,spend,Impressions,leads,link_clicks,reach,Agency Tiers
792,63.06,2680,1,21,2424,4
793,31.24,1351,1,14,1246,4
794,60.88,2697,1,14,2564,4
795,49.13,1931,0,13,1718,4
796,74.73,2745,1,17,2521,4
797,41.7,1590,0,12,1492,4
798,32.34,2447,1,11,2352,4
799,32.83,1581,1,21,1499,4
800,7.14,417,0,2,399,4
801,30.62,1301,1,11,1228,4
802,32.78,1298,1,18,1169,4
803,15.82,1078,1,19,1026,4
804,31.67,1098,1,3,1061,4
805,63.46,4419,1,25,4257,4
806,16.11,776,0,7,749,4
807,63.95,2540,1,17,2425,4
808,39.99,1209,0,5,1084,4
809,15.56,616,1,11,594,4
810,7.32,358,0,3,329,4
811,14.96,512,0,7,459,4
812,56.85,2058,0,8,1830,4
813,7.42,258,0,2,243,4
814,23.1,870,1,3,814,4
815,6.74,410,0,4,371,4
816,31.38,1169,1,14,1111,4
817,50.0,2257,1,30,2146,4
818,24.28,1006,0,4,921,4
819,64.22,3016,0,21,2857,4
820,31.83,1348,1,15,1323,4
821,24.85,1059,1,15,1022,4
822,31.94,1507,1,24,1406,4
823,30.15,1097,1,3,1046,4
824,0.0,0,0,0,0,4
825,31.76,1260,1,11,1145,4
826,16.27,645,0,7,604,4
827,65.31,3588,1,19,3465,4
828,64.82,2987,1,43,2712,4
829,16.16,1069,1,26,997,4
830,31.91,2217,0,14,2038,4
831,64.3,1775,1,12,1657,4
832,47.9,2375,1,29,2219,4
833,63.29,3491,1,30,3353,4
834,64.41,2803,1,14,2663,4
835,15.64,649,0,5,609,4
836,32.49,1817,1,24,1550,4
837,16.15,874,0,8,850,4
838,49.51,2606,1,21,2452,4
839,65.17,2349,1,16,2151,4
840,50.38,2465,1,28,2371,4
841,64.89,3052,1,31,2872,4
842,15.79,613,0,6,559,4
843,72.6,2417,1,18,2198,4
844,32.15,1661,1,27,1566,4
845,24.94,1128,0,10,1054,4
846,16.32,1009,1,35,950,4
847,95.43,3308,1,17,3150,4
848,31.47,1265,1,21,1225,4
849,30.81,1521,1,12,1439,4
850,64.47,1973,1,10,1802,4
851,66.53,2542,1,15,2410,4
852,66.48,2207,0,19,2021,4
853,55.72,2222,0,23,2061,4
854,65.99,2162,1,14,2051,4
855,49.76,1781,1,18,1595,4
856,65.01,2479,1,20,2343,4
857,49.33,1866,1,18,1784,4
858,56.32,3108,1,26,2660,4
859,64.98,2484,0,27,2264,4
860,16.02,1088,1,31,1025,4
861,7.06,250,0,1,246,4
862,64.31,3903,1,34,3717,4
863,31.64,1036,1,7,955,4
864,65.13,2599,1,13,2419,4
865,11.86,400,0,1,391,4
866,33.04,1247,1,19,1177,4
867,24.05,833,1,14,786,4
868,49.68,2155,1,23,2093,4
869,15.55,1140,1,21,1064,4
870,32.15,1054,1,7,1010,4
871,33.28,755,0,5,736,4
872,48.48,2475,1,32,2356,4
873,63.6,1884,1,20,1679,4
874,62.89,3622,1,23,3251,4
875,6.93,404,0,5,383,4
876,24.45,887,1,11,832,4
877,48.16,2063,0,19,1955,4
878,64.47,3275,1,19,3087,4
879,42.0,1941,1,21,1796,4
880,32.19,2235,1,13,2142,4
881,7.3,416,1,3,404,4
882,32.22,2563,1,21,2505,4
883,66.27,3228,1,27,3078,4
884,24.28,1033,1,8,941,4
885,65.41,3350,1,29,3017,4
886,81.02,3678,1,43,3360,4
887,24.11,919,1,9,866,4
888,16.25,1015,1,19,941,4
889,31.83,2031,1,26,1876,4
890,16.23,573,1,10,561,4
891,31.34,1065,1,19,999,4
892,65.61,3300,1,21,3145,4
893,47.84,2695,1,31,2582,4
894,32.25,1139,1,8,1071,4
895,50.19,2326,1,19,2159,4
896,33.41,2437,1,11,2268,4
897,64.51,3626,1,47,3250,4
898,16.46,682,1,6,658,4
899,31.44,1518,0,8,1433,4
900,32.9,2364,1,20,2268,4
901,31.04,1806,1,16,1643,4
902,31.91,2265,1,16,2173,4
903,48.88,1769,1,18,1504,4
904,84.51,5198,1,42,4734,4
905,30.91,1457,1,12,1407,4
906,64.76,2273,1,16,2191,4
907,40.95,1673,1,20,1487,4
908,7.08,228,0,4,209,4
909,31.53,1291,1,9,1229,4
910,67.69,1565,1,5,1409,4
911,72.76,2940,1,30,2722,4
912,31.42,1708,1,31,1612,4
913,64.37,2456,1,19,2196,4
914,16.04,592,1,11,574,4
915,68.47,3709,1,10,3533,4
916,50.86,2452,1,18,2284,4
917,32.89,1440,1,16,1321,4
918,30.94,1990,1,19,1936,4
919,6.97,283,0,2,273,4
920,32.6,1730,1,4,1527,4
921,48.86,2172,1,16,2076,4
922,42.05,1255,1,7,1147,4
923,63.59,2753,1,35,2471,4
924,49.21,2180,1,17,1909,4
925,22.91,1210,0,5,1136,4
926,65.1,2701,1,20,2475,4
927,7.11,299,0,3,274,4
928,22.76,676,0,6,628,4
929,41.29,1910,0,13,1760,4
930,64.32,3493,1,28,3281,4
931,38.12,1573,1,15,1477,4
932,65.69,3683,1,42,3438,4
933,65.52,2585,1,29,2363,4
934,6.51,339,0,0,304,4
935,33.3,1686,0,10,1595,4
936,7.59,415,0,2,382,4
937,49.86,2118,1,17,1961,4
938,8.23,233,0,2,219,4
939,65.94,3382,1,15,3233,4
940,65.12,3473,0,8,3337,4
941,77.08,3031,1,47,2714,4
942,32.46,2054,1,20,1875,4
943,32.3,2852,1,25,2730,4
944,98.23,4903,1,20,4758,4
945,64.12,3690,1,22,3501,4
946,67.63,3036,1,40,2780,4
947,16.12,654,0,5,644,4
948,6.96,249,1,6,238,4
949,56.26,2475,1,24,2278,4
950,32.24,2971,1,29,2826,4
951,24.64,865,1,6,797,4
952,16.54,628,0,2,594,4
953,49.09,2447,1,28,2357,4
954,37.13,1464,0,16,1358,4
955,77.04,3083,1,34,2837,4
956,23.89,941,1,7,882,4
957,65.33,3924,1,32,3766,4
958,32.24,1244,1,12,1197,4
959,35.13,2202,1,20,2071,4
960,6.8,228,0,4,207,4
961,48.09,2357,0,26,2249,4
962,62.7,2996,1,18,2783,4
963,24.42,1364,0,10,1335,4
964,63.05,3463,1,20,3271,4
965,64.58,1887,1,21,1670,4
966,56.06,2599,1,25,2451,4
967,64.07,3058,1,20,2944,4
968,56.65,2395,1,24,2262,4
969,66.12,3415,1,24,3255,4
970,63.02,2863,1,32,2626,4
971,49.14,2721,1,34,2567,4
972,41.87,1367,0,20,1233,4
973,64.21,3432,1,20,3162,4
974,62.69,2920,1,34,2828,4
975,31.84,1498,1,17,1283,4
976,16.48,802,1,16,770,4
977,16.9,522,0,5,486,4
978,64.34,3336,1,32,3151,4
979,31.08,1721,0,12,1630,4
980,65.21,3034,1,35,2921,4
981,32.42,2234,1,28,2080,4
982,47.01,1473,1,15,1318,4
983,60.55,2723,1,23,2492,4
984,30.53,1467,1,10,1423,4
985,6.78,205,0,0,199,4
986,7.81,766,0,3,704,4
987,63.89,3341,1,23,3129,4
988,66.12,2591,1,31,2407,4
989,56.42,2564,1,27,2405,4
990,60.97,2561,1,32,2359,4
991,36.74,1791,1,20,1677,4
992,48.29,2269,1,8,2147,4
993,63.74,2660,1,18,2513,4
994,63.33,3087,1,31,2967,4
995,67.07,2671,1,28,2483,4
996,35.75,1628,1,22,1568,4
997,48.53,2489,1,15,2369,4
998,65.25,2899,1,21,2637,4
999,31.85,2114,1,17,2034,4
1000,63.6,3078,1,20,2919,4
1001,23.26,1006,1,13,871,4
1002,57.35,1797,1,18,1655,4
1003,48.57,1734,0,25,1585,4
1004,64.96,2202,1,20,2057,4
1005,65.31,2337,1,18,2217,4
1006,32.04,1101,1,17,1044,4
1007,98.83,3647,1,14,3505,4
1008,67.28,2534,1,20,2422,4
1009,30.83,1010,0,8,896,4
1010,31.15,1714,0,5,1578,4
1011,64.73,2844,1,34,2627,4
1012,39.69,1112,1,7,1046,4
1013,49.54,2544,1,26,2370,4
1014,43.92,1547,1,28,1423,4
1015,72.74,3423,1,37,3178,4
1016,45.17,1922,1,17,1849,4
1017,6.95,226,0,4,218,4
1018,17.23,769,0,3,722,4
1019,41.02,1928,1,16,1800,4
1020,45.08,1453,0,16,1367,4
1021,34.41,1648,1,16,1605,4
1022,41.82,1787,1,18,1682,4
1023,42.18,1239,0,16,1168,4
1024,24.3,971,1,11,946,4
1025,15.7,956,1,14,905,4
1026,54.2,1652,1,15,1577,4
1027,32.29,2110,1,19,1974,4
1028,96.64,3793,1,29,3606,4
1029,95.46,3620,0,42,3187,4
1030,54.87,1901,0,8,1786,4
1031,16.18,689,1,10,672,4
1032,16.9,747,0,6,706,4
1033,32.12,1768,1,12,1677,4
1034,32.14,1207,1,8,1157,4
1035,64.94,3436,1,18,3259,4
1036,49.64,1978,1,17,1809,4
1037,27.15,1280,1,17,1231,4
1038,64.36,3950,1,17,3792,4
1039,97.22,4169,1,25,4012,4
1040,30.66,1506,1,25,1424,4
1041,49.67,2381,1,24,2234,4
1042,34.82,1681,1,21,1634,4
1043,64.45,2644,1,18,2518,4
1044,15.27,534,0,5,506,4
1045,16.24,1258,1,14,1168,4
1046,32.79,1472,1,20,1413,4
1047,62.17,3530,1,26,3291,4
1048,41.72,1923,1,17,1839,4
1049,40.35,1385,0,6,1303,4
1050,32.43,1609,0,22,1486,4
1051,35.21,2131,0,15,1960,4
1052,15.65,869,1,16,803,4
1053,68.08,3592,0,26,3393,4
1054,32.14,1597,1,26,1459,4
1055,61.64,2352,1,20,2101,4
1056,46.28,1395,1,15,1324,4
1057,32.07,2547,1,19,2399,4
1058,62.45,2680,1,29,2544,4
1059,7.16,252,0,4,238,4
1060,31.93,1655,1,22,1489,4
1061,6.94,312,1,3,303,4
1062,63.62,2513,1,25,2367,4
1063,16.12,899,1,14,865,4
1064,32.44,1785,1,10,1663,4
1065,33.13,830,1,6,784,4
1066,48.45,2925,1,18,2743,4
1067,32.37,1500,1,10,1416,4
1068,31.98,2050,1,17,1893,4
1069,15.49,559,1,6,545,4
1070,32.01,1742,1,12,1647,4
1071,99.03,3660,1,17,3417,4
1072,32.69,1484,1,7,1407,4
1073,66.08,3380,1,24,3139,4
1074,38.43,1586,1,17,1452,4
1075,65.44,2163,0,27,2026,4
1076,64.34,3997,1,32,3866,4
1077,23.79,694,0,6,654,4
1078,31.06,2172,1,14,2072,4
1079,38.49,2366,1,24,2211,4
1080,24.97,1110,1,5,1091,4
1081,31.07,1672,0,7,1477,4
1082,6.72,252,0,3,237,4
1083,65.3,2900,1,13,2615,4
1084,24.57,734,0,7,683,4
1085,136.21,5379,1,36,4726,4
1086,32.11,1304,0,4,1169,4
1087,32.11,1654,1,11,1557,4
1088,32.45,1661,1,8,1534,4
1089,64.12,2026,1,27,1865,4
1090,16.46,906,1,7,870,4
1091,31.26,1476,1,8,1405,4
1092,63.51,3811,1,23,3587,4
1093,6.47,263,0,3,248,4
1094,32.85,1429,0,9,1329,4
1095,8.13,988,0,3,931,4
1096,64.77,4050,1,38,3818,4
1097,50.84,2737,1,27,2664,4
1098,33.81,2475,1,21,2308,4
1099,32.4,1832,1,8,1738,4
1100,31.08,1406,0,8,1360,4
1101,16.25,1293,1,13,1235,4
1102,35.08,1742,1,22,1666,4
1103,32.52,1712,1,14,1660,4
1104,7.17,269,0,3,245,4
1105,15.73,811,1,15,791,4
1106,31.3,1336,1,11,1260,4
1107,16.19,551,0,3,495,4
1108,62.39,2815,1,11,2692,4
1109,31.27,2429,0,20,2315,4
1110,50.21,2121,1,15,1996,4
1111,6.65,192,0,5,186,4
1112,31.47,1282,1,9,1203,4
1113,32.53,1445,0,10,1287,4
1114,6.78,234,0,5,215,4
1115,67.33,3814,1,18,3563,4
1116,31.65,851,1,10,794,4
1117,56.7,2161,1,28,2006,4
1118,6.74,256,1,7,245,4
1119,48.04,3025,1,19,2849,4
1120,63.71,2494,1,11,2301,4
1121,40.21,1159,1,11,1020,4
1122,65.53,3567,1,12,3365,4
1123,25.44,1454,1,15,1408,4
1124,39.39,2560,0,37,2319,4
1125,65.04,3734,0,29,3531,4
1126,7.88,342,0,2,306,4
1127,49.28,2227,1,20,2074,4
1128,16.21,699,1,17,680,4
1129,40.56,1794,1,12,1586,4
1130,6.92,451,0,1,361,4
1131,65.38,3310,0,26,3104,4
1132,65.05,3123,1,20,3041,4
1133,72.02,3453,1,28,3265,4
1134,58.37,2822,1,29,2696,4
1135,15.61,793,1,7,741,4
1136,64.22,3395,0,22,3137,4
1137,31.77,919,0,7,877,4
1138,32.7,1439,1,9,1311,4
1139,64.22,2813,0,13,2671,4
1140,24.4,842,1,9,788,4
1141,31.32,1531,1,12,1456,4
1142,6.99,462,0,1,427,4
1143,46.72,2036,1,14,1821,4
1144,63.61,2270,1,19,2158,4
1145,6.93,316,1,3,305,4
1146,6.89,309,0,2,286,4
1147,63.97,3849,1,25,3653,4
1148,62.52,2586,1,14,2406,4
1149,49.49,2703,1,26,2453,4
1150,23.45,952,0,5,918,4
1151,63.16,3426,1,55,3157,4
1152,63.57,3634,1,21,3378,4
1153,32.26,2138,1,18,2052,4
1154,6.91,373,0,1,364,4
1155,22.7,717,0,6,639,4
1156,60.04,2208,0,11,2039,4
1157,7.86,527,0,1,495,4
1158,32.05,2138,1,20,2050,4
1159,7.04,233,0,1,227,4
1160,37.57,1757,1,10,1642,4
1161,7.15,215,1,3,205,4
1162,50.63,2035,1,14,1876,4
1163,32.25,1504,1,12,1399,4
1164,7.06,477,0,2,381,4
1165,30.53,1027,1,4,927,4
1166,0.0,0,0,0,0,4
1167,66.92,2323,1,16,2217,4
1168,60.47,2363,0,21,2166,4
1169,39.69,2076,1,11,1840,4
1170,30.41,1249,0,6,1199,4
1171,49.1,2809,1,22,2653,4
1172,32.02,1183,1,10,1052,4
1173,49.71,3029,1,40,2803,4
1174,31.62,1374,1,13,1303,4
1175,16.07,787,0,9,735,4
1176,31.76,1251,1,11,1213,4
1177,63.34,4258,1,30,4094,4
1178,30.93,1254,1,11,1108,4
1179,49.32,2169,0,23,1923,4
1180,64.23,2339,1,25,2119,4
1181,63.66,4891,1,46,4517,4
1182,64.52,2389,1,31,2185,4
1183,0.0,0,0,0,0,4
1184,55.27,2183,0,9,2009,4
1185,65.22,2765,1,17,2534,4
1186,31.69,2141,1,27,2026,4
1187,33.29,1668,1,11,1600,4
1188,65.04,3155,1,23,2972,4
1189,98.78,4193,1,20,4066,4
1190,56.62,1948,1,24,1756,4
1191,49.0,2472,1,32,2312,4
1192,49.55,1805,1,19,1734,4
1193,16.57,559,0,3,517,4
1194,48.88,2285,1,19,2112,4
1195,31.17,1683,1,24,1547,4
1196,32.62,883,0,5,851,4
1197,49.24,2711,1,29,2556,4
1198,65.78,3348,1,38,3139,4
1199,56.13,1896,1,8,1765,4
1200,50.93,2132,1,28,1989,4
1201,31.21,2153,1,11,2078,4
1202,6.89,256,0,1,239,4
1203,16.19,807,1,6,768,4
1204,6.95,264,0,3,244,4
1205,65.78,2461,1,22,2158,4
1206,31.51,2112,1,15,2011,4
1207,33.18,1713,1,19,1651,4
1208,41.35,1496,0,10,1404,4
1209,32.58,2485,1,38,2350,4
1210,15.88,744,0,4,684,4
1211,65.06,2920,0,18,2810,4
1212,41.43,1337,1,13,1214,4
1213,67.19,2990,1,19,2825,4
1214,30.79,1309,1,10,1237,4
1215,49.07,1652,1,22,1568,4
1216,15.88,645,1,6,624,4
1217,15.9,890,1,15,863,4
1218,49.38,1765,1,29,1656,4
1219,7.27,258,1,6,243,4
1220,60.21,2562,1,35,2347,4
1221,63.47,3184,1,28,2894,4
1222,7.04,297,0,2,277,4
1223,8.13,462,0,4,419,4
1224,6.92,268,0,4,249,4
1225,76.69,1836,1,15,1700,4
1226,50.01,2653,1,24,2509,4
1227,65.0,3372,1,34,3208,4
1228,63.77,2280,1,35,2055,4
1229,48.61,2184,1,26,2109,4
1230,6.71,176,0,0,161,4
1231,55.8,2547,1,14,2353,4
1232,16.43,519,0,1,505,4
1233,6.73,301,1,3,285,4
1234,65.08,2770,1,18,2580,4
1235,35.34,1647,1,13,1615,4
1236,104.57,3911,1,15,3634,4
1237,16.1,1020,1,16,990,4
1238,29.95,1421,1,15,1358,4
1239,42.86,1799,1,21,1622,4
1240,32.32,1541,1,10,1459,4
1241,15.81,939,1,22,878,4
1242,6.83,193,0,0,181,4
1243,56.66,2465,1,29,2269,4
1244,40.71,1743,0,10,1608,4
1245,51.71,2681,1,20,2489,4
1246,51.14,2496,1,16,2334,4
1247,27.71,1117,0,8,1071,4
1248,64.06,3491,1,20,3262,4
1249,39.35,2730,1,32,2551,4
1250,50.42,2381,1,33,2301,4
1251,16.18,948,1,18,891,4
1252,32.31,2105,1,21,1920,4
1253,63.61,2438,1,19,2290,4
1254,66.27,3092,1,18,2949,4
1255,64.78,3104,1,32,3006,4
1256,70.82,3525,1,23,3340,4
1257,48.85,2357,1,17,2231,4
1258,31.04,2016,1,11,1939,4
1259,65.95,2780,1,25,2573,4
1260,30.86,1420,1,11,1348,4
1261,40.31,1259,1,13,1194,4
1262,64.79,2969,1,14,2848,4
1263,50.86,2663,1,20,2569,4
1264,62.9,2654,1,26,2395,4
1265,30.75,2051,1,12,1904,4
1266,18.67,679,1,15,670,4
1267,39.37,1246,1,18,1174,4
1268,7.32,175,0,1,167,4
1269,15.41,481,1,7,464,4
1270,32.9,2067,1,15,1897,4
1271,61.25,2446,1,14,2306,4
1272,7.42,177,0,2,174,4
1273,15.57,1091,1,9,1029,4
1274,7.1,374,1,4,352,4
1275,71.51,3564,1,29,3350,4
1276,33.17,2104,0,13,2001,4
1277,31.87,1194,0,10,1151,4
1278,66.06,2713,1,16,2473,4
1279,62.89,3535,1,22,3278,4
1280,7.89,211,0,3,205,4
1281,64.62,4485,1,23,4277,4
1282,63.9,3695,1,17,3565,4
1283,64.57,3298,1,27,3137,4
1284,69.92,3305,1,39,2642,4
1285,16.49,982,1,13,948,4
1286,63.71,3474,1,17,3292,4
1287,57.76,3568,1,19,3455,4
1288,50.15,1988,0,24,1845,4
1289,39.76,2046,1,23,1990,4
1290,35.1,1451,1,13,1382,4
1291,62.59,3271,1,22,3054,4
1292,65.49,3486,1,34,3126,4
1293,24.21,870,1,10,799,4
1294,64.61,2138,1,16,2018,4
1295,25.07,846,1,11,788,4
1296,49.51,2266,1,12,2078,4
1297,25.15,1254,0,14,1200,4
1298,53.69,2438,0,17,2225,4
1299,15.7,752,0,6,709,4
1300,30.58,2073,1,20,1989,4
1301,63.92,2319,1,19,2121,4
1302,41.58,1375,1,11,1293,4
1303,49.66,1681,0,22,1564,4
1304,15.86,615,1,3,586,4
1305,33.36,1282,0,9,1181,4
1306,65.26,3324,1,20,3175,4
1307,66.05,2939,0,13,2754,4
1308,41.13,1582,1,14,1502,4
1309,48.29,1951,1,19,1850,4
1310,51.87,2171,1,14,2064,4
1311,49.19,2150,1,18,1949,4
1312,16.14,630,1,5,583,4
1313,31.07,1914,1,18,1840,4
1314,30.91,1382,1,14,1249,4
1315,49.12,2623,1,12,2477,4
1316,29.55,1667,1,32,1539,4
1317,6.99,307,0,4,291,4
1318,32.32,2015,0,15,1927,4
1319,0.0,0,0,0,0,4
1320,64.29,2921,1,16,2782,4
1321,23.64,770,0,4,704,4
1322,105.11,5386,1,65,5016,4
1323,45.28,1449,1,15,1353,4
1324,6.89,468,0,4,448,4
1325,32.17,1011,1,24,968,4
1326,31.29,2554,1,21,2413,4
1327,48.79,2107,1,23,1926,4
1328,49.14,2660,1,18,2418,4
1329,25.12,1145,0,8,1130,4
1330,64.19,2412,1,20,2204,4
1331,48.37,1770,1,16,1676,4
1332,15.96,1104,1,18,1065,4
1333,32.0,943,0,4,896,4
1334,49.56,2079,1,14,1877,4
1335,29.31,878,0,9,842,4
1336,32.47,1412,1,10,1270,4
1337,15.9,1265,1,12,1206,4
1338,32.54,2037,1,16,1915,4
1339,76.74,2805,1,32,2557,4
1340,62.03,2706,1,25,2534,4
1341,64.54,3867,1,35,3668,4
1342,62.87,3283,1,15,3094,4
1343,48.74,2796,1,11,2593,4
1344,63.46,2388,1,16,2285,4
1345,114.16,4304,1,37,3822,4
1346,49.94,1790,1,25,1674,4
1347,29.28,1308,1,10,1249,4
1348,104.31,5590,1,73,5216,4
1349,50.28,2016,1,19,1963,4
1350,64.55,3427,1,15,3161,4
1351,13.81,532,1,8,506,4
1352,8.14,383,0,4,352,4
1353,65.26,2987,1,18,2799,4
1354,32.05,2583,0,19,2415,4
1355,56.1,2223,1,20,1948,4
1356,31.56,1442,1,22,1333,4
1357,64.97,2946,1,14,2763,4
1358,32.11,1015,0,7,947,4
1359,31.33,1415,1,11,1316,4
1360,31.65,1986,1,16,1899,4
1361,15.52,665,0,6,634,4
1362,64.56,3329,1,21,3132,4
1363,71.78,3688,1,38,3473,4
1364,65.55,3522,1,32,3374,4
1365,63.82,2377,1,8,2250,4
1366,16.29,505,1,13,484,4
1367,31.23,1888,0,11,1781,4
1368,69.95,3309,0,29,3108,4
1369,49.1,1943,1,11,1711,4
1370,7.51,266,0,1,256,4
1371,31.71,2056,0,9,1973,4
1372,7.27,252,0,0,239,4
1373,64.75,3044,1,30,2791,4
1374,49.53,2052,1,18,1998,4
1375,32.53,2209,1,27,2108,4
1376,31.09,1320,1,16,1280,4
1377,61.92,2847,1,15,2724,4
1378,45.8,1617,0,11,1528,4
1379,48.11,2399,1,15,2249,4
1380,66.31,4007,1,44,3739,4
1381,40.25,1839,1,23,1573,4
1382,50.31,2143,1,27,1978,4
1383,6.75,259,0,7,241,4
1384,32.12,1699,1,10,1619,4
1385,32.39,1361,1,14,1270,4
1386,30.04,1382,0,12,1241,4
1387,31.48,1343,1,13,1301,4
1388,48.2,2192,1,27,2066,4
1389,40.08,1377,0,10,1218,4
1390,7.33,387,0,1,361,4
1391,48.71,2431,1,23,2250,4
1392,7.56,303,0,3,284,4
1393,65.91,2801,1,19,2462,4
1394,32.27,1489,1,6,1451,4
1395,26.11,1001,1,15,941,4
1396,16.34,612,1,4,597,4
1397,49.85,1801,1,13,1542,4
1398,40.06,1833,1,9,1722,4
1399,23.74,997,1,10,935,4
1400,67.43,3225,1,29,3094,4
1401,32.25,2318,1,14,2156,4
1402,58.5,2638,1,19,2460,4
1403,40.71,1203,0,8,1067,4
1404,65.63,2246,1,22,2019,4
1405,23.95,1066,0,6,996,4
1406,47.51,1975,0,9,1855,4
1407,50.11,2750,1,28,2565,4
1408,48.36,2527,1,17,2427,4
1409,8.16,368,1,3,363,4
1410,45.87,1413,1,18,1331,4
1411,32.34,1503,1,8,1429,4
1412,41.07,1684,1,10,1530,4
1413,49.55,1770,0,10,1611,4
1414,65.55,2306,1,29,2105,4
1415,7.33,253,1,5,237,4
1416,15.92,747,1,9,719,4
1417,15.83,646,0,8,597,4
1418,80.93,5022,1,37,4603,4
1419,64.44,3517,1,26,3341,4
1420,7.09,365,0,2,342,4
1421,85.35,4411,1,42,4018,4
1422,32.06,2609,1,18,2445,4
1423,61.55,4137,1,30,3993,4
1424,34.4,2182,1,10,2005,4
1425,16.45,756,0,4,675,4
1426,72.97,2852,1,20,2660,4
1427,65.32,2062,1,26,1890,4
1428,64.74,3603,1,43,3460,4
1429,8.14,432,0,3,402,4
1430,40.25,1316,1,12,1196,4
1431,7.18,162,0,3,160,4
1432,16.95,608,0,1,580,4
1433,51.55,3165,1,28,2982,4
1434,34.98,1669,1,25,1614,4
1435,23.86,866,0,5,789,4
1436,64.15,2386,1,16,2246,4
1437,15.6,627,1,7,610,4
1438,40.53,1459,1,9,1352,4
1439,6.83,234,0,2,228,4
1440,7.38,225,1,3,217,4
1441,16.4,829,1,16,792,4
1442,59.1,3483,0,17,3306,4
1443,64.77,3602,1,28,3471,4
1444,32.07,1941,0,12,1828,4
1445,7.36,258,0,3,250,4
1446,7.39,222,0,1,205,4
1447,88.29,4254,1,38,4085,4
1448,64.55,2867,1,23,2670,4
1449,15.78,716,1,5,678,4
1450,49.42,1895,0,7,1817,4
1451,65.58,3249,1,30,3095,4
1452,15.63,489,0,2,462,4
1453,99.73,4029,1,23,3870,4
1454,33.01,1607,1,22,1471,4
1455,55.13,1829,0,20,1679,4
1456,66.17,3336,1,34,3121,4
1457,66.13,2381,1,18,2196,4
1458,7.02,240,1,2,231,4
1459,30.97,1380,1,11,1312,4
1460,48.66,2167,1,21,2074,4
1461,32.17,2566,1,14,2434,4
1462,34.29,1197,0,10,1141,4
1463,44.89,2950,1,32,2675,4
1464,48.65,2074,1,23,1954,4
1465,7.9,331,0,3,297,4
1466,64.75,2929,1,14,2722,4
1467,50.02,2005,1,14,1834,4
1468,31.36,1520,1,11,1467,4
1469,15.59,557,1,4,549,4
1470,6.85,232,1,3,220,4
1471,64.05,3899,1,20,3706,4
1472,48.81,2505,1,35,2346,4
1473,49.73,1593,1,15,1481,4
1474,66.44,4010,1,30,3807,4
1475,31.09,1912,1,22,1737,4
1476,52.26,3055,1,25,2792,4
1477,23.59,1052,1,9,982,4
1478,48.06,1652,1,16,1559,4
1479,59.14,3576,1,34,3344,4
1480,15.58,782,1,10,729,4
1481,16.34,645,0,2,602,4
1482,48.51,2531,1,17,2302,4
1483,48.67,1732,1,9,1605,4
1484,48.66,1999,0,18,1860,4
1485,16.17,1412,1,16,1327,4
1486,63.34,3711,1,39,3541,4
1487,15.96,658,1,7,635,4
1488,7.33,298,1,3,288,4
1489,75.91,3391,1,21,3039,4
1490,65.69,2908,1,21,2752,4
1491,49.4,2337,1,19,2196,4
1492,6.94,251,1,1,241,4
1493,64.78,3296,1,18,3133,4
1494,31.54,2199,0,23,2112,4
1495,49.24,2533,1,18,2314,4
1496,48.08,2407,1,18,2319,4
1497,66.09,2274,1,23,2072,4
1498,67.07,1744,1,14,1644,4
1499,58.51,2391,1,11,2120,4
1500,0.0,0,0,0,0,4
1501,31.85,1838,1,15,1728,4
1502,62.97,2859,1,19,2688,4
1503,32.11,1423,1,25,1371,4
1504,6.76,271,0,1,269,4
1505,23.86,1318,0,4,1246,4
1506,35.68,1446,1,20,1384,4
1507,23.38,606,1,4,568,4
1508,15.85,1309,1,9,1212,4
1509,89.21,3466,1,29,3094,4
1510,53.37,2902,1,22,2722,4
1511,32.31,2180,1,9,1996,4
1512,48.96,2296,1,10,2204,4
1513,23.21,643,0,5,604,4
1514,7.18,193,0,1,184,4
1515,31.44,1398,1,11,1339,4
1516,65.26,2122,0,15,1966,4
1517,34.72,1700,1,19,1508,4
1518,6.92,168,0,0,164,4
1519,8.38,587,0,3,558,4
1520,48.04,2130,0,17,2028,4
1521,62.57,3378,1,21,3139,4
1522,40.57,1500,0,9,1331,4
1523,31.77,1116,1,9,971,4
1524,31.91,2132,1,19,2036,4
1525,65.38,2572,1,16,2347,4
1526,32.2,1886,1,20,1779,4
1527,64.29,3153,1,13,3023,4
1528,64.59,3461,1,19,3307,4
1529,66.1,2967,1,23,2669,4
1530,7.96,452,0,2,437,4
1531,6.93,322,0,0,306,4
1532,62.8,2535,1,19,2439,4
1533,63.2,2238,1,17,2079,4
1534,31.4,1003,1,11,945,4
1535,15.94,872,0,9,839,4
1536,59.89,2572,1,22,2372,4
1537,31.75,1678,1,13,1576,4
1538,49.92,2450,1,27,2375,4
1539,63.92,2891,1,20,2723,4
1540,43.34,1448,1,22,1305,4
1541,64.92,2823,1,13,2674,4
1542,15.72,1286,1,21,1222,4
1543,47.12,1312,1,6,1191,4
1544,31.87,1374,1,5,1338,4
1545,62.47,4217,1,29,4043,4
1546,7.24,347,0,4,327,4
1547,16.31,564,1,9,542,4
1548,31.76,1512,0,10,1397,4
1549,32.33,1561,1,11,1469,4
1550,63.94,2606,1,20,2501,4
1551,63.31,2084,1,11,1985,4
1552,66.01,3405,1,26,3059,4
1553,57.83,2628,1,21,2452,4
1554,18.45,473,0,1,441,4
1555,65.23,3610,1,24,3415,4
1556,6.85,314,0,4,300,4
