"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"CA","B2",10.53,344,0,1,337,"Agency 3"
"CA","B2",6.68,222,0,0,218,"Agency 3"
"CA","B2",16.47,475,0,3,456,"Agency 3"
"CA","B2",19.37,780,0,2,759,"Agency 3"
"CA","B2",2.75,82,0,0,80,"Agency 3"
"CA","B2",10.02,345,1,11,319,"Agency 3"
"CA","B2",2.46,110,0,1,108,"Agency 3"
"CA","B2",15.56,839,0,9,822,"Agency 3"
"CA","B2",47.27,2181,2,20,2109,"Agency 3"
"CA","B2",9.75,380,0,0,376,"Agency 3"
"CA","B2",6.92,257,0,2,252,"Agency 3"
"CA","B2",30.86,2102,2,52,1985,"Agency 3"
"CA","B2",17.54,813,1,6,789,"Agency 3"
"CA","B2",5.91,207,0,2,201,"Agency 3"
"CA","B2",31.52,1595,2,8,1523,"Agency 3"
"CA","B2",36.45,2104,3,18,1990,"Agency 3"
"CA","B2",6.84,246,0,1,241,"Agency 3"
"CA","B2",16.84,575,0,5,563,"Agency 3"
"CA","B2",9.91,369,0,0,360,"Agency 3"
"CA","B2",6.93,259,0,1,246,"Agency 3"
"CA","B2",7.76,275,0,2,266,"Agency 3"
"CA","B2",16.13,554,1,3,537,"Agency 3"
"CA","B2",9.69,353,1,16,333,"Agency 3"
"CA","B2",14.12,835,2,4,817,"Agency 3"
"CA","B2",7.82,347,0,1,331,"Agency 3"
"CA","B2",11.73,441,2,7,411,"Agency 3"
"CA","B2",11.77,432,0,8,422,"Agency 3"
"CA","B2",9.09,484,0,1,475,"Agency 3"
"CA","B2",6.62,327,0,2,318,"Agency 3"
"CA","B2",8.07,426,0,3,414,"Agency 3"
"CA","B2",12.56,641,2,22,605,"Agency 3"
"CA","B2",5.13,238,0,0,230,"Agency 3"
"CA","B2",8.5,526,0,4,516,"Agency 3"
"CA","B2",16.06,948,1,10,932,"Agency 3"
"CA","B2",36.19,1850,1,20,1795,"Agency 3"
"CA","B2",47.79,2288,5,38,2165,"Agency 3"
"CA","B2",9.7,537,2,5,533,"Agency 3"
"CA","B2",30.27,1989,0,14,1923,"Agency 3"
"CA","B2",9.2,538,0,6,528,"Agency 3"
"CA","B2",8.55,334,0,8,331,"Agency 3"
"CA","B2",15.85,818,1,6,802,"Agency 3"
"CA","B2",35.76,1782,1,22,1734,"Agency 3"
"CA","B2",4.97,194,0,1,190,"Agency 3"
"CA","B2",18.3,895,0,11,881,"Agency 3"
"CA","B2",5.08,309,0,6,303,"Agency 3"
"CA","B2",36.66,2004,4,26,1907,"Agency 3"
"CA","B2",47.29,1849,3,23,1764,"Agency 3"
"CA","B2",7.76,274,0,7,268,"Agency 3"
"CA","B2",15.61,647,0,3,622,"Agency 3"
"CA","B2",11.83,460,0,6,445,"Agency 3"
"CA","B2",12.02,394,0,3,380,"Agency 3"
"CA","B2",7.17,248,0,1,240,"Agency 3"
"CA","B2",9.58,384,0,2,376,"Agency 3"
"CA","B2",16.01,459,1,6,451,"Agency 3"
"CA","B2",6.89,223,1,3,221,"Agency 3"
"CA","B2",14.09,732,0,10,717,"Agency 3"
"CA","B2",11.87,458,0,9,443,"Agency 3"
"CA","B2",2.95,186,1,2,186,"Agency 3"
"CA","B2",30.44,1980,0,5,1929,"Agency 3"
"CA","B2",31.7,1553,1,5,1479,"Agency 3"
"CA","B2",5.21,280,1,0,276,"Agency 3"
"CA","B2",11.18,534,0,1,512,"Agency 3"
"CA","B2",17.88,736,2,8,707,"Agency 3"
"CA","B2",9.03,462,0,1,455,"Agency 3"
"CA","B2",8.25,374,4,6,361,"Agency 3"
"CA","B2",6.55,329,2,3,321,"Agency 3"
"CA","B2",3.53,120,0,0,120,"Agency 3"
"CA","B2",7.79,414,1,3,406,"Agency 3"
"CA","B2",2.48,155,0,1,154,"Agency 3"
"CA","B2",9.88,369,0,0,360,"Agency 3"
"CA","B2",31.18,2064,4,54,1987,"Agency 3"
"CA","B2",6.47,220,0,1,216,"Agency 3"
"CA","B2",17.49,582,0,3,567,"Agency 3"
"CA","B2",30.72,1934,0,12,1890,"Agency 3"
"CA","B2",16.79,722,0,17,705,"Agency 3"
"CA","B2",14.81,344,0,3,331,"Agency 3"
"CA","B2",36.18,1737,1,12,1685,"Agency 3"
"CA","B2",15.96,912,1,3,899,"Agency 3"
"CA","B2",31.71,1474,3,10,1411,"Agency 3"
"CA","B2",16.25,627,1,5,602,"Agency 3"
"CA","B2",7.28,217,0,2,214,"Agency 3"
"CA","B2",47.34,1944,4,26,1857,"Agency 3"
"CA","B2",12.03,574,1,4,557,"Agency 3"
"CA","B2",12.16,417,0,2,401,"Agency 3"
"CA","B2",18.5,810,0,6,785,"Agency 3"
"CA","B2",5.27,214,0,0,213,"Agency 3"
"CA","B2",5.51,290,1,4,283,"Agency 3"
"CA","B2",22.27,764,0,1,718,"Agency 3"
"CA","B2",11.36,523,1,3,503,"Agency 3"
"CA","B2",7.28,278,0,2,273,"Agency 3"
"CA","B2",10.11,337,0,2,333,"Agency 3"
"CA","B2",6.32,260,0,2,256,"Agency 3"
"CA","B2",9.01,450,1,2,442,"Agency 3"
"CA","B2",8.11,430,0,3,415,"Agency 3"
"CA","B2",32.33,1816,5,54,1738,"Agency 3"
"CA","B2",36.89,1575,0,15,1534,"Agency 3"
"CA","B2",17.17,505,0,5,496,"Agency 3"
"CA","B2",6.76,228,0,0,224,"Agency 3"
"CA","B2",47.03,1947,1,27,1819,"Agency 3"
"CA","B2",36.49,1868,3,10,1821,"Agency 3"
"CA","B2",15.81,957,0,4,944,"Agency 3"
"CA","B2",5.3,313,0,7,307,"Agency 3"
"CA","B2",5.15,244,0,0,237,"Agency 3"
"CA","B2",18.95,901,0,5,876,"Agency 3"
"CA","B2",31.73,1941,5,68,1843,"Agency 3"
"CA","B2",35.7,1678,1,19,1599,"Agency 3"
"CA","B2",11.65,404,0,4,394,"Agency 3"
"CA","B2",11.82,490,0,5,475,"Agency 3"
"CA","B2",17.92,504,1,2,490,"Agency 3"
"CA","B2",6.07,221,0,1,215,"Agency 3"
"CA","B2",20.58,926,0,2,860,"Agency 3"
"CA","B2",10.92,582,1,4,565,"Agency 3"
"CA","B2",8.5,262,1,4,257,"Agency 3"
"CA","B2",16.16,607,0,3,585,"Agency 3"
"CA","B2",16.28,520,1,3,507,"Agency 3"
"CA","B2",7.65,222,0,2,222,"Agency 3"
"CA","B2",13.94,418,0,12,412,"Agency 3"
"CA","B2",30.41,2169,1,12,2112,"Agency 3"
"CA","B2",16.47,649,0,22,626,"Agency 3"
"CA","B2",31.37,1614,3,13,1526,"Agency 3"
"CA","B2",9.96,479,0,4,470,"Agency 3"
"CA","B2",7.19,340,2,2,327,"Agency 3"
"CA","B2",8.18,477,1,4,458,"Agency 3"
"CA","B2",9.13,456,1,3,451,"Agency 3"
"CA","B2",6.81,298,0,1,297,"Agency 3"
"CA","B2",16.15,625,1,5,604,"Agency 3"
"CA","B2",6.86,257,0,1,250,"Agency 3"
"CA","B2",17.82,651,1,5,621,"Agency 3"
"CA","B2",6.09,252,0,0,248,"Agency 3"
"CA","B2",29.56,1706,2,11,1682,"Agency 3"
"CA","B2",0.07,2,0,0,2,"Agency 3"
"CA","B2",14.76,678,0,12,656,"Agency 3"
"CA","B2",13.34,568,1,8,545,"Agency 3"
"CA","B2",44.22,2168,11,49,2008,"Agency 3"
"CA","B2",9.73,348,0,0,337,"Agency 3"
"CA","B2",21.15,1073,1,5,1001,"Agency 3"
"CA","B2",4.9,296,0,1,286,"Agency 3"
"CA","B2",17.3,990,0,5,980,"Agency 3"
"CA","B2",5,317,0,2,311,"Agency 3"
"CA","B2",17.18,1020,2,6,1008,"Agency 3"
"CA","B2",26.46,1409,2,14,1379,"Agency 3"
"CA","B2",34.29,1899,0,22,1817,"Agency 3"
"CA","B2",7.47,341,1,2,338,"Agency 3"
"CA","B2",9.09,544,0,3,538,"Agency 3"
"CA","B2",6.4,322,1,1,319,"Agency 3"
"CA","B2",31.32,1572,3,12,1509,"Agency 3"
"CA","B2",7.23,288,0,2,283,"Agency 3"
"CA","B2",14.87,425,1,3,406,"Agency 3"
"CA","B2",6.83,269,1,3,262,"Agency 3"
"CA","B2",9.57,487,0,1,474,"Agency 3"
"CA","B2",11.46,437,0,4,426,"Agency 3"
"CA","B2",11.5,430,1,2,423,"Agency 3"
"CA","B2",30.32,2118,2,73,2030,"Agency 3"
"CA","B2",8.77,467,0,2,458,"Agency 3"
"CA","B2",8.09,332,0,1,325,"Agency 3"
"CA","B2",6.58,269,0,2,266,"Agency 3"
"CA","B2",32.11,1507,2,10,1443,"Agency 3"
"CA","B2",13.04,646,1,2,602,"Agency 3"
"CA","B2",7.73,288,0,2,281,"Agency 3"
"CA","B2",11.05,499,0,5,478,"Agency 3"
"CA","B2",5.73,180,0,1,177,"Agency 3"
"CA","B2",17.34,624,0,5,604,"Agency 3"
"CA","B2",6.82,228,1,3,226,"Agency 3"
"CA","B2",16.15,533,1,4,524,"Agency 3"
"CA","B2",46.09,1980,2,27,1897,"Agency 3"
"CA","B2",11.96,444,0,1,431,"Agency 3"
"CA","B2",11.35,438,0,2,418,"Agency 3"
"CA","B2",24.42,1241,0,9,1218,"Agency 3"
"CA","B2",24.54,1404,1,17,1383,"Agency 3"
"CA","B2",16.05,585,0,0,558,"Agency 3"
"CA","B2",7.5,324,0,7,314,"Agency 3"
"CA","B2",30.83,1875,3,50,1771,"Agency 3"
"CA","B2",28.88,1687,1,9,1664,"Agency 3"
"CA","B2",6.34,284,0,4,275,"Agency 3"
"CA","B2",14.97,791,0,18,761,"Agency 3"
"CA","B2",6.44,275,0,5,270,"Agency 3"
"CA","B2",17.21,931,0,5,924,"Agency 3"
"CA","B2",5.03,331,1,6,324,"Agency 3"
"CA","B2",5.08,249,0,1,247,"Agency 3"
"CA","B2",9.94,450,1,3,440,"Agency 3"
"CA","B2",6.84,248,1,3,241,"Agency 3"
"CA","B2",36.26,1924,4,18,1838,"Agency 3"
"CA","B2",35.62,1964,0,16,1859,"Agency 3"
"CA","B2",10.6,431,0,2,412,"Agency 3"
"CA","B2",12.65,639,0,2,604,"Agency 3"
"CA","B2",8.35,347,0,5,341,"Agency 3"
"CA","B2",8.55,330,0,3,325,"Agency 3"
"CA","B2",9,413,1,5,407,"Agency 3"
"CA","B2",6.49,276,2,2,269,"Agency 3"
"CA","B2",16.96,577,0,6,551,"Agency 3"
"CA","B2",6.3,261,0,3,252,"Agency 3"
"CA","B2",11.2,413,0,1,400,"Agency 3"
"CA","B2",12.12,409,0,1,390,"Agency 3"
"CA","B2",4.89,345,1,5,339,"Agency 3"
"CA","B2",1.5,96,0,1,94,"Agency 3"
"CA","B2",5.15,220,0,1,217,"Agency 3"
"CA","B2",16.74,1017,0,2,996,"Agency 3"
"CA","B2",29.81,1801,3,13,1758,"Agency 3"
"CA","B2",7.1,327,1,3,317,"Agency 3"
"CA","B2",14.89,836,1,20,807,"Agency 3"
"CA","B2",7.86,276,0,5,273,"Agency 3"
"CA","B2",46.88,2287,3,13,2170,"Agency 3"
"CA","B2",9.7,388,1,2,382,"Agency 3"
"CA","B2",7.32,277,1,4,274,"Agency 3"
"CA","B2",16.19,476,2,5,447,"Agency 3"
"CA","B2",8.21,275,0,1,269,"Agency 3"
"CA","B2",7.1,270,0,3,266,"Agency 3"
"CA","B2",16.78,658,0,3,647,"Agency 3"
"CA","B2",32.85,1579,1,8,1504,"Agency 3"
"CA","B2",12.16,712,0,2,672,"Agency 3"
"CA","B2",12.18,676,0,27,645,"Agency 3"
"CA","B2",5.4,351,2,7,343,"Agency 3"
"CA","B2",24.26,1281,0,10,1241,"Agency 3"
"CA","B2",24.36,1226,3,13,1196,"Agency 3"
"CA","B2",46.46,2238,3,16,2141,"Agency 3"
"CA","B2",33.3,1591,0,8,1517,"Agency 3"
"CA","B2",11.91,428,0,7,412,"Agency 3"
"CA","B2",11.7,486,0,1,458,"Agency 3"
"CA","B2",8.71,363,0,3,357,"Agency 3"
"CA","B2",5.06,278,0,1,264,"Agency 3"
"CA","B2",18.47,684,0,1,637,"Agency 3"
"CA","B2",15.48,869,0,5,801,"Agency 3"
"CA","B2",3.87,225,0,0,222,"Agency 3"
"CA","B2",12.07,837,2,41,747,"Agency 3"
"CA","B2",6.1,292,0,5,286,"Agency 3"
"CA","B2",17.37,593,0,3,574,"Agency 3"
"CA","B2",36.02,1927,1,20,1814,"Agency 3"
"CA","B2",16.1,486,0,1,467,"Agency 3"
"CA","B2",7.93,246,0,1,234,"Agency 3"
"CA","B2",13.33,819,1,2,807,"Agency 3"
"CA","B2",5.15,275,0,2,272,"Agency 3"
"CA","B2",5.11,291,0,1,286,"Agency 3"
"CA","B2",5.16,303,0,2,297,"Agency 3"
"CA","B2",6.58,306,0,0,301,"Agency 3"
"CA","B2",9.14,444,0,1,438,"Agency 3"
"CA","B2",7.91,397,0,1,384,"Agency 3"
"CA","B2",16.76,577,1,2,561,"Agency 3"
"CA","B2",7.25,253,1,2,245,"Agency 3"
"CA","B2",15.65,853,0,3,832,"Agency 3"
"CA","B2",21.75,940,2,10,905,"Agency 3"
"CA","B2",9.96,395,0,3,385,"Agency 3"
"CA","B2",7.04,229,1,2,225,"Agency 3"
"CA","B2",8.18,311,0,2,307,"Agency 3"
"CA","B2",7.92,339,0,5,332,"Agency 3"
"CA","B2",14.2,850,2,30,829,"Agency 3"
"CA","B2",30.41,1731,1,14,1695,"Agency 3"
"CA","B2",6.72,170,0,0,166,"Agency 3"
"CA","B2",15.57,377,0,3,360,"Agency 3"
"CA","B2",24.5,963,2,6,927,"Agency 3"
"CA","B2",9.33,340,0,0,335,"Agency 3"
"CA","B2",8.97,336,1,2,324,"Agency 3"
"CA","B2",5.29,205,0,1,190,"Agency 3"
"CA","B2",12.26,389,1,7,359,"Agency 3"
"CA","B2",12.05,432,1,3,413,"Agency 3"
"CA","B2",18.3,646,0,2,621,"Agency 3"
"CA","B2",7.32,314,0,1,303,"Agency 3"
"CA","B2",5,261,0,0,254,"Agency 3"
"CA","B2",11.89,365,0,3,344,"Agency 3"
"CA","B2",16.23,569,0,6,558,"Agency 3"
"CA","B2",12.12,340,0,0,335,"Agency 3"
"CA","B2",6.95,230,1,3,227,"Agency 3"
"CA","B2",4.99,291,0,4,282,"Agency 3"
"CA","B2",5.02,201,0,0,197,"Agency 3"
"CA","B2",16.7,707,1,8,595,"Agency 3"
"CA","B2",16.39,860,1,1,770,"Agency 3"
"CA","B2",16.63,462,0,5,438,"Agency 3"
"CA","B2",6.95,183,1,1,175,"Agency 3"
"CA","B2",36.46,2138,1,14,2059,"Agency 3"
"CA","B2",34.96,1672,0,18,1636,"Agency 3"
"CA","B2",10.13,491,1,4,478,"Agency 3"
"CA","B2",30,1363,4,16,1324,"Agency 3"
"CA","B2",9.57,429,0,8,414,"Agency 3"
"CA","B2",10.1,321,0,3,315,"Agency 3"
"CA","B2",10.64,701,1,12,681,"Agency 3"
"CA","B2",9.43,329,0,2,317,"Agency 3"
"CA","B2",7.65,174,0,0,167,"Agency 3"
"CA","B2",6.22,144,0,1,139,"Agency 3"
"CA","B2",50.39,2155,4,18,2055,"Agency 3"
"CA","B2",16.3,786,0,1,680,"Agency 3"
"CA","B2",16.46,720,1,7,595,"Agency 3"
"CA","B2",6.3,215,1,4,211,"Agency 3"
"CA","B2",19.35,548,1,8,521,"Agency 3"
"CA","B2",14.43,478,1,3,463,"Agency 3"
"CA","B2",5.17,214,0,3,210,"Agency 3"
"CA","B2",7.93,279,1,7,271,"Agency 3"
"CA","B2",5.18,251,0,3,242,"Agency 3"
"CA","B2",7.7,218,0,0,208,"Agency 3"
"CA","B2",7.72,201,1,2,191,"Agency 3"
"CA","B2",10.42,415,0,5,407,"Agency 3"
"CA","B2",10.79,394,1,5,383,"Agency 3"
"CA","B2",35.91,1494,1,15,1443,"Agency 3"
"CA","B2",10.42,793,1,21,778,"Agency 3"
"CA","B2",9.91,449,0,3,435,"Agency 3"
"CA","B2",44.06,1906,1,20,1840,"Agency 3"
"CA","B2",7.19,280,0,0,267,"Agency 3"
"CA","B2",7.12,217,0,0,209,"Agency 3"
"CA","B2",11.28,315,0,3,302,"Agency 3"
"CA","B2",40.52,2192,3,13,2104,"Agency 3"
"CA","B2",6.48,173,1,2,165,"Agency 3"
"CA","B2",6.58,227,1,7,214,"Agency 3"
"CA","B2",13.17,441,0,3,427,"Agency 3"
"CA","B2",18,558,2,2,522,"Agency 3"
"CA","B2",8.74,311,0,3,295,"Agency 3"
"CA","B2",24.26,890,0,8,844,"Agency 3"
"CA","B2",48.19,1883,2,9,1813,"Agency 3"
"CA","B2",6.5,167,0,0,158,"Agency 3"
"CA","B2",18.64,530,1,7,514,"Agency 3"
"CA","B2",17.94,420,0,2,387,"Agency 3"
"CA","B2",18.95,621,0,3,589,"Agency 3"
"CA","B2",4.9,217,1,2,211,"Agency 3"
"CA","B2",7.65,221,0,2,210,"Agency 3"
"CA","B2",7.7,243,0,2,221,"Agency 3"
"CA","B2",5.21,255,0,1,249,"Agency 3"
"CA","B2",18.67,469,1,5,426,"Agency 3"
"CA","B2",18.56,653,0,4,609,"Agency 3"
"CA","B2",6.54,177,1,3,168,"Agency 3"
"CA","B2",19.22,471,0,12,458,"Agency 3"
"CA","B2",6.11,193,0,0,185,"Agency 3"
"CA","B2",6.41,164,0,0,158,"Agency 3"
"CA","B2",12.84,474,0,1,464,"Agency 3"
"CA","B2",17.34,528,0,3,496,"Agency 3"
"CA","B2",8.55,327,0,1,315,"Agency 3"
"CA","B2",10.15,514,1,4,498,"Agency 3"
"CA","B2",44.06,2140,4,40,2037,"Agency 3"
"CA","B2",11.05,377,0,6,367,"Agency 3"
"CA","B2",52.96,2360,2,21,2267,"Agency 3"
"CA","B2",10.71,768,0,13,746,"Agency 3"
"CA","B2",10.71,334,0,1,327,"Agency 3"
"CA","B2",6.45,197,0,1,191,"Agency 3"
"CA","B2",19.55,659,0,5,618,"Agency 3"
"CA","B2",15.72,663,0,6,532,"Agency 3"
"CA","B2",16.47,875,0,4,737,"Agency 3"
"CA","B2",48.67,2108,0,17,2003,"Agency 3"
"CA","B2",24.64,1052,3,7,1004,"Agency 3"
"CA","B2",40.24,2174,0,13,2030,"Agency 3"
"CA","B2",8.07,302,0,2,289,"Agency 3"
"CA","B2",5.05,230,0,4,218,"Agency 3"
"CA","B2",13.59,428,0,1,414,"Agency 3"
"CA","B2",4.95,228,1,4,221,"Agency 3"
"CA","B2",11.42,335,2,3,321,"Agency 3"
"CA","B2",7.7,238,1,1,225,"Agency 3"
"CA","B2",6.85,159,0,0,152,"Agency 3"
"CA","B2",17.83,639,0,2,613,"Agency 3"
"CA","B2",17.77,418,2,7,392,"Agency 3"
"CA","B2",4.76,170,0,0,162,"Agency 3"
"CA","B2",9.83,330,1,5,323,"Agency 3"
"CA","B2",49.79,2086,0,17,1991,"Agency 3"
"CA","B2",10.11,361,0,6,341,"Agency 3"
"CA","B2",10.63,626,1,12,614,"Agency 3"
"CA","B2",48.57,1856,3,19,1767,"Agency 3"
"CA","B2",8.51,270,0,4,264,"Agency 3"
"CA","B2",17.63,569,0,2,544,"Agency 3"
"CA","B2",13.14,547,2,4,535,"Agency 3"
"CA","B2",6.61,263,0,2,255,"Agency 3"
"CA","B2",6.69,115,0,2,114,"Agency 3"
"CA","B2",38.59,2027,2,19,1895,"Agency 3"
"CA","B2",5.25,285,0,4,272,"Agency 3"
"CA","B2",8.49,395,0,6,380,"Agency 3"
"CA","B2",5.11,142,0,4,139,"Agency 3"
"CA","B2",14.53,521,0,3,510,"Agency 3"
"CA","B2",7.95,222,1,2,205,"Agency 3"
"CA","B2",7.64,184,0,2,175,"Agency 3"
"CA","B2",6.65,161,0,1,155,"Agency 3"
"CA","B2",18.92,481,0,9,461,"Agency 3"
"CA","B2",19.17,658,1,8,618,"Agency 3"
"CA","B2",6.12,217,0,1,212,"Agency 3"
"CA","B2",6.98,178,0,0,172,"Agency 3"
"CA","B2",11.83,327,1,3,307,"Agency 3"
"CA","B2",7.55,296,1,2,279,"Agency 3"
"CA","B2",16.81,783,0,3,699,"Agency 3"
"CA","B2",16.52,682,0,10,609,"Agency 3"
"CA","B2",9.69,452,0,2,435,"Agency 3"
"CA","B2",41.93,1755,3,29,1669,"Agency 3"
"CA","B2",23.55,848,3,8,806,"Agency 3"
"CA","B2",43.47,1777,4,30,1660,"Agency 3"
"CA","B2",9.91,404,0,2,390,"Agency 3"
"CA","B2",7.22,150,0,0,135,"Agency 3"
"CA","B2",7.22,181,0,1,169,"Agency 3"
"CA","B2",18.15,572,0,6,533,"Agency 3"
"CA","B2",6.09,193,2,2,188,"Agency 3"
"CA","B2",10.3,586,0,5,568,"Agency 3"
"CA","B2",51.93,2001,1,19,1896,"Agency 3"
"CA","B2",10.42,329,1,7,320,"Agency 3"
"CA","B2",9.67,304,0,2,294,"Agency 3"
"CA","B2",39.83,1823,0,9,1701,"Agency 3"
"CA","B2",8.54,298,1,1,284,"Agency 3"
"CA","B2",17.87,390,3,5,369,"Agency 3"
"CA","B2",4.84,181,0,3,179,"Agency 3"
"CA","B2",13.59,357,1,2,339,"Agency 3"
"CA","B2",4.72,179,0,3,174,"Agency 3"
"CA","B2",8.32,368,0,4,360,"Agency 3"
"CA","B2",24.13,826,1,5,776,"Agency 3"
"CA","B2",17.75,462,0,7,446,"Agency 3"
"CA","B2",6.2,139,0,1,135,"Agency 3"
"CA","B2",12.61,348,1,5,338,"Agency 3"
"CA","B2",6.01,201,0,0,189,"Agency 3"
"CA","B2",6.16,200,0,1,194,"Agency 3"
"CA","B2",18.04,382,1,5,347,"Agency 3"
"CA","B2",4.92,247,0,1,236,"Agency 3"
"CA","B2",18.07,502,1,3,476,"Agency 3"
"CA","B2",47.76,1625,2,16,1556,"Agency 3"
"CA","B2",15.94,724,0,4,685,"Agency 3"
"CA","B2",15.98,684,0,0,651,"Agency 3"
"CA","B2",11.06,308,0,1,298,"Agency 3"
"CA","B2",7.04,210,0,2,198,"Agency 3"
"CA","B2",6.46,248,0,1,241,"Agency 3"
"CA","B2",6.53,235,0,3,221,"Agency 3"
"CA","B2",7.01,250,1,3,234,"Agency 3"
"CA","B2",11.16,357,0,1,341,"Agency 3"
"CA","B2",24.54,997,0,6,958,"Agency 3"
"CA","B2",6.11,213,0,0,202,"Agency 3"
"CA","B2",6.23,145,1,2,138,"Agency 3"
"CA","B2",12.72,449,0,3,434,"Agency 3"
"CA","B2",8.8,292,0,1,279,"Agency 3"
"CA","B2",17.32,367,0,4,340,"Agency 3"
"CA","B2",39.91,2025,2,9,1906,"Agency 3"
"CA","B2",6.21,173,0,1,167,"Agency 3"
"CA","B2",18.64,607,3,14,564,"Agency 3"
"CA","B2",19.51,415,0,6,378,"Agency 3"
"CA","B2",4.98,212,0,0,201,"Agency 3"
"CA","B2",18.07,599,1,8,571,"Agency 3"
"CA","B2",16.13,665,0,1,624,"Agency 3"
"CA","B2",16.14,581,1,5,535,"Agency 3"
"CA","B2",18.29,617,2,12,594,"Agency 3"
"CA","B2",6.27,168,0,1,164,"Agency 3"
"CA","B2",3.6,68,0,1,68,"Agency 3"
"CA","B2",14.2,488,2,11,475,"Agency 3"
"CA","B2",51.51,2223,3,20,2089,"Agency 3"
"CA","B2",15.43,881,0,5,857,"Agency 3"
"CA","B2",47.76,1928,0,14,1849,"Agency 3"
"CA","B2",9.75,511,0,4,504,"Agency 3"
"CA","B2",42.2,1906,1,28,1819,"Agency 3"
"CA","B2",7.43,224,0,0,212,"Agency 3"
"CA","B2",7.48,273,0,1,258,"Agency 3"
"CA","B2",13.47,483,0,1,467,"Agency 3"
"CA","B2",7.71,267,1,5,263,"Agency 3"
"CA","B2",5.28,275,0,0,273,"Agency 3"
"CA","B2",4.76,216,0,6,211,"Agency 3"
"CA","B2",10.89,314,0,5,301,"Agency 3"
"CA","B2",7.19,219,0,0,207,"Agency 3"
"CA","B2",6.73,270,1,2,259,"Agency 3"
"CA","B2",4.98,276,0,1,266,"Agency 3"
"CA","B2",36.95,855,0,11,759,"Agency 3"
"CA","B2",40.1,2234,1,10,2090,"Agency 3"
"CA","B2",17.29,534,0,6,507,"Agency 3"
"CA","B2",8.96,340,0,1,333,"Agency 3"
"CA","B2",6.5,178,0,1,173,"Agency 3"
"CA","B2",19.04,616,3,13,591,"Agency 3"
"CA","B2",0.15,11,0,0,11,"Agency 3"
"CA","B2",12.61,621,1,5,600,"Agency 3"
"CA","B2",41.9,1850,2,34,1747,"Agency 3"
"CA","B2",15.78,613,1,3,590,"Agency 3"
"CA","B2",15.74,594,0,1,560,"Agency 3"
"CA","B2",24.57,1057,1,4,1020,"Agency 3"
"CA","B2",6.43,229,0,1,224,"Agency 3"
"CA","B2",6.13,187,0,0,179,"Agency 3"
"CA","B2",12.62,495,0,2,481,"Agency 3"
"CA","B2",47.34,1964,3,14,1869,"Agency 3"
"CA","B2",21.37,838,0,5,799,"Agency 3"
"CA","B2",16.83,1057,0,14,1028,"Agency 3"
"CA","B2",14.99,487,0,14,473,"Agency 3"
"CA","B2",7.16,253,2,3,233,"Agency 3"
"CA","B2",7.6,304,0,2,284,"Agency 3"
"CA","B2",6.04,336,0,5,329,"Agency 3"
"CA","B2",9.78,472,0,2,458,"Agency 3"
"CA","B2",6.44,280,0,3,270,"Agency 3"
"CA","B2",7.99,461,1,8,458,"Agency 3"
"CA","B2",6.92,239,1,4,234,"Agency 3"
"CA","B2",18.29,596,0,5,568,"Agency 3"
"CA","B2",24.64,1110,0,8,1071,"Agency 3"
"CA","B2",40.39,2480,2,14,2337,"Agency 3"
"CA","B2",6.56,257,1,2,248,"Agency 3"
"CA","B2",19.01,679,1,6,656,"Agency 3"
"CA","B2",8,359,0,2,352,"Agency 3"
"CA","B2",7.9,453,1,7,437,"Agency 3"
"CA","B2",8.03,377,1,5,370,"Agency 3"
"CA","B2",8.22,486,0,4,482,"Agency 3"
"CA","B2",12.38,433,1,2,421,"Agency 3"
"CA","B2",6.1,236,0,3,226,"Agency 3"
"CA","B2",6.44,80,0,0,76,"Agency 3"
"CA","B2",7.06,309,0,4,299,"Agency 3"
"CA","B2",47.08,2592,4,33,2492,"Agency 3"
"CA","B2",7.61,277,0,2,269,"Agency 3"
"CA","B2",7.85,222,1,1,208,"Agency 3"
"CA","B2",7.32,286,1,6,272,"Agency 3"
"CA","B2",11.07,405,0,0,385,"Agency 3"
"CA","B2",6.39,211,0,1,205,"Agency 3"
"CA","B2",17.53,509,1,1,495,"Agency 3"
"CA","B2",8.57,350,0,2,336,"Agency 3"
"CA","B2",6.43,231,0,3,231,"Agency 3"
"CA","B2",18.96,714,1,12,665,"Agency 3"
"CA","B2",38.29,1005,2,17,891,"Agency 3"
"CA","B2",4.95,302,0,2,297,"Agency 3"
"CA","B2",48.22,2357,3,19,2231,"Agency 3"
"CA","B2",17.22,445,2,15,428,"Agency 3"
"CA","B2",17.68,1143,3,14,1117,"Agency 3"
"CA","B2",16.23,618,0,1,581,"Agency 3"
"CA","B2",15.99,734,1,4,702,"Agency 3"
"CA","B2",4.98,243,0,0,235,"Agency 3"
"CA","B2",37.37,974,0,12,864,"Agency 3"
"CA","B2",47.36,2498,2,29,2419,"Agency 3"
"CA","B2",6.77,317,0,3,307,"Agency 3"
"CA","B2",1.86,16,0,0,16,"Agency 3"
"CA","B2",8.19,275,0,1,271,"Agency 3"
"CA","B2",5.32,79,0,0,77,"Agency 3"
"CA","B2",48.58,2578,1,15,2443,"Agency 3"
"CA","B2",15.59,843,1,3,828,"Agency 3"
"CA","B2",7.88,413,2,3,404,"Agency 3"
"CA","B2",8.08,396,1,7,385,"Agency 3"
"CA","B2",40.13,2786,2,21,2599,"Agency 3"
"CA","B2",15.64,757,1,3,695,"Agency 3"
