"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"CO","B3",25.68,704,2,4,656,"Agency 3"
"CO","B3",26.11,895,1,8,866,"Agency 3"
"FL","B3",51.04,1533,2,12,1410,"Agency 3"
"NC","B3",32.44,965,4,16,922,"Agency 3"
"MI","B3",25.85,809,0,4,703,"Agency 3"
"MI","B3",25.26,920,1,8,878,"Agency 3"
"NC","B3",94.08,2998,4,26,2792,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",20.98,664,2,6,638,"Agency 3"
"CA","B3",21.96,735,3,10,709,"Agency 3"
"CT","B3",61.86,2083,2,22,1842,"Agency 3"
"CT","B3",28.39,1095,2,8,1054,"Agency 3"
"CT","B3",28.42,1089,2,9,978,"Agency 3"
"WA","B3",17.13,455,0,6,434,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",16.74,574,1,3,531,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 4"
"CA","B3",28.44,817,3,8,722,"Agency 3"
"CA","B3",27.39,894,1,1,750,"Agency 3"
"CO","B3",30.9,966,0,1,902,"Agency 2"
"VA","B3",42.83,1656,4,13,1621,"Agency 3"
"SD","B3",22.9,766,1,7,713,"Agency 3"
"SD","B3",23.58,1068,2,13,950,"Agency 3"
"VA","B3",24.46,643,1,3,616,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",17.49,606,2,4,577,"Agency 3"
"WA","B3",17.82,550,2,4,505,"Agency 3"
"FL","B3",52.07,1374,2,6,1260,"Agency 3"
"MI","B3",25.81,967,0,5,916,"Agency 3"
"MI","B3",25.91,763,1,5,648,"Agency 3"
"CT","B3",61.94,2062,3,26,1834,"Agency 3"
"CO","B3",32.5,1065,1,4,995,"Agency 2"
"CO","B3",5.91,271,0,0,266,"Agency 3"
"CO","B3",29.64,1040,0,7,980,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 3"
"VA","B3",43.83,1591,1,18,1551,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"FL","B3",48.35,1677,5,17,1560,"Agency 3"
"TX","B3",34.15,1305,0,9,1229,"Agency 3"
"CO","B3",25.85,669,0,1,623,"Agency 3"
"CO","B3",25.16,907,1,2,867,"Agency 3"
"NC","B3",31.92,850,2,8,794,"Agency 3"
"CT","B3",29.44,954,0,3,876,"Agency 3"
"CT","B3",29.42,1075,0,4,1028,"Agency 3"
"SD","B3",24.13,1051,1,12,974,"Agency 3"
"SD","B3",23.77,919,2,12,862,"Agency 3"
"VA","B3",33.32,965,2,12,877,"Agency 3"
"NY","B3",9.71,241,0,2,239,"Agency 3"
"NY","B3",14.97,468,0,1,458,"Agency 3"
"CO","B3",50.4,1150,1,7,1040,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CA","B3",28.94,787,1,3,639,"Agency 3"
"CA","B3",28.96,638,1,4,569,"Agency 3"
"NJ","B3",36.45,1483,3,5,1369,"Agency 3"
"NC","B3",96.15,2984,3,27,2780,"Agency 3"
"CA","B3",20.18,781,1,3,745,"Agency 3"
"CA","B3",20.55,877,2,6,855,"Agency 3"
"CA","B3",23.3,580,2,8,550,"Agency 3"
"CA","B3",21.74,592,2,12,555,"Agency 3"
"MN","B3",10.21,439,0,3,420,"Agency 3"
"MN","B3",8.62,344,0,2,324,"Agency 3"
"TX","B3",32.82,1201,1,3,1118,"Agency 3"
"TX","B3",47.82,1844,1,9,1693,"Agency 3"
"CO","B3",26.02,762,1,4,705,"Agency 3"
"CO","B3",26.29,952,2,4,908,"Agency 3"
"MN","B3",10.07,558,1,3,527,"Agency 3"
"MN","B3",8.58,386,1,7,364,"Agency 3"
"CA","B3",20.75,1045,0,3,1011,"Agency 3"
"CA","B3",20.35,893,0,5,859,"Agency 3"
"CT","B3",29.37,1176,1,6,1122,"Agency 3"
"CT","B3",29.6,1306,1,5,1189,"Agency 3"
"NJ","B3",37.24,1798,1,5,1626,"Agency 3"
"NC","B3",92.72,3216,6,20,3050,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",34.7,1074,1,12,985,"Agency 3"
"MI","B3",25.85,1029,1,5,1000,"Agency 3"
"MI","B3",26.11,803,0,6,691,"Agency 3"
"VA","B3",25.23,938,0,3,892,"Agency 3"
"NY","B3",15,571,0,0,555,"Agency 3"
"NY","B3",9.98,357,0,3,351,"Agency 3"
"VA","B3",43.95,1211,4,21,1146,"Agency 3"
"FL","B3",52.06,1301,1,7,1196,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CO","B3",5.99,286,2,3,278,"Agency 3"
"CO","B3",30.21,1019,0,10,964,"Agency 3"
"FL","B3",48.6,1698,9,25,1618,"Agency 3"
"FL","B3",0,0,0,0,0,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"CA","B3",29.34,926,1,5,811,"Agency 3"
"CA","B3",29.27,958,0,1,753,"Agency 3"
"SD","B3",22.92,1076,2,11,985,"Agency 3"
"SD","B3",23.46,846,3,12,781,"Agency 3"
"WA","B3",17.6,608,1,6,580,"Agency 3"
"WA","B3",17.76,597,0,1,542,"Agency 3"
"CO","B3",32.37,1178,0,3,1105,"Agency 2"
"CT","B3",63.08,2114,5,24,1873,"Agency 3"
"TX","B3",34.55,1435,1,7,1375,"Agency 3"
"CA","B3",23.03,693,0,4,653,"Agency 3"
"CA","B3",22.29,727,0,8,677,"Agency 3"
"TX","B3",48.4,2022,4,8,1891,"Agency 3"
"TX","B3",32.32,1572,2,10,1444,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"NC","B3",32.13,927,0,8,883,"Agency 3"
"CO","B3",51.73,1158,0,14,1042,"Agency 3"
"MI","B3",26.03,1081,2,5,1041,"Agency 3"
"MI","B3",25.89,742,0,10,656,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",44.78,1326,2,8,1256,"Agency 3"
"CT","B3",29.84,1226,2,7,1177,"Agency 3"
"CT","B3",0,0,0,0,0,"Agency 3"
"CT","B3",29.63,1107,0,1,1052,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",21.91,908,2,9,876,"Agency 3"
"WA","B3",12.89,505,0,2,470,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"SD","B3",24,740,1,8,670,"Agency 3"
"SD","B3",23.92,1214,3,12,1111,"Agency 3"
"NJ","B3",36.56,1732,3,10,1623,"Agency 3"
"VA","B3",36.14,1113,1,10,1001,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"NC","B3",32.99,1074,3,14,1019,"Agency 3"
"CO","B3",29.35,956,1,3,882,"Agency 3"
"CO","B3",5.84,221,1,1,213,"Agency 3"
"TX","B3",47.87,2048,3,11,1885,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"TX","B3",31.98,1538,1,7,1405,"Agency 3"
"FL","B3",0,0,0,0,0,"Agency 3"
"FL","B3",48.96,2034,1,7,1945,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CO","B3",25.26,1167,1,3,1113,"Agency 3"
"CO","B3",25.62,707,0,5,655,"Agency 3"
"CO","B3",31.56,999,0,5,915,"Agency 2"
"CA","B3",20.7,909,1,6,875,"Agency 3"
"CA","B3",21.4,970,0,3,923,"Agency 3"
"CA","B3",22.09,738,1,10,681,"Agency 3"
"CA","B3",23.2,667,0,7,619,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"MN","B3",10.23,449,1,5,432,"Agency 3"
"MN","B3",8.63,403,0,2,381,"Agency 3"
"NY","B3",9.98,540,2,6,533,"Agency 3"
"NY","B3",15.47,722,0,3,711,"Agency 3"
"TX","B3",34.13,1650,6,18,1568,"Agency 3"
"VA","B3",24.8,924,1,8,864,"Agency 3"
"NC","B3",93.96,3468,5,19,3282,"Agency 3"
"CA","B3",21.48,828,0,2,689,"Agency 3"
"CA","B3",30.08,887,0,9,788,"Agency 3"
"CO","B3",53.67,1112,0,12,1023,"Agency 3"
"CT","B3",63.46,2177,2,29,1939,"Agency 3"
"FL","B3",51.53,1569,0,14,1470,"Agency 3"
"FL","B3",50.1,1583,1,10,1511,"Agency 3"
"FL","B3",48.49,2220,3,22,2127,"Agency 3"
"WA","B3",36.44,1594,3,8,1526,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"CO","B3",54.07,1305,0,9,1212,"Agency 3"
"MN","B3",8.63,433,0,1,414,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",32.59,1725,1,8,1591,"Agency 3"
"TX","B3",48.44,2336,4,16,2185,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"SD","B3",27.96,968,1,7,902,"Agency 3"
"SD","B3",22.83,989,1,9,937,"Agency 3"
"CT","B3",63.74,2271,7,31,2005,"Agency 3"
"CO","B3",29.72,984,1,4,935,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CO","B3",6.03,297,0,2,288,"Agency 3"
"CA","B3",30.19,965,1,7,875,"Agency 3"
"CA","B3",19.47,675,1,5,649,"Agency 3"
"NC","B3",32.83,1005,3,13,964,"Agency 3"
"CO","B3",32.69,1033,0,1,952,"Agency 2"
"MI","B3",0,0,0,0,0,"Agency 3"
"CA","B3",20.56,1075,0,2,1043,"Agency 3"
"CA","B3",3.33,185,0,1,185,"Agency 3"
"CA","B3",21.17,1178,1,7,1144,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",35.03,1263,3,16,1090,"Agency 3"
"MI","B3",26.42,1296,3,9,1242,"Agency 3"
"MI","B3",26.06,852,1,7,786,"Agency 3"
"CA","B3",23.91,871,1,15,810,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",23.01,859,2,11,816,"Agency 3"
"VA","B3",25.16,1051,0,2,996,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"NC","B3",95.46,3815,7,19,3683,"Agency 3"
"NY","B3",10.15,576,0,4,573,"Agency 3"
"NY","B3",15.3,660,2,4,654,"Agency 3"
"TX","B3",34.47,1861,2,13,1781,"Agency 3"
"CO","B3",25.83,774,1,1,724,"Agency 3"
"CO","B3",26.27,1157,1,5,1122,"Agency 3"
"NJ","B3",37.24,1781,2,8,1667,"Agency 3"
"VA","B3",39.26,1467,4,21,1411,"Agency 3"
"VA","B3",4.47,234,0,1,234,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",54.91,1829,0,8,1731,"Agency 3"
"CT","B3",29.82,1279,0,5,1220,"Agency 3"
"CT","B3",29.54,1220,2,6,1167,"Agency 3"
"CO","B3",26.22,1161,0,4,1119,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CO","B3",26.27,954,2,13,888,"Agency 3"
"NY","B3",24.9,983,2,10,955,"Agency 3"
"NY","B3",0.98,66,0,0,66,"Agency 3"
"VA","B3",32.43,1265,1,16,1138,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"FL","B3",49.54,2240,4,20,2153,"Agency 3"
"FL","B3",0,0,0,0,0,"Agency 3"
"TX","B3",0.4,19,0,0,19,"Agency 3"
"TX","B3",48.78,2108,2,9,2000,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"CT","B3",30.22,1291,0,3,1178,"Agency 3"
"CT","B3",30.02,1265,2,4,1216,"Agency 3"
"VA","B3",22.69,1292,1,4,1266,"Agency 3"
"VA","B3",22.54,855,3,13,832,"Agency 3"
"NJ","B3",37.21,2122,4,14,1997,"Agency 3"
"CA","B3",29.95,1122,0,3,1016,"Agency 3"
"CA","B3",30.02,988,0,8,901,"Agency 3"
"VA","B3",0,0,0,1,0,"Agency 3"
"VA","B3",35.4,1269,2,8,1121,"Agency 3"
"VA","B3",12.05,565,3,5,544,"Agency 3"
"VA","B3",11.35,349,0,3,329,"Agency 3"
"VA","B3",0.89,19,0,0,19,"Agency 3"
"FL","B3",52.18,1578,0,13,1470,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",36.75,1646,2,7,1558,"Agency 3"
"NC","B3",93.77,4227,2,25,4065,"Agency 3"
"CO","B3",17.55,817,1,7,794,"Agency 3"
"CO","B3",1.56,72,0,0,72,"Agency 3"
"CO","B3",17.38,384,0,5,353,"Agency 3"
"CA","B3",20.5,926,0,4,891,"Agency 3"
"CA","B3",20.62,1124,1,4,1098,"Agency 3"
"SD","B3",49.57,1744,1,31,1559,"Agency 3"
"CT","B3",63.43,2471,7,37,2127,"Agency 3"
"MI","B3",25.31,748,0,8,681,"Agency 3"
"MI","B3",26.19,1230,4,13,1177,"Agency 3"
"CO","B3",32.43,1266,0,3,1174,"Agency 2"
"CA","B3",72.82,2627,1,5,2446,"Agency 3"
"TX","B3",34.15,1925,3,21,1857,"Agency 3"
"MN","B3",8.81,419,0,2,388,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"CA","B3",26.95,995,1,13,944,"Agency 3"
"CA","B3",19.68,776,1,6,749,"Agency 3"
"NC","B3",32.91,1262,4,20,1198,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CO","B3",52.13,1949,1,9,1843,"Agency 3"
"NC","B3",32.98,1205,5,17,1142,"Agency 3"
"CO","B3",25.92,1033,1,8,994,"Agency 3"
"CO","B3",25.96,660,1,3,630,"Agency 3"
"MI","B3",26.17,817,1,7,729,"Agency 3"
"MI","B3",25.74,1100,5,13,998,"Agency 3"
"VA","B3",22.73,963,1,9,901,"Agency 3"
"VA","B3",22.97,813,2,13,781,"Agency 3"
"CA","B3",22.04,810,1,13,760,"Agency 3"
"CA","B3",22.95,766,1,6,727,"Agency 3"
"CA","B3",29.67,979,0,2,875,"Agency 3"
"CA","B3",29.75,917,1,6,834,"Agency 3"
"CO","B3",17.92,392,0,8,363,"Agency 3"
"CO","B3",18.15,713,0,2,685,"Agency 3"
"CT","B3",29.78,1268,3,13,1166,"Agency 3"
"CT","B3",29.93,1220,0,1,1120,"Agency 3"
"WA","B3",36.32,1366,2,2,1279,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"MN","B3",8.97,428,2,3,400,"Agency 3"
"MN","B3",7,269,0,1,253,"Agency 3"
"VA","B3",12.42,534,3,4,511,"Agency 3"
"VA","B3",11.87,371,0,1,349,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",20.53,997,1,9,966,"Agency 3"
"CA","B3",20.54,967,2,9,919,"Agency 3"
"FL","B3",49.27,1824,8,30,1731,"Agency 3"
"FL","B3",51.87,1572,4,24,1466,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"CO","B3",53.68,1970,4,6,1848,"Agency 3"
"SD","B3",49.5,1815,2,16,1579,"Agency 3"
"NY","B3",0,0,0,0,0,"Agency 3"
"NY","B3",34.39,1291,3,14,1249,"Agency 3"
"NY","B3",13.96,523,1,7,504,"Agency 3"
"VA","B3",34.54,1257,1,7,1182,"Agency 3"
"CO","B3",31.55,1114,0,6,1010,"Agency 2"
"CT","B3",65.17,2702,4,33,2305,"Agency 3"
"TX","B3",34.49,1646,2,9,1570,"Agency 3"
"NJ","B3",37.18,1878,2,4,1780,"Agency 3"
"TX","B3",47.78,2252,5,15,2099,"Agency 3"
"NC","B3",95.43,3917,13,40,3736,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 3"
"VA","B3",32.62,1315,2,17,1159,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"CO","B3",24.61,831,1,9,801,"Agency 3"
"CO","B3",24.82,574,0,1,548,"Agency 3"
"MI","B3",24.66,963,1,8,900,"Agency 3"
"MI","B3",25.03,660,2,5,600,"Agency 3"
"CA","B3",20.19,610,1,6,563,"Agency 3"
"CA","B3",22.61,857,0,11,798,"Agency 3"
"MN","B3",8.33,382,0,0,359,"Agency 3"
"MN","B3",8.06,247,0,1,239,"Agency 3"
"VA","B3",21.85,828,1,11,810,"Agency 3"
"VA","B3",21.43,614,0,6,596,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 3"
"CT","B3",60.43,2182,2,26,1934,"Agency 3"
"NC","B3",31.13,950,2,22,911,"Agency 3"
"NC","B3",90.94,3043,7,25,2904,"Agency 3"
"VA","B3",11.03,447,2,3,414,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",11.04,344,1,3,319,"Agency 3"
"CT","B3",28.3,922,0,3,850,"Agency 3"
"CT","B3",28.87,979,0,2,918,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",32.52,1005,3,9,946,"Agency 3"
"CA","B3",19.46,819,1,4,799,"Agency 3"
"CA","B3",19.88,865,0,6,842,"Agency 3"
"VA","B3",33.26,1012,0,10,950,"Agency 3"
"TX","B3",45.47,2021,1,14,1920,"Agency 3"
"CO","B3",16.34,647,1,4,623,"Agency 3"
"CO","B3",16.3,390,0,10,349,"Agency 3"
"FL","B3",49.08,1270,1,15,1194,"Agency 3"
"VA","B3",29.14,895,2,18,757,"Agency 3"
"CO","B3",50.98,1442,3,8,1343,"Agency 3"
"CA","B3",27.09,760,0,8,704,"Agency 3"
"CA","B3",26.6,864,0,8,747,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 4"
"TX","B3",34.07,1636,6,17,1541,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"NY","B3",31.63,1214,3,10,1180,"Agency 3"
"NY","B3",16.06,536,0,2,501,"Agency 3"
"SD","B3",45.59,1742,1,27,1523,"Agency 3"
"CO","B3",31.21,983,2,6,907,"Agency 2"
"NJ","B3",35.21,1547,1,8,1454,"Agency 3"
"FL","B3",0,0,0,0,0,"Agency 3"
"FL","B3",46.21,1342,6,20,1264,"Agency 3"
"CO","B3",16.66,604,0,6,585,"Agency 3"
"CO","B3",15.34,372,0,2,346,"Agency 3"
"CA","B3",19.75,812,2,4,793,"Agency 3"
"CA","B3",19.64,748,1,4,719,"Agency 3"
"TX","B3",45.94,1969,3,17,1842,"Agency 3"
"VA","B3",22.04,902,2,4,862,"Agency 3"
"VA","B3",22.25,702,2,12,678,"Agency 3"
"NC","B3",92.73,2499,3,14,2396,"Agency 3"
"FL","B3",47.51,1309,4,17,1245,"Agency 3"
"CO","B3",52.06,1173,1,11,1114,"Agency 3"
"CT","B3",61.97,1925,4,27,1757,"Agency 3"
"VA","B3",22.45,855,1,13,749,"Agency 3"
"VA","B3",7.96,341,0,0,328,"Agency 3"
"MN","B3",8.34,330,0,3,317,"Agency 3"
"MN","B3",8.38,381,1,2,364,"Agency 3"
"VA","B3",8.39,335,0,1,313,"Agency 3"
"VA","B3",14.49,458,1,2,437,"Agency 3"
"NY","B3",16.17,667,1,4,640,"Agency 3"
"NY","B3",32.79,1188,1,9,1146,"Agency 3"
"CT","B3",28.39,1170,0,0,1105,"Agency 3"
"CT","B3",28.33,966,1,4,891,"Agency 3"
"FL","B3",50,1301,0,11,1243,"Agency 3"
"CO","B3",31.54,1088,2,8,1026,"Agency 2"
"NC","B3",31.81,996,4,11,948,"Agency 3"
"SD","B3",47.85,1672,2,25,1496,"Agency 3"
"MI","B3",25.02,895,5,12,857,"Agency 3"
"MI","B3",25.05,862,0,7,783,"Agency 3"
"NJ","B3",35.66,1319,2,5,1239,"Agency 3"
"TX","B3",32.88,1580,3,10,1519,"Agency 3"
"VA","B3",34.29,957,1,8,891,"Agency 3"
"CO","B3",8.4,243,1,3,238,"Agency 3"
"CO","B3",36.22,940,0,3,897,"Agency 3"
"WA","B3",8.78,277,0,3,275,"Agency 3"
"WA","B3",26.11,901,1,3,849,"Agency 3"
"CA","B3",20.64,736,1,5,671,"Agency 3"
"CA","B3",2.66,91,0,0,90,"Agency 3"
"CA","B3",28.04,818,0,4,774,"Agency 3"
"CA","B3",31.62,1013,1,7,960,"Agency 3"
"CA","B3",23.17,910,2,17,881,"Agency 3"
"CT","B3",29.16,1287,1,6,1169,"Agency 3"
"CT","B3",29.46,1296,0,4,1241,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",23.78,772,0,7,716,"Agency 3"
"NY","B3",16.2,537,0,1,513,"Agency 3"
"NY","B3",0,0,0,0,0,"Agency 3"
"NY","B3",33.21,1101,6,17,1053,"Agency 3"
"CA","B3",45.61,1440,1,7,1326,"Agency 3"
"NJ","B3",36.11,1640,2,10,1528,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",21.97,697,2,9,672,"Agency 3"
"VA","B3",22.22,941,2,5,900,"Agency 3"
"WA","B3",31.85,1047,0,7,972,"Agency 3"
"CA","B3",29.97,863,1,5,804,"Agency 3"
"CA","B3",29.37,996,1,12,934,"Agency 3"
"TX","B3",46.97,1917,4,14,1815,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"SD","B3",47.87,1752,1,27,1570,"Agency 3"
"VA","B3",31.62,1538,2,6,1378,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"MN","B3",8.62,422,0,2,400,"Agency 3"
"MN","B3",8.93,382,0,2,370,"Agency 3"
"VA","B3",34.21,1182,0,4,1077,"Agency 3"
"NC","B3",92.95,2504,5,21,2395,"Agency 3"
"CA","B3",20.47,915,2,7,884,"Agency 3"
"CA","B3",20.37,868,2,5,842,"Agency 3"
"CO","B3",17.87,422,0,8,401,"Agency 3"
"CO","B3",17.59,678,0,2,654,"Agency 3"
"FL","B3",48.4,1277,3,16,1164,"Agency 3"
"FL","B3",0,0,0,0,0,"Agency 3"
"TX","B3",5.54,162,0,1,156,"Agency 4"
"NC","B3",32.22,1084,3,16,1026,"Agency 3"
"CO","B3",31.59,1100,1,3,1060,"Agency 2"
"TX","B3",34.05,1921,6,19,1847,"Agency 3"
"CO","B3",51.22,1015,0,10,929,"Agency 3"
"MI","B3",25.56,822,1,10,741,"Agency 3"
"MI","B3",25.94,1084,1,12,1006,"Agency 3"
"CO","B3",50.76,1433,0,2,1354,"Agency 3"
"FL","B3",50.01,1437,2,19,1362,"Agency 3"
"CT","B3",62.39,2200,3,31,1973,"Agency 3"
"CA","B3",44.83,1527,0,6,1396,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 3"
"CA","B3",20.35,1058,0,4,1031,"Agency 3"
"CA","B3",20.09,978,0,4,946,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"CO","B3",51.23,1332,2,6,1218,"Agency 3"
"SD","B3",48.42,1608,1,22,1461,"Agency 3"
"CO","B3",17.48,454,0,7,420,"Agency 3"
"CO","B3",17.55,783,1,4,765,"Agency 3"
"FL","B3",19.76,645,0,2,621,"Agency 3"
"FL","B3",26,885,7,11,844,"Agency 3"
"WA","B3",31.8,1098,1,9,1031,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",24,893,0,10,824,"Agency 3"
"MI","B3",13.54,612,1,8,583,"Agency 3"
"MI","B3",35.19,1017,1,10,946,"Agency 3"
"CO","B3",31.67,954,3,9,902,"Agency 2"
"CT","B3",37.11,1491,3,9,1408,"Agency 3"
"CT","B3",15.63,691,0,5,646,"Agency 3"
"CT","B3",0,0,0,0,0,"Agency 3"
"VA","B3",31.76,1646,1,3,1452,"Agency 3"
"MN","B3",8.44,473,0,0,453,"Agency 3"
"MN","B3",8.52,417,0,3,394,"Agency 3"
"NC","B3",32.9,1285,3,24,1221,"Agency 3"
"VA","B3",33.38,1194,0,8,1120,"Agency 3"
"VA","B3",22.49,1134,3,9,1092,"Agency 3"
"VA","B3",22.32,767,0,10,740,"Agency 3"
"CO","B3",52.79,1038,1,9,963,"Agency 3"
"NC","B3",90.47,4083,1,19,3929,"Agency 3"
"NY","B3",16.41,541,1,2,519,"Agency 3"
"NY","B3",33.12,1148,4,8,1083,"Agency 3"
"NJ","B3",36.49,1776,3,9,1673,"Agency 3"
"FL","B3",50.51,1543,6,21,1468,"Agency 3"
"CA","B3",28.71,903,3,8,843,"Agency 3"
"CA","B3",28.93,1099,2,10,1023,"Agency 3"
"TX","B3",34.2,1970,8,19,1895,"Agency 3"
"TX","B3",46.89,2377,2,11,2232,"Agency 3"
"TX","B3",12.93,390,0,0,356,"Agency 4"
"CT","B3",62.35,2548,9,41,2209,"Agency 3"
"NC","B3",93.44,4510,11,36,4288,"Agency 3"
"CO","B3",53.52,1220,0,5,1163,"Agency 3"
"CO","B3",52.84,1319,0,5,1218,"Agency 3"
"WA","B3",31.45,1296,0,6,1211,"Agency 3"
"FL","B3",47.38,1888,1,21,1770,"Agency 3"
"SD","B3",48.61,1901,1,20,1703,"Agency 3"
"VA","B3",24,885,2,6,810,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",31.63,1650,0,8,1429,"Agency 3"
"TX","B3",47.41,2269,5,23,2114,"Agency 3"
"TX","B3",34.95,2239,5,22,2142,"Agency 3"
"VA","B3",34.82,1324,2,15,1199,"Agency 3"
"TX","B3",12.79,384,0,1,342,"Agency 4"
"CA","B3",20.48,974,2,8,943,"Agency 3"
"CA","B3",21.23,1058,2,5,1019,"Agency 3"
"NJ","B3",37.65,1885,6,14,1752,"Agency 3"
"FL","B3",52.75,1451,5,25,1361,"Agency 3"
"CO","B3",32.93,878,0,6,842,"Agency 2"
"NC","B3",32.15,1345,5,9,1266,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"MN","B3",7.79,388,0,2,371,"Agency 3"
"MN","B3",8.5,425,1,2,400,"Agency 3"
"CT","B3",58.65,2424,0,8,2278,"Agency 3"
"CT","B3",62.28,2559,7,39,2123,"Agency 3"
"NY","B3",15.1,551,0,6,529,"Agency 3"
"NY","B3",26.87,878,1,5,816,"Agency 3"
"CA","B3",46.07,1707,0,9,1570,"Agency 3"
"VA","B3",22.36,1130,1,10,1093,"Agency 3"
"VA","B3",21.62,809,1,11,778,"Agency 3"
"CO","B3",15.63,769,0,3,746,"Agency 3"
"CO","B3",15.58,392,0,0,368,"Agency 3"
"CA","B3",30.38,1007,0,5,937,"Agency 3"
"CA","B3",28.98,1075,0,7,1008,"Agency 3"
"MI","B3",51.95,1394,3,13,1306,"Agency 3"
"CO","B3",51.93,1336,1,7,1309,"Agency 3"
"MI","B3",51.69,1690,2,6,1481,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",12.54,375,0,3,336,"Agency 4"
"MI","B3",0,0,0,0,0,"Agency 3"
"CO","B3",51.88,1636,0,5,1569,"Agency 3"
"CO","B3",32.52,711,0,8,651,"Agency 2"
"NC","B3",91.8,3773,9,25,3596,"Agency 3"
"FL","B3",47.36,1862,3,24,1767,"Agency 3"
"SD","B3",46.26,2117,2,19,1748,"Agency 3"
"SD","B3",0,0,0,0,0,"Agency 3"
"CA","B3",27.29,1035,1,15,976,"Agency 3"
"CA","B3",27.17,972,2,7,907,"Agency 3"
"VA","B3",32.69,1577,0,6,1393,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"NJ","B3",31.28,1554,1,7,1474,"Agency 3"
"WA","B3",32.35,1342,1,11,1245,"Agency 3"
"CA","B3",40.71,1527,0,7,1416,"Agency 3"
"MN","B3",0,0,0,0,0,"Agency 3"
"MN","B3",7.89,422,3,8,398,"Agency 3"
