,spend,Impressions,leads,link_clicks,reach,Agency Tiers
11877,49.06,2166,1,20,1919,
11878,65.0,3409,1,70,3000,
11879,32.66,1111,1,15,1031,
11880,32.87,1410,1,7,1227,
11881,15.83,754,1,10,710,
11882,65.38,2491,1,34,2298,
11883,48.33,2307,1,16,1987,
11884,47.86,2536,1,24,2461,
11885,31.81,1455,1,6,1396,
11886,32.15,1822,1,15,1714,
11887,67.02,2298,1,17,2142,
11888,49.39,2156,1,7,1959,
11889,32.57,1385,1,11,1275,
11890,47.21,1740,1,11,1577,
11891,56.97,2168,1,20,1944,
11892,135.1,5014,1,37,4392,
11893,15.97,945,1,7,874,
11894,41.36,2130,1,17,2011,
11895,64.94,3523,0,16,3307,
11896,48.74,2333,0,7,2136,
11897,32.15,1752,1,17,1651,
11898,12.3,628,0,6,591,
11899,33.47,2219,1,7,1957,
11900,50.05,1871,1,17,1635,
11901,36.18,1800,1,15,1706,
11902,30.66,895,1,9,841,
11903,25.13,1111,1,8,1050,
11904,45.48,1701,1,11,1642,
11905,18.16,1689,1,8,1575,
11906,47.61,2997,1,14,2849,
11907,48.96,2642,1,15,2414,
11908,53.21,2058,1,20,1896,
11909,41.26,1680,1,23,1531,
11910,37.11,1669,0,18,1449,
11911,24.57,685,0,5,640,
11912,49.15,3190,1,25,3012,
11913,92.1,3850,1,36,3527,
11914,63.14,3411,1,25,3213,
11915,65.26,3501,1,10,3223,
11916,49.6,2252,1,39,1985,
11917,59.77,3064,1,34,2852,
11918,31.2,970,0,2,915,
11919,77.58,3084,1,15,2746,
11920,63.29,3249,1,22,3146,
11921,49.08,2537,0,12,2292,
11922,40.51,2153,1,33,1944,
11923,32.91,1246,1,8,1152,
11924,78.78,3414,0,17,2968,
11925,7.12,216,0,3,209,
11926,51.33,2076,1,11,1917,
11927,32.56,1755,1,9,1661,
11928,16.25,626,1,7,601,
11929,16.14,658,1,12,629,
11930,32.57,1575,1,15,1485,
11931,49.19,2550,0,15,2362,
11932,32.75,1261,1,13,1194,
11933,63.25,2769,1,10,2625,
11934,40.42,1302,0,13,1209,
11935,55.36,2138,1,15,1895,
11936,32.49,1304,1,28,1231,
11937,31.76,1614,1,9,1481,
11938,91.64,3773,1,39,3397,
11939,49.66,2152,0,9,2126,
11940,16.1,648,0,5,619,
11941,15.64,576,0,3,555,
11942,32.9,1975,1,8,1854,
11943,7.0,279,1,2,257,
11944,32.82,1460,0,8,1376,
11945,49.92,1463,1,15,1298,
11946,59.32,2572,1,13,2321,
11947,32.42,1571,1,14,1467,
11948,7.3,312,0,1,292,
11949,32.42,1486,1,13,1409,
11950,34.28,1300,1,13,1152,
11951,7.33,212,0,1,206,
11952,49.57,2638,1,7,2509,
11953,67.01,2513,1,28,2425,
11954,31.81,1671,0,4,1521,
11955,15.93,816,1,7,785,
11956,31.48,2039,1,20,1929,
11957,49.16,1778,1,9,1668,
11958,47.76,2314,1,20,2073,
11959,30.64,1401,1,6,1322,
11960,80.59,2412,1,21,2207,
11961,65.82,2826,1,28,2748,
11962,49.33,2272,1,18,2114,
11963,39.91,1807,1,15,1723,
11964,64.38,1968,1,19,1832,
11965,47.42,1437,0,12,1368,
11966,32.04,2250,1,12,2123,
11967,16.01,868,1,7,807,
11968,40.32,2402,1,19,2197,
11969,23.24,848,1,6,761,
11970,32.55,1294,0,5,1182,
11971,59.23,2980,1,28,2753,
11972,16.07,732,1,21,642,
11973,41.65,1952,1,22,1876,
11974,42.23,1144,0,12,1056,
11975,48.61,1901,0,5,1777,
11976,36.82,2119,1,11,2027,
11977,15.59,878,1,13,804,
11978,67.32,2272,1,12,2087,
11979,30.97,1191,0,6,1119,
11980,6.87,328,0,2,308,
11981,41.22,1456,1,23,1382,
11982,79.73,2825,0,22,2532,
11983,32.13,1959,1,15,1831,
11984,80.48,3608,1,27,3364,
11985,31.81,2049,1,25,1913,
11986,15.6,610,0,2,579,
11987,32.78,1176,1,11,1091,
11988,16.22,946,1,9,884,
11989,41.03,1501,0,16,1439,
11990,16.36,655,1,6,627,
11991,35.53,1730,1,11,1613,
11992,24.08,1135,0,10,1041,
11993,47.93,1616,1,8,1498,
11994,32.38,1330,1,23,1276,
11995,34.38,1535,0,13,1393,
11996,62.59,2425,0,20,2246,
11997,47.99,2285,1,14,2131,
11998,63.81,3131,1,22,2916,
11999,15.61,561,0,3,532,
12000,49.19,1943,1,8,1767,
12001,39.91,2193,1,15,2039,
12002,31.23,1760,1,13,1657,
12003,49.81,2030,1,23,1896,
12004,32.35,1108,0,5,989,
12005,54.22,2652,1,23,2481,
12006,48.4,1781,0,16,1635,
12007,48.86,1407,0,10,1266,
12008,42.15,2034,0,18,1779,
12009,65.1,3505,1,37,3341,
12010,52.66,2653,1,29,2500,
12011,37.5,1044,0,10,935,
12012,50.39,2351,1,22,2199,
12013,24.49,905,0,8,832,
12014,48.23,2374,1,34,2119,
12015,63.54,2462,0,23,2310,
12016,41.0,1215,1,5,1096,
12017,40.61,1222,1,9,1167,
12018,49.4,1816,1,11,1662,
12019,10.81,318,1,5,308,
12020,33.17,1049,1,7,943,
12021,47.97,2186,1,26,2067,
12022,65.03,2218,1,27,1976,
12023,31.2,1573,1,11,1484,
12024,42.48,1472,1,18,1328,
12025,61.76,2601,0,16,2454,
12026,33.25,2089,1,13,1994,
12027,31.77,1190,1,8,1152,
12028,46.98,2879,1,49,2655,
12029,7.07,245,0,1,238,
12030,31.8,3368,1,20,3207,
12031,62.13,2677,1,16,2518,
12032,30.77,1013,1,11,949,
12033,31.84,1842,1,11,1739,
12034,32.32,2008,0,12,1829,
12035,48.05,2343,1,13,2167,
12036,48.58,3168,1,12,2849,
12037,48.23,2327,1,14,2136,
12038,41.54,2372,0,19,2260,
12039,64.74,3321,1,23,3102,
12040,45.39,2303,1,25,2076,
12041,79.19,2944,1,17,2772,
12042,45.98,1927,0,12,1800,
12043,24.8,1126,1,3,1023,
12044,32.27,1431,1,9,1375,
12045,18.55,987,1,22,920,
12046,29.75,1064,0,3,1024,
12047,32.69,1101,1,10,1019,
12048,30.93,1353,1,16,1238,
12049,40.97,1602,1,20,1313,
12050,31.99,2359,1,16,2236,
12051,66.37,2814,1,45,2577,
12052,39.21,1127,0,13,1064,
12053,48.56,2992,1,17,2912,
12054,40.25,2278,1,13,2086,
12055,33.97,1137,0,4,1010,
12056,31.61,2100,1,11,1899,
12057,63.93,3268,1,17,2970,
12058,41.11,2133,1,28,1981,
12059,32.24,1189,0,4,1118,
12060,48.86,2341,1,12,2181,
12061,64.14,2632,1,17,2397,
12062,45.52,1273,1,7,1187,
12063,63.12,3036,1,48,2677,
12064,31.67,1288,1,17,1130,
12065,46.87,2066,0,24,1928,
12066,37.58,2686,1,29,2504,
12067,32.53,1416,1,27,1324,
12068,28.57,1736,0,11,1626,
12069,31.97,1502,1,11,1371,
12070,64.39,4530,1,48,4246,
12071,32.22,1284,0,9,1224,
12072,18.53,909,1,8,860,
12073,15.9,818,1,12,773,
12074,41.68,2230,1,13,2137,
12075,41.8,1547,1,13,1435,
12076,51.69,2698,1,15,2429,
12077,31.54,1333,1,15,1260,
12078,65.77,2444,0,13,2186,
12079,31.97,1463,1,5,1375,
12080,31.33,1113,0,11,1021,
12081,31.96,2353,1,35,2257,
12082,64.02,3036,1,18,2853,
12083,66.97,3050,1,34,2815,
12084,15.87,621,0,4,601,
12085,33.42,1873,1,30,1766,
12086,48.33,2202,1,14,2107,
12087,41.25,2033,1,31,1930,
12088,41.71,1524,0,17,1438,
12089,15.73,491,1,4,445,
12090,63.49,3316,1,24,3162,
12091,30.75,1196,1,12,1135,
12092,48.46,2426,1,16,2298,
12093,32.28,2109,1,14,1909,
12094,47.62,2047,0,6,1885,
12095,23.8,1133,0,8,1088,
12096,46.95,1783,1,9,1673,
12097,31.89,1316,0,4,1225,
12098,81.84,3135,1,16,2963,
12099,47.96,2307,1,16,2170,
12100,48.42,2450,1,11,2345,
12101,31.49,1397,1,12,1298,
12102,32.0,1185,1,10,1122,
12103,63.62,2312,0,14,2129,
12104,64.67,3012,1,25,2746,
12105,62.09,2906,1,32,2720,
12106,32.99,1203,1,8,1119,
12107,63.37,2449,1,22,2170,
12108,51.12,1634,1,8,1597,
12109,65.2,3412,1,13,3096,
12110,49.89,2887,1,19,2773,
12111,48.18,1920,1,16,1755,
12112,65.36,3248,1,19,3169,
12113,47.29,2644,1,14,2504,
12114,2.16,106,0,0,101,
12115,32.11,1470,1,11,1371,
12116,32.1,1421,1,31,1257,
12117,49.39,3597,1,12,3285,
12118,64.85,2890,1,18,2604,
12119,49.0,1814,1,20,1678,
12120,65.65,2674,1,19,2552,
12121,31.28,1134,1,10,971,
12122,57.4,2604,1,21,2529,
12123,32.06,766,1,17,682,
12124,18.21,988,1,14,940,
12125,11.92,559,0,2,531,
12126,42.0,1666,1,16,1555,
12127,33.67,1642,1,13,1534,
12128,48.42,2642,1,31,2433,
12129,31.8,1528,1,15,1417,
12130,48.22,1792,1,11,1716,
12131,15.9,774,1,8,723,
12132,32.14,1349,1,8,1279,
12133,64.79,3402,1,19,3223,
12134,34.52,1198,0,5,1047,
12135,50.51,1762,1,29,1630,
12136,48.34,3120,1,13,2837,
12137,17.74,789,1,22,736,
12138,47.19,2719,1,17,2572,
12139,55.44,1937,1,11,1782,
12140,42.55,1577,1,16,1384,
12141,6.98,243,0,0,222,
12142,48.92,2319,1,12,2209,
12143,49.86,2620,1,14,2348,
12144,7.25,326,1,2,316,
12145,16.15,895,1,27,832,
12146,39.34,1362,0,4,1263,
12147,15.88,615,0,5,589,
12148,32.02,1617,1,17,1434,
12149,79.82,3846,1,24,3610,
12150,49.06,3294,1,17,2933,
12151,32.67,1331,1,19,1260,
12152,53.97,2754,1,38,2479,
12153,39.56,1403,0,12,1295,
12154,47.59,2270,1,17,2102,
12155,40.0,1998,1,23,1861,
12156,49.94,1979,1,11,1847,
12157,12.85,592,0,3,573,
12158,31.89,1441,1,18,1377,
12159,16.03,752,1,10,686,
12160,42.29,1917,1,24,1779,
12161,25.35,731,0,1,673,
12162,48.63,3227,1,38,3037,
12163,15.8,1203,1,7,1140,
12164,49.03,2543,1,24,2427,
12165,6.89,473,0,2,460,
12166,48.02,3151,1,14,3027,
12167,41.35,1915,1,7,1848,
12168,41.99,1532,1,25,1455,
12169,49.91,1987,0,8,1803,
12170,16.52,607,0,1,600,
12171,49.88,2042,0,7,1901,
12172,63.65,3441,1,12,3297,
12173,32.43,1284,1,7,1189,
12174,50.16,2355,1,25,2247,
12175,32.15,977,1,8,923,
12176,64.54,3298,1,24,3112,
12177,50.86,1633,1,7,1498,
12178,15.82,839,1,15,815,
12179,8.89,182,0,0,177,
12180,15.33,501,1,5,461,
12181,40.73,2259,1,19,2068,
12182,38.8,1275,1,15,1238,
12183,31.02,1736,1,17,1642,
12184,31.5,1292,1,14,1248,
12185,32.67,1517,1,16,1436,
12186,41.73,2224,1,18,2139,
12187,47.98,2714,1,45,2445,
12188,17.04,663,1,4,643,
12189,48.74,2802,1,27,2617,
12190,48.69,2726,0,7,2490,
12191,34.62,807,1,10,750,
12192,69.05,3298,1,12,3143,
12193,32.82,1604,0,19,1470,
12194,32.12,1685,1,19,1617,
12195,40.38,1629,1,16,1473,
12196,31.39,1507,1,14,1397,
12197,80.7,3602,1,21,3372,
12198,23.94,1162,0,4,1088,
12199,32.43,2061,1,15,1954,
12200,47.09,1771,1,9,1663,
12201,49.53,3099,1,28,2865,
12202,49.06,1793,1,9,1679,
12203,40.26,2109,1,20,1977,
12204,72.08,2378,0,11,1983,
12205,23.92,899,1,5,864,
12206,6.77,491,0,1,460,
12207,31.67,1663,0,12,1568,
12208,47.65,2504,1,22,2372,
12209,39.75,1666,1,11,1586,
12210,30.4,1777,1,27,1682,
12211,32.11,1739,1,7,1610,
12212,6.99,428,0,4,408,
12213,41.18,1564,0,5,1457,
12214,31.64,1329,1,28,1265,
12215,69.12,2178,1,16,2046,
12216,53.78,2850,1,39,2667,
12217,48.9,2085,1,12,1987,
12218,32.46,1367,1,5,1220,
12219,64.03,2207,1,11,2107,
12220,32.12,2217,1,15,2155,
12221,17.81,885,1,3,824,
12222,41.22,1850,0,16,1730,
12223,23.78,1382,1,6,1315,
12224,32.39,1643,0,7,1539,
12225,48.76,2807,1,53,2578,
12226,64.64,2953,1,14,2811,
12227,39.43,1558,0,8,1427,
12228,65.86,2798,1,17,2646,
12229,48.46,2025,0,14,1843,
12230,41.24,1157,1,8,1075,
12231,16.78,894,1,14,862,
12232,52.11,2235,1,24,2145,
12233,16.05,536,1,10,501,
12234,30.94,1118,0,3,1058,
12235,44.93,1795,1,13,1727,
12236,66.81,2159,0,9,1839,
12237,7.01,250,1,2,228,
12238,42.08,1877,1,22,1750,
12239,30.82,1629,1,15,1521,
12240,18.72,953,1,9,864,
12241,40.34,2061,1,14,1834,
12242,63.63,2409,1,21,2236,
12243,86.25,3298,0,25,3144,
12244,50.52,2452,1,22,2378,
12245,16.39,752,1,13,684,
12246,67.72,3243,1,32,3097,
12247,32.09,1329,1,26,1263,
12248,64.88,3380,1,23,3253,
12249,65.0,3642,1,42,3445,
12250,32.11,1272,0,8,1161,
12251,32.47,1933,1,19,1752,
12252,71.96,2622,1,22,2438,
12253,32.55,1296,1,13,1218,
12254,31.81,1879,1,13,1768,
12255,49.29,1670,1,17,1561,
12256,32.66,1144,1,10,1063,
12257,19.02,933,1,8,783,
12258,32.43,1307,0,9,1232,
12259,78.43,2860,1,37,2615,
12260,79.42,2584,1,35,2317,
12261,31.5,1776,1,13,1688,
12262,31.11,1184,0,3,1088,
12263,20.0,572,0,5,565,
12264,7.01,306,0,3,279,
12265,49.34,2260,1,32,2104,
12266,30.78,2022,1,19,1946,
12267,31.35,1191,1,13,1083,
12268,49.38,2247,1,22,2047,
12269,64.12,2253,1,14,2176,
12270,65.7,2961,1,22,2838,
12271,47.05,2488,0,7,2285,
12272,64.89,3602,1,26,3436,
12273,56.44,1916,1,24,1756,
12274,50.48,1897,0,9,1771,
12275,24.9,1122,1,12,1052,
12276,66.56,3431,1,31,3297,
12277,17.67,898,0,3,815,
12278,16.03,724,1,6,717,
12279,32.27,1441,1,18,1396,
12280,31.77,2680,1,15,2563,
12281,48.88,2101,1,17,1912,
12282,16.37,378,0,3,358,
12283,41.62,1604,1,17,1442,
12284,63.52,3923,1,39,3754,
12285,30.31,914,1,6,847,
12286,32.48,1595,0,14,1417,
12287,40.11,1630,1,14,1452,
12288,48.4,1701,1,15,1611,
12289,49.13,2118,1,28,1984,
12290,23.74,1035,0,8,961,
12291,41.8,1305,1,15,1242,
12292,32.46,1670,0,16,1606,
12293,39.65,1936,1,26,1831,
12294,64.77,3776,1,16,3636,
12295,48.87,1957,1,24,1877,
12296,73.61,4501,1,47,3997,
12297,31.93,1122,1,11,1030,
12298,31.71,1173,0,2,1104,
12299,32.31,1242,1,6,1188,
12300,41.06,1955,1,48,1820,
12301,48.71,2441,1,28,2316,
12302,15.14,545,0,5,508,
12303,54.33,2526,1,26,2357,
12304,31.17,1029,1,9,943,
12305,49.99,3482,1,11,3170,
12306,15.07,409,0,2,385,
12307,8.05,959,0,3,910,
12308,32.15,2038,1,6,1907,
12309,32.01,1287,0,10,1119,
12310,49.76,2664,1,32,2540,
12311,50.06,2108,1,22,2043,
12312,55.17,2111,0,14,1948,
12313,32.01,2556,0,6,2271,
12314,30.35,671,0,5,621,
12315,63.95,4064,1,33,3798,
12316,48.94,1543,1,24,1437,
12317,32.1,1228,1,11,1119,
12318,40.9,1805,1,18,1730,
12319,32.06,1802,1,11,1737,
12320,45.55,2104,1,28,1994,
12321,35.65,1556,1,5,1406,
12322,6.79,305,0,5,295,
12323,32.69,1533,1,15,1483,
12324,32.15,1594,1,15,1536,
12325,49.23,1467,1,15,1366,
12326,48.9,1918,1,27,1771,
12327,29.4,1716,1,11,1591,
12328,24.16,840,0,10,785,
12329,0.0,0,0,0,0,
12330,64.41,2656,0,19,2427,
12331,55.66,2382,0,23,2230,
12332,28.26,1329,0,16,1232,
12333,63.84,3029,1,16,2751,
12334,32.49,1432,1,15,1367,
12335,32.64,1865,1,15,1748,
12336,63.82,2855,1,35,2596,
12337,7.13,410,1,2,402,
12338,32.56,917,1,6,851,
12339,32.03,1902,1,16,1702,
12340,31.9,1365,0,4,1302,
12341,32.5,1870,1,7,1729,
12342,18.5,967,0,15,879,
12343,31.63,1619,1,30,1360,
12344,16.11,602,1,12,590,
12345,34.38,2897,1,32,2743,
12346,64.31,2048,1,10,1892,
12347,15.68,874,1,13,803,
12348,66.04,2630,1,18,2506,
12349,31.21,2764,1,33,2574,
12350,22.53,1142,0,5,1106,
12351,16.14,783,1,10,742,
12352,31.95,1563,1,6,1487,
12353,41.32,2285,1,22,2075,
12354,66.31,3138,1,25,3009,
12355,7.1,182,0,0,163,
12356,48.11,1912,1,28,1701,
12357,30.69,1436,1,18,1299,
12358,32.91,1651,1,12,1559,
12359,56.45,2214,0,13,1883,
12360,20.98,955,1,6,909,
12361,32.34,1708,1,12,1637,
12362,64.14,3213,1,29,2944,
12363,28.01,1237,1,14,1132,
12364,34.06,1259,1,6,1222,
12365,49.97,1623,1,11,1500,
12366,31.72,1109,1,8,1017,
12367,29.52,1156,0,9,1109,
12368,64.32,2209,1,18,2010,
12369,32.51,1391,1,18,1293,
12370,32.64,1203,0,12,1126,
12371,32.14,1122,1,8,1064,
12372,71.58,3231,1,27,2953,
12373,33.8,937,1,9,871,
12374,31.87,1501,1,10,1433,
12375,23.55,837,0,9,734,
12376,38.91,1440,1,26,1375,
12377,31.46,1995,1,18,1917,
12378,49.28,2349,1,12,2222,
12379,41.47,2377,1,17,2003,
12380,49.05,2178,0,9,2040,
12381,49.47,2362,1,18,2184,
12382,40.07,1682,1,17,1590,
12383,24.1,1049,0,4,976,
12384,64.47,1964,0,11,1733,
12385,41.45,1294,1,10,1179,
12386,32.46,1224,1,13,1139,
12387,32.4,1615,1,14,1444,
12388,51.04,2666,1,19,2473,
12389,49.85,2208,1,13,1988,
12390,45.14,2135,1,22,1912,
12391,6.74,223,0,2,213,
12392,32.7,1607,1,14,1507,
12393,16.2,688,0,1,645,
12394,62.28,2529,0,14,2330,
12395,32.21,2005,1,20,1809,
12396,31.24,1482,0,10,1394,
12397,48.87,2349,0,18,2126,
12398,32.35,1421,1,32,1374,
12399,15.43,759,0,7,738,
12400,24.23,1203,1,18,1158,
12401,31.05,1934,1,20,1800,
12402,62.8,3267,1,44,3059,
12403,31.02,1753,0,15,1635,
12404,61.91,2364,0,15,2157,
12405,26.49,823,0,5,770,
12406,32.25,2156,1,9,2073,
12407,6.98,229,1,4,217,
12408,23.16,889,0,6,816,
12409,52.22,2818,1,32,2534,
12410,49.09,1862,0,7,1685,
12411,49.11,2535,1,23,2344,
12412,9.45,427,1,6,416,
12413,64.44,3691,1,23,3443,
12414,63.33,2844,0,11,2560,
12415,15.88,990,1,9,933,
12416,18.48,829,1,21,806,
12417,32.48,1695,1,42,1588,
12418,32.41,1832,0,6,1638,
12419,64.68,2919,1,15,2738,
12420,28.92,1458,1,13,1315,
12421,79.94,3489,1,23,3223,
12422,41.79,1681,1,26,1479,
12423,48.93,2291,1,20,2209,
12424,38.81,1615,1,16,1527,
12425,24.48,809,1,14,750,
12426,41.62,1177,1,6,1091,
12427,48.35,1746,1,17,1641,
12428,42.24,1382,1,8,1301,
12429,66.42,2440,0,26,2335,
12430,32.11,2181,1,13,2054,
12431,15.63,413,0,3,402,
12432,64.94,3456,1,30,3304,
12433,32.71,1467,0,6,1397,
12434,31.93,1599,1,16,1506,
12435,49.04,1773,1,13,1655,
12436,6.98,250,0,4,233,
12437,50.92,1759,1,8,1592,
12438,31.57,1557,0,6,1480,
12439,28.19,1748,1,8,1624,
12440,31.75,1350,0,5,1198,
12441,49.86,1950,1,21,1755,
12442,60.62,2531,1,13,2330,
12443,48.91,1590,0,13,1395,
12444,15.69,627,0,8,592,
12445,64.96,3519,1,26,3400,
12446,47.94,2122,1,15,1877,
12447,31.43,1960,1,19,1866,
12448,47.63,2456,1,11,2278,
12449,65.38,2465,1,23,2335,
12450,16.16,662,1,6,606,
12451,32.18,1435,0,15,1333,
12452,72.56,3903,1,34,3591,
12453,49.24,1681,1,6,1498,
12454,24.21,844,0,3,759,
12455,64.67,2508,1,15,2407,
12456,32.06,1472,0,7,1347,
12457,62.01,2550,1,17,2262,
12458,40.98,1636,0,26,1532,
12459,48.94,2920,1,18,2812,
12460,32.25,1540,1,19,1475,
12461,30.56,962,0,5,861,
12462,71.06,2211,1,18,2078,
12463,65.92,3365,1,41,3187,
12464,15.41,529,1,9,514,
12465,32.31,1426,1,9,1350,
12466,6.96,285,0,3,271,
12467,32.82,859,1,5,733,
12468,47.68,2128,1,14,1937,
12469,48.95,2750,1,18,2604,
12470,33.12,1341,1,5,1201,
12471,136.96,5515,1,54,4830,
12472,6.88,305,1,3,276,
12473,74.05,3413,1,49,2920,
12474,33.11,1350,1,17,1251,
12475,51.56,2365,1,22,2226,
12476,32.57,1320,0,7,1133,
12477,63.37,3181,0,9,2911,
12478,100.73,4118,1,25,3689,
12479,0.0,0,0,0,0,
12480,30.94,1513,1,8,1373,
12481,48.16,1873,0,18,1725,
12482,49.58,1948,1,6,1877,
12483,69.88,2173,1,12,2051,
12484,40.6,1913,1,22,1771,
12485,48.37,2286,1,16,2044,
12486,31.73,1587,0,13,1508,
12487,52.74,2594,0,19,2490,
12488,48.22,1807,1,15,1739,
12489,44.42,1586,1,15,1484,
12490,49.64,1943,1,12,1807,
12491,31.57,1525,1,9,1436,
12492,40.26,1861,1,44,1752,
12493,83.22,3111,1,29,2868,
12494,7.04,210,0,2,198,
12495,23.64,907,0,7,846,
12496,15.92,586,1,10,563,
12497,49.47,3168,1,12,2938,
12498,37.66,1172,0,6,1123,
12499,64.44,4060,1,20,3849,
12500,16.15,586,1,4,520,
12501,16.57,942,1,12,898,
12502,31.57,1390,1,13,1301,
12503,32.07,1241,1,11,1169,
12504,32.18,1749,1,21,1663,
12505,32.27,1991,1,11,1929,
12506,34.37,1459,1,16,1309,
12507,33.28,1188,1,16,1130,
12508,16.43,830,1,10,758,
12509,48.05,2545,1,12,2436,
12510,32.2,1876,1,16,1756,
12511,75.72,4053,1,39,3845,
12512,41.38,2048,1,16,1920,
12513,2.54,117,0,0,116,
12514,65.67,3614,0,9,3367,
12515,98.87,3399,1,32,3049,
12516,31.57,1169,1,14,1060,
12517,29.58,1307,0,5,1154,
12518,31.7,1514,1,16,1426,
12519,15.01,1046,1,7,967,
12520,18.81,1439,1,8,1370,
12521,53.59,3168,1,28,2932,
12522,32.17,1651,1,10,1371,
12523,41.45,1669,0,11,1415,
12524,33.23,1629,0,8,1601,
12525,19.5,697,0,6,627,
12526,49.77,1848,1,15,1628,
12527,55.95,2066,0,13,1904,
12528,62.62,2227,0,9,2067,
12529,32.78,1585,1,16,1363,
12530,41.19,1584,0,9,1400,
12531,41.35,2003,1,22,1860,
12532,63.33,3398,1,17,3268,
12533,60.57,3727,1,21,3606,
12534,65.7,2637,1,15,2511,
12535,57.27,2265,0,14,1979,
12536,36.68,1702,1,9,1572,
12537,49.36,2354,1,15,2145,
12538,49.22,2432,1,18,2239,
12539,6.68,179,0,4,170,
12540,31.28,1270,1,6,1127,
12541,71.35,3004,1,23,2772,
12542,7.57,261,1,2,241,
12543,25.45,1247,0,9,1185,
12544,24.46,937,1,8,873,
12545,48.22,2797,1,21,2645,
12546,49.63,2447,0,8,2211,
12547,34.08,1367,1,7,1232,
12548,51.51,2910,1,15,2558,
12549,41.62,2504,1,18,2347,
12550,47.84,1973,1,11,1801,
12551,16.0,783,1,3,742,
12552,32.73,1193,1,10,1120,
12553,50.42,2506,1,10,2295,
12554,38.38,1787,0,12,1618,
12555,63.12,3598,1,23,3343,
12556,31.45,2176,1,24,2072,
12557,32.43,1623,1,24,1529,
12558,41.21,2897,1,30,2613,
12559,48.76,2338,1,20,2196,
12560,16.05,753,1,5,704,
12561,16.17,1092,1,29,1013,
12562,48.48,2120,1,12,2012,
12563,16.99,996,1,14,937,
12564,63.69,2251,1,23,2081,
12565,24.38,1006,0,6,917,
12566,64.33,4210,1,23,4095,
12567,79.16,3456,1,32,3182,
12568,32.96,1284,1,18,1232,
12569,42.99,1896,1,26,1775,
12570,41.01,1502,0,10,1405,
12571,31.94,1269,1,10,1168,
12572,48.25,1917,1,14,1813,
12573,31.82,936,0,5,792,
12574,48.93,2031,1,7,1793,
12575,60.19,2019,1,26,1824,
12576,18.34,1483,1,12,1290,
12577,47.63,2085,1,25,1925,
12578,50.45,2773,1,19,2625,
12579,19.49,878,1,11,789,
12580,15.97,872,0,0,839,
12581,15.51,538,1,3,510,
12582,64.71,3157,1,11,2968,
12583,23.85,858,0,5,771,
12584,6.86,213,1,1,200,
12585,15.92,904,1,9,826,
12586,57.3,2173,1,22,2006,
12587,31.31,1071,0,3,1028,
12588,31.83,1225,1,17,1146,
12589,47.4,2089,1,21,1876,
12590,41.33,1498,0,5,1387,
12591,64.6,3040,1,28,2662,
12592,50.49,2742,1,16,2513,
12593,32.09,1454,1,16,1358,
12594,63.3,2781,1,14,2540,
12595,40.88,2315,1,21,2147,
12596,67.21,2985,1,14,2720,
12597,30.38,1001,0,6,887,
12598,32.68,1898,1,14,1718,
12599,31.88,1335,1,18,1270,
12600,31.9,1711,1,15,1570,
12601,48.98,2144,1,15,2010,
12602,16.41,698,1,12,687,
12603,32.41,1487,1,23,1423,
12604,63.16,2873,1,34,2655,
12605,49.19,2324,1,11,2204,
12606,58.27,2916,1,19,2792,
12607,32.75,1207,1,8,1093,
12608,32.34,1807,1,16,1659,
12609,6.61,498,0,0,438,
12610,31.61,1370,0,5,1307,
12611,65.57,3613,0,22,3425,
12612,31.81,1396,1,13,1341,
12613,30.73,1382,1,15,1266,
12614,63.87,2754,1,18,2533,
12615,32.15,1327,1,7,1262,
12616,32.23,1622,1,11,1507,
12617,30.73,1454,1,4,1211,
12618,38.82,1407,0,12,1298,
12619,49.83,2323,1,14,2112,
12620,40.85,1149,0,4,1081,
12621,40.75,1714,0,12,1562,
12622,39.52,1289,1,10,1137,
12623,23.03,1156,1,6,1072,
12624,66.6,1779,0,7,1674,
12625,69.02,3637,1,29,3400,
12626,31.01,1614,1,11,1471,
12627,31.86,1736,1,13,1604,
12628,63.52,3391,1,44,3171,
12629,32.64,1426,1,13,1352,
12630,65.43,2214,1,11,2129,
12631,11.52,448,1,2,426,
12632,32.07,1890,1,17,1796,
12633,32.21,2664,1,24,2295,
12634,40.26,1164,0,10,1051,
12635,32.05,2855,0,26,2721,
12636,32.3,1845,1,18,1740,
12637,50.29,2709,1,10,2549,
12638,49.46,2635,1,22,2455,
12639,24.0,953,0,5,911,
12640,33.56,1288,1,11,1185,
12641,15.83,765,1,11,737,
12642,30.91,1064,1,13,1036,
12643,65.09,3051,1,24,2892,
12644,51.51,2289,1,35,2152,
12645,26.18,841,0,2,812,
12646,40.27,1930,0,37,1792,
12647,39.99,1488,1,13,1382,
12648,32.08,2533,1,31,2393,
12649,61.64,2920,0,8,2686,
12650,16.45,617,0,3,594,
12651,32.01,1560,1,10,1460,
12652,19.21,1138,1,9,1092,
12653,31.75,1395,1,9,1338,
12654,35.74,1191,0,9,1132,
12655,63.35,3721,1,23,3474,
12656,53.74,1743,1,15,1583,
12657,50.26,2190,1,28,2073,
12658,23.97,988,0,6,922,
12659,97.02,4539,1,14,4366,
12660,32.87,1176,1,14,1115,
12661,32.92,1112,1,12,1066,
12662,24.35,1130,1,9,1085,
12663,32.62,1217,1,15,1179,
12664,99.53,3907,1,22,3556,
12665,6.71,134,0,2,131,
12666,31.56,1543,1,10,1445,
12667,64.6,4041,1,33,3803,
12668,0.0,0,0,0,0,
