"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"IN","B2","31.86","1231","1","8","1189","Agency 2"
"WA","B2","80.74","3345","2","26","3051","Agency 2"
"CA","B2","32.3","1788","4","18","1691","Agency 2"
"CA","B2","31","1306","4","16","1162","Agency 2"
"IN","B2","32.03","2080","1","13","1946","Agency 2"
"MA","B2","16.64","813","1","13","744","Agency 3"
"CA","B2","5.39","129","0","0","124","Agency 3"
"MN","B2","19.16","1089","0","18","1040","Agency 3"
"TX","B2","16.64","750","0","6","721","Agency 5"
"CA","B2","7.01","237","0","0","229","Agency 2"
"CA","B2","32.34","1739","1","8","1641","Agency 5"
"CA","B2","2.11","624","0","0","581","Agency 3"
"OH","B2","22.97","1301","0","13","1253","Agency 2"
"CA","B2","24.84","1211","3","11","1147","Agency 2"
"WA","B2","49.68","2933","2","19","2764","Agency 2"
"TN","B2","2.06","140","0","0","127","Agency 3"
"TX","B2","74.51","3533","4","20","3267","Agency 3"
"CA","B2","11.39","497","0","4","478","Agency 3"
"TX","B2","31.09","1455","0","9","1345","Agency 2"
"CA","B2","8.69","746","2","7","737","Agency 3"
"FL","B2","48.45","1864","1","11","1627","Agency 6"
"IA","B2","48.91","2819","0","7","2593","Agency 3"
"MD","B2","20.95","917","8","28","903","Agency 3"
"FL","B2","64.61","2833","1","22","2619","Agency 2"
"CA","B2","1.99","237","0","1","227","Agency 3"
"CA","B2","31.91","2348","3","19","2214","Agency 2"
"CA","B2","37.75","1142","1","10","1061","Agency 2"
"IL","B2","37.84","1199","2","9","1079","Agency 5"
"CA","B2","49.79","3377","5","41","3189","Agency 2"
"OR","B2","41.83","1660","2","17","1535","Agency 2"
"UT","B2","12.16","1007","0","4","948","Agency 4"
"CA","B2","65.05","2197","0","13","2055","Agency 2"
"MN","B2","30.79","1095","0","11","1051","Agency 3"
"NC","B2","15.75","857","2","7","803","Agency 2"
"FL","B2","51.78","2515","4","16","2266","Agency 6"
"OH","B2","17.66","1473","1","45","1341","Agency 2"
"MN","B2","14.03","627","1","8","578","Agency 3"
"CA","B2","65.53","2403","6","17","2238","Agency 2"
"CA","B2","15.45","751","0","2","722","Agency 2"
"NC","B2","49.7","1778","4","9","1593","Agency 2"
"VA","B2","31.46","1323","2","7","1252","Agency 2"
"FL","B2","23.51","748","0","3","722","Agency 3"
"AZ","B2","30.68","1043","0","3","970","Agency 3"
"CA","B2","35.08","1537","2","16","1439","Agency 7"
"AZ","B2","65.43","2643","6","27","2456","Agency 2"
"KS","B2","49.37","2456","3","11","2317","Agency 2"
"IL","B2","31.79","1089","0","7","977","Agency 2"
"AZ","B2","26.99","1027","1","8","1002","Agency 3"
"IA","B2","49.72","3188","2","12","3035","Agency 3"
"UT","B2","49.84","2400","0","12","2273","Agency 2"
"CA","B2","30.59","1586","4","19","1396","Agency 2"
"MD","B2","19.84","761","1","11","701","Agency 3"
"MO","B2","37.93","1302","6","25","1215","Agency 3"
"TN","B2","29.3","1117","1","5","1069","Agency 3"
"CA","B2","6.77","293","1","6","280","Agency 2"
"AZ","B2","0","0","0","0","0","Agency 3"
"CA","B2","58.16","2789","5","24","2615","Agency 2"
"CA","B2","1.98","219","0","2","216","Agency 3"
"TX","B2","32.45","1378","3","11","1258","Agency 2"
"VT","B2","32.14","1459","1","13","1321","Agency 2"
"FL","B2","23.52","1406","0","15","1324","Agency 3"
"IL","B2","52.06","2077","2","26","2010","Agency 3"
"FL","B2","40.94","1610","3","18","1479","Agency 2"
"TX","B2","38.67","2491","3","27","2291","Agency 5"
"CA","B2","2.01","245","0","0","229","Agency 3"
"MN","B2","17.81","1072","1","18","1025","Agency 3"
"CO","B2","33.41","1281","1","6","1202","Agency 2"
"MN","B2","35.57","1520","2","15","1440","Agency 9"
"OK","B2","50.04","2007","1","11","1895","Agency 2"
"KS","B2","20.78","1065","1","1","1001","Agency 3"
"NV","B2","44.95","1815","3","27","1727","Agency 2"
"CA","B2","5.12","184","0","0","169","Agency 3"
"CO","B2","43.84","1582","1","8","1501","Agency 3"
"CA","B2","2.04","418","0","0","406","Agency 3"
"GA","B2","39.81","1978","4","8","1902","Agency 9"
"PA","B2","41.17","1908","5","23","1820","Agency 2"
"AZ","B2","33.25","1328","1","9","1266","Agency 3"
"CA","B2","65.8","2752","2","43","2457","Agency 2"
"NC","B2","16.24","562","0","0","552","Agency 2"
"NC","B2","49.54","1884","0","5","1745","Agency 2"
"CA","B2","56.97","1973","6","25","1803","Agency 7"
"OK","B2","48.9","2045","1","11","1859","Agency 2"
"CA","B2","15.33","668","0","9","644","Agency 3"
"UT","B2","31.33","2193","1","5","2052","Agency 4"
"CA","B2","33.08","1141","3","10","1064","Agency 2"
"NC","B2","32.15","1323","2","8","1262","Agency 3"
"IA","B2","25.66","1415","0","4","1252","Agency 3"
"MN","B2","33.38","1598","3","12","1512","Agency 9"
"PA","B2","19.03","583","2","8","539","Agency 7"
"UT","B2","12.19","889","2","5","857","Agency 4"
"TN","B2","2.32","108","0","2","100","Agency 3"
"FL","B2","17.96","712","1","6","685","Agency 3"
"IA","B2","32.21","2581","0","24","2371","Agency 3"
"IN","B2","24.38","1320","0","11","1240","Agency 2"
"TX","B2","10.35","322","0","3","306","Agency 3"
"WA","B2","46.67","1862","2","13","1694","Agency 2"
"FL","B2","36.55","1889","1","10","1813","Agency 3"
"MI","B2","70.75","3990","6","22","3858","Agency 3"
"CA","B2","24.53","1088","0","10","1020","Agency 2"
"CA","B2","63.72","2787","4","27","2624","Agency 2"
"CA","B2","16.52","619","1","9","568","Agency 2"
"UT","B2","8.5","476","0","3","438","Agency 4"
"CA","B2","8.19","338","0","1","328","Agency 2"
"WA","B2","49.84","1840","1","16","1696","Agency 2"
"IN","B2","32.16","2361","0","9","2211","Agency 2"
"CA","B2","24.08","1097","2","14","1017","Agency 2"
"VA","B2","7.42","345","0","1","334","Agency 4"
"CA","B2","31.57","1384","1","26","1321","Agency 5"
"CA","B2","31.99","1574","0","15","1489","Agency 2"
"IA","B2","0","0","0","0","0","Agency 3"
"CA","B2","6.87","253","1","2","237","Agency 2"
"UT","B2","42.81","1210","1","7","1106","Agency 2"
"CA","B2","24.26","904","2","12","840","Agency 2"
"CA","B2","32.19","1293","0","11","1226","Agency 2"
"UT","B2","41.13","1364","3","15","1275","Agency 2"
"TX","B2","18.82","1125","4","9","1094","Agency 2"
"IL","B2","1.04","69","0","0","63","Agency 5"
"CA","B2","16.36","734","0","6","686","Agency 2"
"NV","B2","32.57","1441","3","15","1339","Agency 2"
"VA","B2","32.13","1300","0","3","1184","Agency 2"
"NC","B2","9.63","514","0","3","504","Agency 3"
"CA","B2","30.86","1547","2","10","1382","Agency 2"
"CA","B2","32.95","1362","4","26","1331","Agency 2"
"CA","B2","32.06","1318","2","8","1269","Agency 5"
"OH","B2","14.78","645","0","7","582","Agency 3"
"CA","B2","12.2","618","0","8","582","Agency 3"
"MI","B2","48.45","1629","2","12","1553","Agency 3"
"WA","B2","65.56","2352","1","7","1990","Agency 5"
"IA","B2","15.85","1022","1","11","922","Agency 3"
"CA","B2","32.23","1799","2","7","1678","Agency 2"
"CA","B2","8.17","312","0","4","306","Agency 3"
"CA","B2","8.17","359","0","1","319","Agency 2"
"IL","B2","48.92","1757","0","3","1631","Agency 5"
"WA","B2","48.17","1994","3","19","1708","Agency 2"
"IL","B2","32.07","1401","1","12","1280","Agency 2"
"PA","B2","43.95","2182","2","16","2042","Agency 2"
"AZ","B2","15.05","844","1","4","828","Agency 3"
"NY","B2","33.9","1678","3","18","1474","Agency 7"
"KS","B2","48.61","1946","0","12","1772","Agency 2"
"GA","B2","0","0","0","0","0","Agency 3"
"TX","B2","30.89","1686","5","22","1577","Agency 2"
"IN","B2","24.49","975","1","9","901","Agency 3"
"TN","B2","2.06","109","0","1","99","Agency 3"
"CA","B2","2.1","564","0","3","532","Agency 3"
"CA","B2","7.59","383","2","6","381","Agency 3"
"MD","B2","32.92","1381","1","14","1336","Agency 3"
"FL","B2","54.97","2086","2","12","1817","Agency 5"
"MN","B2","31.48","1575","0","5","1374","Agency 3"
"OK","B2","30.46","1405","2","11","1315","Agency 2"
"CA","B2","19.58","963","0","8","921","Agency 3"
"TX","B2","32.32","1419","4","7","1299","Agency 2"
"UT","B2","58.24","3578","4","18","3255","Agency 4"
"CA","B2","63.17","3136","3","14","2984","Agency 2"
"ID","B2","32.14","1175","0","7","1066","Agency 5"
"CA","B2","0","0","0","0","0","Agency 3"
"MO","B2","0","0","0","0","0","Agency 3"
"IA","B2","0","0","0","0","0","Agency 3"
"CA","B2","11.19","365","0","3","349","Agency 3"
"IL","B2","3.23","488","0","0","428","Agency 5"
"OR","B2","48","1747","0","11","1594","Agency 2"
"TX","B2","10.34","300","0","1","289","Agency 3"
"MO","B2","8.75","421","1","5","396","Agency 3"
"TX","B2","4.79","142","0","3","138","Agency 3"
"CA","B2","6.63","326","0","5","317","Agency 3"
"CA","B2","49.25","2384","3","15","2267","Agency 2"
"IL","B2","48.19","2209","4","11","2092","Agency 3"
"VA","B2","32.54","1386","1","17","1272","Agency 2"
"MI","B2","57.83","3413","1","26","3340","Agency 3"
"IA","B2","50.22","3028","1","6","2788","Agency 3"
"CA","B2","23.05","1563","3","10","1536","Agency 3"
"CA","B2","64.4","3145","1","22","2874","Agency 2"
"CA","B2","7.06","186","0","3","179","Agency 2"
"UT","B2","12.61","1430","0","1","1404","Agency 4"
"IA","B2","50.73","2757","2","12","2587","Agency 3"
"NV","B2","31.26","1396","4","14","1332","Agency 2"
"FL","B2","64.45","2690","4","15","2572","Agency 3"
"CA","B2","7.99","401","0","3","348","Agency 2"
"CA","B2","31.79","1213","0","7","1154","Agency 3"
"IL","B2","8.55","1658","0","2","1412","Agency 5"
"MI","B2","73.23","2715","4","21","2575","Agency 3"
"CA","B2","25.17","1200","1","8","1098","Agency 2"
"OK","B2","48.18","1504","0","2","1419","Agency 2"
"CA","B2","31.61","2154","0","25","2031","Agency 3"
"CA","B2","2.01","691","0","0","672","Agency 3"
"NJ","B2","58.61","2765","3","13","2398","Agency 7"
"CA","B2","17.55","1073","2","7","1030","Agency 3"
"VA","B2","31.84","1354","0","26","1244","Agency 2"
"MD","B2","25.57","1432","5","15","1389","Agency 3"
"OH","B2","30.53","1158","1","7","1108","Agency 2"
"IL","B2","32.11","1709","1","13","1611","Agency 2"
"TX","B2","19.12","1170","2","6","1142","Agency 2"
"KS","B2","48.19","2647","1","19","2507","Agency 2"
"CA","B2","10.41","378","0","4","370","Agency 3"
"CA","B2","63.08","2892","2","20","2742","Agency 2"
"CA","B2","0","0","0","0","0","Agency 3"
"TX","B2","24.58","1092","1","4","1030","Agency 2"
"PA","B2","39.76","2255","3","27","2123","Agency 2"
"CA","B2","18.61","803","0","11","795","Agency 3"
"OK","B2","51.01","2936","2","28","2773","Agency 2"
"FL","B2","48.55","3879","2","9","3583","Agency 3"
"MD","B2","16.47","632","1","9","599","Agency 3"
"NC","B2","51.73","1959","1","11","1777","Agency 2"
"CA","B2","35.4","1525","2","12","1338","Agency 7"
"CA","B2","34.36","1715","6","28","1645","Agency 2"
"CA","B2","24.03","947","0","4","877","Agency 3"
"CA","B2","64.98","3311","6","50","3132","Agency 2"
"CA","B2","25.44","847","0","9","787","Agency 6"
"NC","B2","48.27","1472","1","8","1350","Agency 2"
"CO","B2","27.03","1077","0","5","1036","Agency 3"
"CA","B2","6.92","204","0","0","196","Agency 3"
"IL","B2","64.53","3974","5","33","3529","Agency 2"
"CO","B2","32","1294","1","14","1197","Agency 3"
"VA","B2","30.58","960","1","7","865","Agency 2"
"NC","B2","36.27","1297","2","16","1239","Agency 3"
"IL","B2","52.61","2621","2","21","2528","Agency 3"
"CA","B2","32.63","1629","1","23","1512","Agency 2"
"CO","B2","0","0","0","0","0","Agency 3"
"IN","B2","32.07","1599","1","11","1508","Agency 2"
"GA","B2","64.69","2673","3","9","2508","Agency 3"
"TX","B2","15.57","664","2","5","599","Agency 2"
"MO","B2","41.06","2648","1","34","2497","Agency 3"
"TX","B2","15.03","417","0","3","399","Agency 3"
"PA","B2","35.8","1567","2","15","1331","Agency 7"
"CA","B2","6.07","223","0","1","212","Agency 3"
"TN","B2","2","159","0","0","141","Agency 3"
"CA","B2","29.22","1162","4","18","1116","Agency 2"
"MO","B2","0","0","0","0","0","Agency 3"
"WI","B2","0","0","0","0","0","Agency 9"
"CA","B2","23.09","715","0","10","653","Agency 2"
"MN","B2","33.33","1685","1","26","1513","Agency 9"
"WA","B2","0","0","0","0","0","Agency 5"
"NC","B2","49.21","2766","2","23","2612","Agency 2"
"VA","B2","31.29","1762","4","14","1675","Agency 2"
"FL","B2","47.34","2194","4","14","2133","Agency 3"
"AZ","B2","11.36","452","1","3","451","Agency 3"
"NJ","B2","48.52","2105","0","16","1958","Agency 3"
"WA","B2","49.14","1826","0","12","1607","Agency 2"
"CA","B2","56.33","2121","2","13","1947","Agency 2"
"CA","B2","38.36","2644","5","21","2530","Agency 3"
"FL","B2","25.01","691","0","4","628","Agency 3"
"TX","B2","47.41","1879","3","11","1823","Agency 2"
"NM","B2","31.39","939","1","7","867","Agency 2"
"TX","B2","17.66","964","2","11","914","Agency 3"
"TX","B2","57.31","3564","2","15","3241","Agency 3"
"UT","B2","39.72","1594","1","16","1488","Agency 2"
"UT","B2","49.58","2118","1","14","1924","Agency 2"
"CA","B2","31.42","1385","5","11","1286","Agency 2"
"CA","B2","31.83","2414","12","38","2296","Agency 2"
"VA","B2","41.56","2738","5","34","2589","Agency 2"
"CA","B2","20.93","875","0","12","851","Agency 3"
"CA","B2","16.08","1044","5","12","1002","Agency 2"
"CA","B2","47.79","1966","4","21","1794","Agency 2"
"CA","B2","36.76","1092","1","6","944","Agency 2"
"VT","B2","31.52","765","1","8","726","Agency 5"
"NC","B2","34.64","1094","0","11","1038","Agency 3"
"NY","B2","44.88","2295","11","32","1984","Agency 7"
"NM","B2","61.68","2342","5","17","2078","Agency 2"
"NC","B2","33.27","1032","2","12","997","Agency 3"
"FL","B2","16.47","708","0","5","669","Agency 2"
"IL","B2","52.38","1978","3","15","1875","Agency 8"
"CO","B2","42.19","1483","0","8","1400","Agency 3"
"TX","B2","15.9","989","0","11","967","Agency 3"
"TN","B2","30.73","1871","1","13","1774","Agency 3"
"CA","B2","42.33","2147","2","13","2016","Agency 3"
"IL","B2","30.77","1008","0","15","914","Agency 2"
"GA","B2","35.38","1544","0","6","1502","Agency 3"
"TX","B2","32.53","1237","0","6","1151","Agency 2"
"CA","B2","49.46","2348","3","23","2164","Agency 2"
"CA","B2","32.71","2020","3","11","1897","Agency 2"
"TX","B2","23.15","658","0","3","640","Agency 3"
"IL","B2","31.96","1463","1","12","1265","Agency 5"
"TX","B2","31.07","1472","1","9","1379","Agency 3"
"CA","B2","2.53","146","0","0","143","Agency 2"
"MI","B2","66.09","2439","3","22","2270","Agency 3"
"FL","B2","41.86","2123","3","39","2030","Agency 2"
"CA","B2","30.88","1799","1","19","1699","Agency 5"
"CA","B2","49.25","1772","1","21","1631","Agency 7"
"CA","B2","12.21","885","2","4","871","Agency 3"
"TN","B2","1.96","192","0","1","170","Agency 3"
"CA","B2","2.01","208","0","0","201","Agency 3"
"TX","B2","4.97","1231","0","2","1084","Agency 3"
"UT","B2","48.61","2719","2","11","2574","Agency 2"
"CA","B2","16.02","1109","0","14","1036","Agency 2"
"FL","B2","28.42","1331","1","10","1277","Agency 3"
"CA","B2","16.09","968","2","11","940","Agency 2"
"CA","B2","63.18","3796","4","32","3594","Agency 2"
"VA","B2","5.08","271","1","2","264","Agency 4"
"NY","B2","24.4","1254","3","18","1162","Agency 7"
"VA","B2","41.52","2153","4","23","1989","Agency 2"
"CA","B2","1.98","230","0","1","224","Agency 3"
"WA","B2","76.59","2515","0","9","2250","Agency 2"
"CO","B2","0","0","0","0","0","Agency 3"
"GA","B2","34.46","1856","3","9","1820","Agency 9"
"VA","B2","8.15","435","1","5","421","Agency 4"
"FL","B2","45.48","2677","2","12","2526","Agency 3"
"VA","B2","41.02","2142","5","25","1911","Agency 2"
"OK","B2","0","0","0","0","0","Agency 2"
"MO","B2","0","0","0","0","0","Agency 3"
"NC","B2","15.68","638","0","1","610","Agency 2"
"UT","B2","32.7","1389","2","12","1304","Agency 2"
"KS","B2","31.42","1668","3","13","1537","Agency 3"
"CA","B2","5.43","310","0","3","305","Agency 3"
"MD","B2","60.94","3503","5","35","3377","Agency 3"
"IN","B2","17.05","1057","0","13","991","Agency 3"
"PA","B2","43.42","2680","2","45","2355","Agency 2"
"CA","B2","32.24","1877","4","11","1734","Agency 2"
"CA","B2","10.45","626","0","10","621","Agency 3"
"CA","B2","34.21","2707","4","19","2644","Agency 3"
"VA","B2","5.37","218","0","1","208","Agency 4"
"NC","B2","57.15","2090","2","21","1817","Agency 2"
"MO","B2","16.61","538","0","2","497","Agency 3"
"IL","B2","34.08","1257","2","6","1067","Agency 5"
"IA","B2","50.26","1941","3","6","1784","Agency 3"
"MN","B2","0","0","0","0","0","Agency 9"
"CA","B2","49.48","2443","2","26","2305","Agency 2"
"IL","B2","38.02","1869","5","20","1826","Agency 8"
"GA","B2","39.08","1823","1","7","1746","Agency 9"
"CA","B2","10.44","326","1","5","321","Agency 3"
"CA","B2","88.5","4447","3","49","4232","Agency 2"
"FL","B2","69.9","2909","2","10","2747","Agency 2"
"OK","B2","57.8","2187","1","8","1973","Agency 2"
"CA","B2","2.01","288","0","0","276","Agency 3"
"CA","B2","37.01","1751","0","15","1596","Agency 3"
"UT","B2","13.07","1047","1","0","1023","Agency 4"
"CA","B2","64.18","4017","9","30","3862","Agency 2"
"CA","B2","32.55","917","0","5","832","Agency 7"
"CA","B2","32.03","1096","3","7","1051","Agency 2"
"NC","B2","49.38","1982","3","11","1828","Agency 2"
"CA","B2","24.46","863","0","6","795","Agency 2"
"FL","B2","0","0","0","0","0","Agency 3"
"MI","B2","73.02","3542","5","38","3358","Agency 3"
"IL","B2","32.54","1065","0","6","968","Agency 5"
"TX","B2","31.26","914","0","5","861","Agency 3"
"CA","B2","47.84","1942","0","14","1789","Agency 2"
"MO","B2","12.54","1127","1","23","1084","Agency 3"
"FL","B2","65.29","3083","3","26","2906","Agency 2"
"MO","B2","32.82","2272","2","12","2197","Agency 3"
"FL","B2","66.02","3784","7","18","3618","Agency 2"
"TX","B2","52.84","2750","1","12","2600","Agency 3"
"MO","B2","20.23","815","0","2","708","Agency 3"
"IN","B2","32.47","1895","2","7","1805","Agency 2"
"TX","B2","28.8","759","1","5","729","Agency 3"
"IN","B2","31.66","1495","4","20","1409","Agency 3"
"AZ","B2","4.77","143","0","1","142","Agency 3"
"NY","B2","53.6","2023","1","16","1767","Agency 7"
"MO","B2","25.41","1347","0","4","1322","Agency 3"
"CA","B2","36.36","2729","0","12","2652","Agency 3"
"NM","B2","63.21","3484","3","26","3286","Agency 2"
"CA","B2","2.02","210","0","0","205","Agency 3"
"CA","B2","65.91","2140","2","28","1950","Agency 2"
"CA","B2","41.62","2686","2","20","2622","Agency 3"
"IL","B2","37.03","1602","3","21","1565","Agency 8"
"VA","B2","31.68","1640","1","14","1458","Agency 2"
"CA","B2","61.53","1928","1","16","1779","Agency 2"
"IA","B2","44.82","3506","1","21","3325","Agency 3"
"CA","B2","6.14","317","1","3","315","Agency 3"
"WA","B2","56.89","2057","2","5","1953","Agency 2"
"CA","B2","37.68","2099","1","17","1941","Agency 2"
"OH","B2","18.22","900","0","2","834","Agency 2"
"UT","B2","13.14","1624","2","3","1594","Agency 4"
"UT","B2","15.52","634","0","3","624","Agency 4"
"FL","B2","0","0","0","0","0","Agency 3"
"FL","B2","63.2","3477","1","21","3331","Agency 2"
"CA","B2","9.96","1492","0","4","1231","Agency 5"
"CA","B2","30.79","1361","3","43","1300","Agency 5"
"VT","B2","32.73","2005","3","21","1752","Agency 5"
"CA","B2","2","436","0","0","429","Agency 3"
"FL","B2","65.08","2686","4","20","2532","Agency 2"
"IL","B2","46.87","3045","9","17","2877","Agency 3"
"CA","B2","1.99","191","0","1","183","Agency 3"
"GA","B2","35.51","1301","1","2","1247","Agency 9"
"TX","B2","16.18","580","1","1","567","Agency 3"
"CA","B2","34.62","3314","2","21","3205","Agency 3"
"AZ","B2","0","0","0","0","0","Agency 3"
"TX","B2","31.96","1248","1","8","1174","Agency 5"
"NC","B2","48.43","1681","2","8","1495","Agency 2"
"NM","B2","34.64","1121","0","7","1051","Agency 9"
"OR","B2","34.4","1128","0","2","1102","Agency 5"
"CA","B2","1.96","429","0","1","394","Agency 3"
"TX","B2","32.28","1580","0","12","1517","Agency 3"
"CA","B2","14.62","742","0","2","709","Agency 3"
"TX","B2","15.66","964","2","16","886","Agency 2"
"CA","B2","2.06","224","0","0","214","Agency 3"
"CA","B2","1.99","558","0","0","551","Agency 3"
"UT","B2","7.81","724","0","4","695","Agency 4"
"FL","B2","25.07","1013","0","3","970","Agency 3"
"CA","B2","16.67","576","0","7","550","Agency 3"
"IL","B2","24.13","1146","1","8","1047","Agency 2"
"GA","B2","32.47","1877","1","9","1780","Agency 3"
"CA","B2","23.88","1014","0","6","972","Agency 2"
"UT","B2","49.12","3611","2","20","3362","Agency 2"
"AZ","B2","17.18","680","0","5","667","Agency 3"
"CA","B2","63.05","2099","1","17","1923","Agency 7"
"NC","B2","16.34","645","0","3","587","Agency 2"
"CA","B2","0","0","0","0","0","Agency 3"
"NC","B2","49.93","2270","3","17","1999","Agency 2"
"FL","B2","64.62","2530","4","26","2392","Agency 2"
"CA","B2","66.52","3203","5","42","2974","Agency 2"
"IL","B2","48.79","1566","2","13","1434","Agency 5"
"CA","B2","17.59","996","1","1","971","Agency 3"
"VA","B2","40.19","2956","1","21","2738","Agency 2"
"FL","B2","23.55","1383","1","5","1309","Agency 3"
"VT","B2","32.57","2221","2","16","1964","Agency 5"
"VA","B2","33.56","1239","2","10","1122","Agency 2"
"CA","B2","64.72","2889","2","18","2684","Agency 2"
"FL","B2","45.61","1966","0","10","1723","Agency 5"
"WI","B2","52.31","2228","6","13","2122","Agency 9"
"TX","B2","19.06","1532","4","13","1477","Agency 2"
"IA","B2","51.19","2396","0","9","2157","Agency 3"
"WA","B2","48.99","2076","2","12","1930","Agency 2"
"MI","B2","72.15","2866","5","19","2599","Agency 3"
"FL","B2","45.86","2546","5","15","2437","Agency 3"
"MI","B2","32.31","2260","0","18","2200","Agency 3"
"CA","B2","32.49","2561","14","36","2417","Agency 2"
"NC","B2","49.05","2595","5","26","2379","Agency 2"
"MO","B2","12.7","733","2","6","700","Agency 3"
"WI","B2","30.98","1493","2","10","1384","Agency 9"
"FL","B2","34.37","1624","0","3","1536","Agency 3"
"FL","B2","21.33","862","1","11","820","Agency 3"
"CA","B2","19.9","877","1","7","829","Agency 3"
"FL","B2","10.16","457","1","1","441","Agency 3"
"TX","B2","38.07","2593","3","29","2456","Agency 5"
"TN","B2","64.72","2553","1","14","2446","Agency 3"
"FL","B2","16.03","692","0","2","665","Agency 2"
"MN","B2","29.69","1289","2","16","1234","Agency 3"
"OK","B2","48.99","3015","0","19","2827","Agency 2"
"MO","B2","17.75","1090","0","4","1038","Agency 3"
"FL","B2","34.78","2061","1","12","1981","Agency 3"
"VA","B2","32.33","1391","7","16","1294","Agency 2"
"TX","B2","24.62","1377","1","9","1322","Agency 2"
"GA","B2","30.83","939","0","7","857","Agency 3"
"CA","B2","22.49","1660","3","15","1604","Agency 3"
"AZ","B2","33.98","1904","2","17","1859","Agency 3"
"CA","B2","23.37","1090","1","9","1026","Agency 3"
"FL","B2","0","0","0","0","0","Agency 5"
"OH","B2","4.72","218","0","1","200","Agency 3"
"VA","B2","5.06","238","0","0","228","Agency 4"
"CA","B2","51.42","2253","5","13","2015","Agency 7"
"MO","B2","21.1","777","2","6","741","Agency 3"
"CA","B2","32.53","1187","1","4","1108","Agency 5"
"IL","B2","5.72","275","0","1","267","Agency 3"
"NJ","B2","36.35","2164","1","10","2104","Agency 3"
"UT","B2","30.05","2546","2","5","2459","Agency 4"
"CA","B2","95.15","4591","0","16","4407","Agency 2"
"CA","B2","71.87","3584","2","8","3033","Agency 7"
"NJ","B2","31.05","1456","2","16","1412","Agency 3"
"OR","B2","32.07","1642","2","25","1495","Agency 5"
"IL","B2","50.25","1611","1","16","1515","Agency 8"
"IA","B2","25.25","1851","2","6","1764","Agency 3"
"TX","B2","8.84","442","0","1","416","Agency 3"
"KS","B2","31.24","2348","0","14","2226","Agency 3"
"MO","B2","26.1","1199","1","16","1122","Agency 3"
"TX","B2","8.55","2840","0","3","2724","Agency 3"
"TX","B2","27.86","1047","0","7","999","Agency 3"
"VA","B2","5.26","313","0","2","307","Agency 4"
"CA","B2","62.38","4716","7","43","4502","Agency 2"
"MI","B2","23.94","952","0","4","873","Agency 2"
"IL","B2","31.81","1239","2","9","1124","Agency 2"
"CA","B2","2.79","1059","0","1","967","Agency 3"
"CA","B2","72.29","3488","7","29","3083","Agency 2"
"CA","B2","16.14","841","1","5","806","Agency 3"
"NY","B2","33.53","1334","2","10","1196","Agency 7"
"PA","B2","44.23","2041","6","20","1948","Agency 2"
"IA","B2","48.1","2556","5","17","2302","Agency 3"
"IL","B2","38.28","1649","7","23","1561","Agency 2"
"IL","B2","52.73","2087","2","17","1987","Agency 8"
"MD","B2","14.66","592","2","4","585","Agency 3"
"AZ","B2","0","0","0","0","0","Agency 3"
"FL","B2","42.61","1994","1","26","1801","Agency 2"
"NM","B2","16.75","787","0","6","746","Agency 2"
"CA","B2","62.22","3516","2","25","3285","Agency 2"
"NV","B2","33.37","1953","5","26","1850","Agency 2"
"FL","B2","29.31","2062","2","12","1989","Agency 3"
