,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
676,CA,40.68,2180,1,10,2004,4
677,TX,30.74,1600,1,11,1470,4
678,CA,24.8,731,1,8,674,4
679,CA,23.97,654,0,6,595,4
680,CA,50.63,2528,1,30,2327,4
681,TX,30.37,1905,0,6,1779,4
682,CO,32.25,1292,1,12,1159,4
683,GA,25.44,1295,0,14,1210,4
684,CA,35.34,1004,0,13,963,4
685,OK,32.44,1426,1,10,1364,4
686,NY,32.37,1558,0,6,1524,4
687,CO,39.27,1123,0,12,1018,4
688,OK,32.85,1566,1,11,1516,4
689,FL,28.16,1293,1,23,1250,4
690,CA,33.28,1277,1,17,1194,4
691,NY,31.89,1665,0,6,1565,4
692,GA,72.61,3967,1,33,3619,4
693,IL,146.29,4765,1,36,4365,4
694,CA,16.45,840,1,9,815,4
695,FL,23.0,1186,1,10,995,4
696,OH,31.85,1318,1,13,1249,4
697,NY,38.29,1850,1,13,1827,4
698,OH,32.41,1050,0,6,1008,4
699,CA,24.15,1040,1,18,1015,4
700,NY,30.98,1589,0,4,1544,4
701,TX,19.65,1234,1,5,1160,4
702,FL,16.21,973,1,27,923,4
703,TX,31.99,1745,1,28,1526,4
704,OK,32.16,1489,1,14,1424,4
705,NY,32.17,1128,1,10,1074,4
706,TN,95.66,3114,1,28,2365,4
707,GA,23.0,1055,0,10,992,4
708,CA,49.73,1587,1,11,1456,4
709,TX,65.03,2479,1,35,2294,4
710,TN,48.58,2583,1,24,2466,4
711,CO,32.28,1036,1,12,947,4
712,TX,67.05,3658,1,67,3363,4
713,OH,48.64,2040,1,14,1910,4
714,SC,15.68,612,1,16,555,4
715,CA,56.47,2652,1,16,2597,4
716,NY,64.46,2316,1,11,2077,4
717,CA,83.14,2309,1,23,2117,4
718,VA,32.11,1465,1,10,1354,4
719,CA,15.67,507,0,5,487,4
720,CA,46.62,2170,1,14,1808,4
721,CA,32.41,1179,1,19,1107,4
722,NY,30.89,1233,1,7,1190,4
723,NE,75.12,5056,1,60,4810,4
724,SC,30.85,1357,0,5,1221,4
725,CA,13.5,450,1,3,439,4
726,CO,32.3,1763,0,9,1693,4
727,NJ,38.21,1322,0,3,1226,4
728,CO,40.43,1069,1,4,995,4
729,CA,34.13,2002,0,18,1894,4
730,VA,33.78,1322,1,12,1191,4
731,OK,32.45,2359,1,16,2184,4
732,OH,32.79,1772,1,22,1723,4
733,OH,23.53,1282,0,6,1216,4
734,IL,49.23,2276,1,5,2153,4
735,OK,30.63,1208,1,9,1089,4
736,CA,32.26,1297,1,12,1211,4
737,CA,81.07,2894,1,33,2719,4
738,CO,40.89,1168,0,9,1068,4
739,CA,47.78,1660,1,11,1480,4
740,CA,16.05,713,1,7,689,4
741,TX,62.34,3116,1,28,2953,4
742,CA,49.14,1923,0,13,1708,4
743,GA,38.54,1464,1,17,1376,4
744,CA,49.22,1789,0,12,1652,4
745,NY,58.05,3001,1,24,2743,4
746,OH,23.3,992,0,7,955,4
747,CO,31.24,915,0,6,857,4
748,CA,24.4,856,0,9,821,4
749,CA,31.45,996,0,6,930,4
750,CO,32.03,1560,1,12,1486,4
751,CA,49.63,2464,1,32,2227,4
752,NE,61.03,2072,0,21,1845,4
753,NY,29.18,1033,1,7,987,4
754,OK,31.97,1201,0,7,1110,4
755,TX,33.2,1856,0,4,1729,4
756,OK,30.96,1878,1,14,1782,4
757,OK,32.76,1882,1,20,1805,4
758,NY,57.04,2772,1,28,2505,4
759,OK,32.88,1317,0,3,1219,4
760,IL,36.02,1382,0,24,1314,4
761,IL,146.8,6089,1,57,5582,4
762,CA,49.23,2470,1,32,2285,4
763,NE,60.02,2656,1,34,2417,4
764,IL,23.84,870,0,4,791,4
765,TX,26.13,1030,1,13,984,4
766,CA,96.81,2649,1,20,2475,4
767,CA,16.23,822,0,7,762,4
768,CO,31.42,1284,0,4,1254,4
769,OH,32.16,1744,1,17,1635,4
770,CA,24.06,947,1,6,896,4
771,TX,34.2,2045,1,11,1855,4
772,CA,18.83,660,1,7,639,4
773,TN,49.14,1767,1,7,1562,4
774,TN,51.85,2230,1,28,1986,4
775,NY,31.33,1473,0,5,1421,4
776,GA,73.63,3451,1,41,3365,4
777,NE,74.57,4413,1,26,4140,4
778,TN,49.76,1597,1,16,1475,4
779,OH,24.1,1280,1,12,1214,4
780,OH,23.86,1293,1,15,1202,4
781,OK,32.83,1340,1,6,1238,4
782,CA,331.46,6763,1,34,5504,4
783,OH,32.81,1981,1,21,1892,4
784,CA,23.86,935,0,6,918,4
785,IL,51.71,2500,1,16,2357,4
786,CA,16.14,747,1,7,734,4
787,CA,15.78,721,0,4,670,4
788,CA,32.51,1682,0,5,1571,4
789,TX,20.1,940,1,10,900,4
790,SC,32.64,1493,1,15,1295,4
791,CO,32.18,1659,1,12,1494,4
792,NY,63.28,3354,1,64,2865,4
793,NY,64.6,2281,1,21,2013,4
794,GA,24.39,1552,1,23,1494,4
795,NY,33.62,1729,1,36,1568,4
796,CA,16.18,718,1,9,682,4
797,TX,67.67,3657,1,49,3240,4
798,CA,80.98,2587,1,21,2428,4
799,CA,0.0,0,0,0,0,4
800,OH,38.8,1631,1,25,1507,4
801,CA,34.93,1630,1,25,1504,4
802,FL,23.95,732,0,4,670,4
803,NY,65.34,2296,1,14,2081,4
804,CA,30.77,925,1,6,867,4
805,TN,49.72,3111,1,32,2955,4
806,CO,32.26,796,1,1,746,4
807,NE,58.4,2426,1,43,2190,4
808,NE,58.47,2097,0,12,1866,4
809,OH,23.77,1360,1,3,1260,4
810,CO,32.49,1597,1,16,1556,4
811,IL,23.36,1063,0,15,969,4
812,NY,29.21,1257,1,10,1228,4
813,CO,32.45,1483,0,7,1407,4
814,CO,31.85,1632,0,8,1575,4
815,NJ,37.07,1499,1,5,1321,4
816,IL,148.1,6369,1,29,6065,4
817,CA,47.69,1277,0,7,1190,4
818,OH,32.95,1472,0,16,1402,4
819,OH,25.32,1048,1,4,884,4
820,NY,64.7,2405,1,7,2265,4
821,IL,143.15,4574,1,24,4314,4
822,SC,16.39,1066,1,6,1007,4
823,CA,15.74,862,1,10,844,4
824,CO,12.97,532,1,3,522,4
825,OH,32.25,1343,1,12,1297,4
826,SC,32.91,1288,1,3,1182,4
827,CA,49.85,1411,1,12,1233,4
828,SC,32.83,1595,1,13,1484,4
829,TX,32.41,1771,0,19,1633,4
830,NY,29.25,1042,1,6,1031,4
831,CA,45.87,3483,1,27,3281,4
832,CA,49.83,1711,1,11,1486,4
833,CA,23.86,701,1,3,672,4
834,SC,15.45,612,0,4,565,4
835,CA,24.51,797,1,6,763,4
836,TX,69.59,3275,1,50,3106,4
837,CA,43.66,2490,0,10,2285,4
838,OH,28.98,1407,1,8,1342,4
839,GA,123.63,6077,1,112,5398,4
840,IL,49.18,2005,1,11,1883,4
841,OH,23.79,1383,0,5,1283,4
842,NY,63.89,2509,1,26,2373,4
843,CA,16.33,719,1,16,702,4
844,CA,32.02,1223,1,8,1169,4
845,CA,0.0,0,0,0,0,4
846,TX,31.61,1650,1,14,1362,4
847,SC,32.41,1160,1,3,1063,4
848,IL,146.3,5959,1,26,5792,4
849,NE,76.6,3248,1,38,2989,4
850,CA,32.35,1191,0,13,1122,4
851,OK,33.84,1377,1,6,1272,4
852,CA,16.86,698,1,10,671,4
853,CA,104.41,3313,1,38,2887,4
854,OK,31.08,1474,1,27,1400,4
855,OH,32.42,1805,1,12,1747,4
856,OH,62.86,3301,1,25,3068,4
857,TX,26.28,1095,1,13,1034,4
858,TX,33.12,1488,1,20,1397,4
859,CA,15.98,739,1,4,678,4
860,CA,41.28,2198,1,5,2030,4
861,TX,32.82,1676,0,14,1456,4
862,SC,49.27,2745,1,28,2550,4
863,OH,24.83,1239,0,5,1093,4
864,TX,28.15,1249,1,26,1196,4
865,TN,49.02,2924,1,40,2757,4
866,CA,41.17,2273,0,6,2064,4
867,CA,30.12,1294,1,27,1197,4
868,GA,79.44,3584,1,19,3356,4
869,CA,16.36,755,1,5,674,4
870,CA,93.51,2270,1,24,2025,4
871,CA,29.34,1031,0,14,973,4
872,NY,62.84,1832,1,8,1723,4
873,SC,31.48,1694,1,16,1590,4
874,NJ,39.42,2136,1,10,2037,4
875,NY,32.23,1631,1,6,1599,4
876,CA,41.37,1457,1,18,1377,4
877,SC,32.13,1247,0,8,1201,4
878,TN,49.73,1880,1,10,1707,4
879,SC,15.9,807,0,1,723,4
880,NY,65.24,2572,1,3,2417,4
881,OH,32.26,2148,1,34,2036,4
882,NJ,41.2,1383,1,7,1323,4
883,CO,40.52,1055,1,5,984,4
884,CO,32.03,1608,0,14,1519,4
885,OH,40.95,2192,1,11,2037,4
886,SC,30.14,1140,1,16,1013,4
887,TX,48.06,2826,1,21,2521,4
888,TX,20.06,809,1,13,778,4
889,TX,25.99,1209,1,19,1160,4
890,OK,33.18,1442,0,2,1317,4
891,CA,45.88,2683,0,11,2518,4
892,CA,49.83,2195,1,19,1918,4
893,OH,31.08,1232,0,11,1173,4
894,VA,31.89,1536,1,15,1398,4
895,IL,147.32,5116,1,25,4667,4
896,CA,45.74,2510,1,10,2313,4
897,TN,31.01,1325,1,6,1224,4
898,OH,41.35,1937,0,10,1799,4
899,CA,50.32,2004,1,15,1800,4
900,OH,31.37,2222,0,16,2121,4
901,CO,32.79,1278,0,6,1217,4
902,GA,82.19,3933,1,17,3587,4
903,OK,32.56,1770,1,15,1616,4
904,NJ,39.22,2029,1,11,1944,4
905,NY,30.44,1016,0,11,961,4
906,CA,49.03,1321,0,2,1216,4
907,NJ,39.68,1629,1,4,1397,4
908,TX,38.94,1675,1,14,1619,4
909,CA,18.63,664,0,11,645,4
910,TN,49.88,2601,1,28,2409,4
911,CA,24.9,696,0,9,671,4
912,IL,146.87,4777,1,27,4368,4
913,OH,24.01,1335,1,12,1223,4
914,CA,15.82,765,1,8,708,4
915,CA,63.01,2613,1,21,2409,4
916,OH,31.68,1145,1,11,1019,4
917,TX,32.69,1495,0,4,1328,4
918,CA,48.58,1995,1,18,1784,4
919,TX,64.67,3379,1,57,3212,4
920,CA,48.41,2151,1,57,1980,4
921,CA,38.66,1171,0,15,1083,4
922,NY,32.35,2332,1,25,2246,4
923,OK,32.19,2213,1,10,2093,4
924,OH,41.13,1998,1,9,1864,4
925,IL,36.64,1287,0,15,1202,4
926,OK,31.95,1883,1,11,1810,4
927,CA,15.71,570,1,9,536,4
928,IL,149.24,4332,1,19,4124,4
929,CA,47.88,1941,1,18,1815,4
930,NE,74.36,7095,1,80,6734,4
931,CA,85.2,2674,1,29,2447,4
932,NJ,28.43,1052,0,7,984,4
933,CA,49.8,1991,1,25,1738,4
934,TX,25.4,1049,1,9,1006,4
935,CA,32.58,1593,1,18,1516,4
936,TX,32.76,1761,1,21,1557,4
937,CA,27.72,1145,1,20,1070,4
938,GA,28.14,1184,0,9,1119,4
939,IL,36.73,1840,1,50,1721,4
940,SC,16.13,862,0,11,748,4
941,TX,33.2,2126,1,5,1943,4
942,VA,37.48,1582,1,12,1376,4
943,CA,18.51,917,0,8,826,4
944,TX,27.89,1375,1,18,1317,4
945,IL,143.38,5827,1,46,5350,4
946,IL,146.86,7015,1,64,6445,4
947,CA,15.91,786,1,9,764,4
948,CA,51.57,2786,0,47,2629,4
949,OH,24.09,1118,0,7,1054,4
950,NY,66.73,3117,1,31,2785,4
951,OH,23.73,1372,0,13,1312,4
952,TN,49.34,2289,1,24,2059,4
953,TX,25.78,1138,1,15,1103,4
954,IL,49.31,1564,1,6,1486,4
955,CA,49.07,2269,0,25,2066,4
956,IL,50.67,2262,1,17,2130,4
957,NJ,38.71,1696,1,16,1616,4
958,NE,75.3,7801,1,86,7380,4
959,CA,32.14,1992,1,24,1852,4
960,CA,32.26,1069,0,5,970,4
961,CA,48.97,1923,1,15,1771,4
962,OH,32.63,1840,1,21,1784,4
963,CA,19.47,809,1,13,779,4
964,CA,49.3,1432,1,17,1376,4
965,TX,68.06,2938,1,76,2533,4
966,TX,67.26,3364,1,57,3142,4
967,NE,60.04,2961,1,83,2494,4
968,SC,30.78,1123,1,12,996,4
969,TN,50.08,2272,1,9,1961,4
970,CA,49.99,2197,1,19,1988,4
971,OH,55.95,2420,1,7,2161,4
972,CA,35.2,1315,1,11,1229,4
973,OH,31.71,1578,1,9,1464,4
974,CA,27.07,1426,0,7,1306,4
975,CA,49.38,1621,1,13,1547,4
976,CA,32.13,1341,1,10,1234,4
977,TN,86.53,3977,1,38,3619,4
978,TX,40.28,2596,1,46,2480,4
979,CO,37.65,2411,1,37,2215,4
980,NY,84.96,2984,1,21,2751,4
981,CA,50.02,1358,0,7,1258,4
982,CA,50.33,1952,1,13,1682,4
983,TX,40.76,1971,0,18,1901,4
984,CO,31.79,1443,1,12,1369,4
985,CA,32.54,1623,1,10,1513,4
986,SC,31.73,1348,1,14,1276,4
987,OH,32.2,1649,0,8,1528,4
988,OH,35.88,1650,0,19,1511,4
989,IL,133.78,4737,1,23,4437,4
990,CO,30.22,1157,1,13,1007,4
991,OK,32.1,1666,1,6,1600,4
992,TX,26.32,1080,1,10,1029,4
993,NY,32.19,1333,1,17,1260,4
994,CA,45.56,2794,1,21,2591,4
995,GA,31.98,2470,1,41,2369,4
996,CA,16.01,886,1,5,847,4
997,OH,23.56,1186,0,17,1127,4
998,CA,15.98,874,1,8,834,4
999,TX,32.77,2490,1,16,2228,4
1000,TX,39.35,1380,1,13,1263,4
1001,OK,31.78,1658,1,16,1540,4
1002,SC,16.44,650,1,4,564,4
1003,CA,48.49,1787,0,13,1568,4
1004,CA,31.53,1334,1,10,1291,4
1005,OH,32.16,1478,1,12,1372,4
1006,NJ,38.65,1576,1,12,1458,4
1007,OH,23.26,1367,0,5,1217,4
1008,IL,144.46,6539,1,24,6271,4
1009,OK,31.16,1795,1,22,1727,4
1010,NE,60.87,2820,0,41,2501,4
1011,CA,23.63,932,1,6,906,4
1012,TX,31.38,2287,1,5,2151,4
1013,CA,31.93,1507,1,11,1378,4
1014,CA,15.76,798,1,7,782,4
1015,IL,37.89,1894,1,35,1793,4
1016,IL,150.11,3923,1,19,3659,4
1017,CO,32.11,1748,1,9,1655,4
1018,NE,45.71,2130,0,10,1988,4
1019,CA,15.31,717,0,2,711,4
1020,TX,20.62,963,0,13,930,4
1021,TX,24.81,1120,0,15,1054,4
1022,OH,24.37,1401,1,5,1345,4
1023,SC,16.53,769,1,11,709,4
1024,CA,32.08,1126,1,4,1017,4
1025,OH,24.26,1552,1,3,1403,4
1026,CO,55.45,1518,1,8,1407,4
1027,OK,32.11,1905,1,10,1722,4
1028,CO,32.91,2346,1,26,2275,4
1029,CA,49.83,1985,1,11,1808,4
1030,CA,27.76,1215,0,20,1168,4
1031,NJ,38.97,1462,0,12,1396,4
1032,CA,47.69,1968,1,12,1729,4
1033,NJ,39.26,1535,0,5,1443,4
1034,OH,24.25,1530,1,10,1445,4
1035,NJ,38.85,2066,0,10,1831,4
1036,OK,32.58,1674,1,10,1549,4
1037,OH,23.39,862,1,8,811,4
1038,CA,48.37,1913,1,33,1801,4
1039,NY,34.42,1181,0,10,1144,4
1040,CA,47.54,1312,0,6,1188,4
1041,CA,48.39,2204,1,30,1980,4
1042,OH,24.39,1328,1,3,1171,4
1043,GA,37.44,1615,0,4,1470,4
1044,CO,41.73,1573,1,12,1507,4
1045,CO,39.03,1126,1,9,1018,4
1046,CA,49.8,2176,1,17,2073,4
1047,VA,32.77,1462,1,12,1327,4
1048,NY,31.27,1142,1,4,1089,4
1049,IL,48.19,2106,0,7,1985,4
1050,CA,32.69,1804,1,37,1719,4
1051,TN,49.3,1983,0,15,1866,4
1052,OH,30.89,2073,1,19,1924,4
1053,OK,32.9,1832,1,6,1666,4
1054,NJ,42.11,1480,0,5,1395,4
1055,NJ,38.44,1507,1,9,1422,4
1056,CO,32.19,1552,1,12,1483,4
1057,CO,31.76,1666,1,5,1495,4
1058,IL,149.74,4129,1,16,3964,4
1059,SC,15.25,525,1,8,464,4
1060,TX,19.69,696,1,6,661,4
1061,IL,39.69,1403,0,13,1292,4
1062,CA,30.99,1435,0,22,1341,4
1063,OH,22.12,951,1,6,890,4
1064,TN,83.99,4649,1,20,0,4
1065,CA,15.48,791,1,5,772,4
1066,CO,37.55,1604,1,21,1537,4
1067,TX,64.67,3529,1,56,3174,4
1068,SC,16.27,996,0,5,929,4
1069,TX,30.61,1840,1,9,1601,4
1070,CO,56.57,1356,1,8,1202,4
1071,TX,68.39,3134,1,42,2956,4
1072,TX,40.56,2148,1,19,2064,4
1073,SC,16.41,852,1,5,805,4
1074,OK,32.67,2152,1,41,1974,4
1075,IL,37.31,2665,0,36,2512,4
1076,CA,24.44,842,0,4,828,4
1077,NJ,39.56,2058,1,12,1912,4
1078,CO,42.22,1874,0,27,1771,4
1079,CO,37.96,1703,1,18,1641,4
1080,CA,15.82,742,1,5,679,4
1081,TX,32.08,2030,1,14,1862,4
1082,SC,32.38,1972,1,49,1820,4
1083,IL,141.7,7200,1,27,6984,4
1084,OH,23.85,1434,0,8,1305,4
1085,IL,92.55,3559,1,33,3300,4
1086,CO,31.93,1606,1,13,1438,4
1087,CA,50.0,1047,1,27,1016,4
1088,CA,47.58,1281,0,9,1184,4
1089,IL,36.71,2058,1,84,1835,4
1090,SC,30.3,1213,0,6,1111,4
1091,IL,23.95,904,0,5,796,4
1092,CA,49.53,2170,1,13,2024,4
1093,CA,45.42,2850,0,25,2545,4
1094,CA,49.18,2693,1,21,2568,4
1095,GA,24.31,1176,0,13,1095,4
1096,FL,23.69,566,0,5,527,4
1097,CA,31.63,1088,1,8,1026,4
1098,OK,30.72,1481,0,5,1408,4
1099,IL,25.84,1009,1,5,950,4
1100,TN,24.21,1141,1,11,1094,4
1101,CA,32.7,1561,1,20,1443,4
1102,OK,32.28,1570,1,15,1465,4
1103,NY,64.0,2973,1,11,2871,4
1104,CA,16.12,847,1,1,831,4
1105,GA,46.61,2088,0,12,1833,4
1106,OH,35.78,1866,1,16,1815,4
1107,TX,40.0,1723,1,17,1656,4
1108,TX,34.06,2494,1,10,2212,4
1109,NY,32.28,1700,1,6,1621,4
1110,OK,31.76,1793,1,8,1572,4
1111,OH,64.09,2282,1,17,2145,4
1112,CA,48.86,1983,0,24,1834,4
1113,OH,91.96,4292,1,36,4112,4
1114,CA,40.37,2239,1,24,2051,4
1115,NY,57.74,2714,1,15,2525,4
1116,CA,50.22,1789,1,39,1641,4
1117,CA,50.33,1930,0,5,1777,4
1118,NE,76.92,3161,1,40,2908,4
1119,CA,24.43,838,1,3,795,4
1120,OH,96.92,4479,1,52,4251,4
1121,CO,39.01,1280,1,3,1175,4
1122,OH,23.73,1130,0,7,1081,4
1123,TX,31.85,2040,1,12,1861,4
1124,CA,15.55,616,1,4,606,4
1125,SC,25.95,1046,1,11,979,4
1126,NJ,39.04,1867,1,12,1816,4
1127,CA,16.19,480,0,6,459,4
1128,CA,49.6,2327,0,21,2214,4
1129,IL,36.43,1650,1,27,1526,4
1130,OH,32.92,1300,1,11,1257,4
1131,OH,41.86,1967,1,9,1883,4
1132,OH,47.91,2691,1,38,2456,4
1133,NY,63.5,2736,1,35,2407,4
1134,NY,63.2,3381,1,33,2991,4
1135,NY,31.61,950,1,25,893,4
1136,TN,88.34,3469,1,24,3209,4
1137,CA,47.45,2268,1,24,2100,4
1138,NE,78.07,4266,1,52,3805,4
1139,CO,32.63,1344,0,10,1305,4
1140,CA,50.9,1840,1,7,1709,4
1141,NY,31.4,1250,1,13,1210,4
1142,SC,15.92,689,0,4,638,4
1143,FL,23.62,750,0,3,700,4
1144,TX,28.25,1515,0,10,1450,4
1145,TX,69.86,3029,1,60,2678,4
1146,TX,26.21,1281,0,7,1226,4
1147,NY,31.49,1254,1,12,1201,4
1148,CA,49.59,2017,1,26,1848,4
1149,TX,39.41,1811,1,13,1757,4
1150,TN,23.74,962,1,15,900,4
1151,IL,34.93,1129,0,8,1019,4
1152,NE,74.23,5143,1,39,4847,4
1153,CA,49.81,2242,0,10,2130,4
1154,FL,46.33,1718,1,22,1522,4
1155,OH,32.08,1504,1,6,1406,4
1156,OK,31.93,1317,0,5,1183,4
1157,OH,23.61,1852,0,6,1699,4
1158,CA,46.39,2440,0,10,2228,4
1159,CA,31.64,1134,1,14,1050,4
1160,VA,31.62,1612,1,16,1388,4
1161,IL,145.66,5928,1,25,5487,4
1162,NE,75.32,4943,1,44,4649,4
1163,CA,26.64,1195,1,12,1165,4
1164,SC,32.09,1756,0,21,1600,4
1165,NE,74.55,4911,1,54,4648,4
1166,CA,81.99,2767,1,24,2599,4
1167,IL,36.34,1495,1,27,1411,4
1168,CA,79.56,1914,1,27,1747,4
1169,TN,42.27,1822,1,6,1660,4
1170,CA,31.19,1085,1,9,1047,4
1171,VA,0.0,0,0,0,0,4
1172,TX,25.15,992,0,9,941,4
1173,CA,24.66,787,1,4,755,4
1174,TX,32.26,1687,0,23,1565,4
1175,OK,34.39,1423,1,4,1307,4
1176,CA,16.31,760,0,7,720,4
1177,GA,24.18,966,1,11,900,4
1178,CA,16.08,693,1,10,678,4
1179,OH,32.88,1334,1,15,1252,4
1180,FL,25.36,1187,0,18,1004,4
1181,TX,24.98,899,1,6,809,4
1182,OH,37.63,855,0,2,765,4
1183,NY,59.72,2038,1,17,1889,4
1184,TN,97.67,3690,1,28,3227,4
1185,GA,37.82,1712,0,11,1542,4
1186,TN,52.11,2962,1,18,2557,4
1187,SC,16.13,817,0,2,766,4
1188,CA,56.72,2365,1,7,1961,4
1189,IL,149.04,6288,1,33,6020,4
1190,CA,48.69,2219,1,22,2091,4
1191,OH,24.4,1430,0,7,1334,4
1192,GA,23.44,1258,1,20,1211,4
1193,CO,31.38,809,0,9,757,4
1194,IL,27.21,1449,0,8,1257,4
1195,CA,31.77,1550,1,17,1404,4
1196,CA,49.62,1786,0,4,1695,4
1197,TX,26.31,1465,1,13,1412,4
1198,NJ,38.9,1526,1,8,1474,4
1199,CA,51.7,1772,1,12,1529,4
1200,CO,31.57,1559,1,7,1483,4
1201,SC,29.57,1291,0,26,1173,4
1202,OK,31.08,1565,1,10,1391,4
1203,IL,145.3,5338,1,40,5063,4
1204,OK,32.52,1139,0,9,1048,4
1205,CO,31.64,1823,0,11,1739,4
1206,TX,32.64,1708,1,6,1559,4
1207,TX,68.22,2476,1,14,2222,4
1208,SC,31.55,1393,1,18,1263,4
1209,OH,31.29,1409,1,19,1338,4
1210,TX,25.75,1217,1,13,1145,4
1211,TN,32.44,1219,0,7,1115,4
1212,NY,87.09,3430,1,15,3096,4
1213,TX,32.05,1776,1,4,1670,4
1214,TN,47.82,1514,1,24,1446,4
1215,NJ,38.87,1473,1,13,1402,4
1216,OH,65.28,3042,0,19,2800,4
1217,TX,35.68,1717,1,6,1568,4
1218,TX,39.98,2226,1,18,2175,4
1219,IL,17.95,754,0,4,616,4
1220,TX,50.19,2715,1,21,2487,4
1221,TX,32.38,1516,1,7,1364,4
1222,CO,32.05,1853,1,18,1786,4
1223,FL,16.32,926,1,19,876,4
1224,CO,32.22,1990,1,15,1924,4
1225,TN,48.8,1932,0,13,1753,4
1226,TX,16.28,597,1,3,562,4
1227,NY,64.69,2166,1,13,2092,4
1228,OH,41.05,2097,1,19,1938,4
1229,CO,32.16,1836,0,9,1695,4
1230,OH,25.32,1529,1,5,1426,4
1231,CA,46.83,2158,1,20,1936,4
1232,SC,31.35,1820,0,35,1652,4
1233,FL,15.99,842,0,13,757,4
1234,NE,75.3,4411,1,36,4211,4
1235,CO,32.46,2236,1,21,2086,4
1236,TX,25.64,1157,0,11,1122,4
1237,CA,84.19,2845,0,38,2709,4
1238,IL,24.43,703,1,6,548,4
1239,IL,145.22,6140,1,37,5659,4
1240,GA,23.94,896,1,12,850,4
1241,NJ,39.13,1948,1,13,1876,4
1242,NY,28.27,1020,1,8,973,4
1243,CO,31.17,1430,1,10,1369,4
1244,CA,30.05,1196,1,26,1130,4
1245,OH,31.24,1496,1,13,1398,4
1246,TX,49.62,2408,1,16,2074,4
1247,OH,24.76,1559,1,9,1455,4
1248,OK,34.21,1742,1,10,1559,4
1249,NY,67.15,1955,1,5,1826,4
1250,GA,128.3,5699,1,65,5363,4
1251,NE,59.63,3434,1,73,3015,4
1252,CA,41.7,1982,1,19,1801,4
1253,OK,32.28,1639,1,12,1576,4
1254,IL,25.43,881,0,6,803,4
1255,IL,37.45,1250,0,7,1167,4
1256,FL,15.04,826,1,32,762,4
1257,CA,80.99,2195,1,21,2000,4
1258,CA,23.15,1105,1,16,1066,4
1259,NE,61.15,2107,1,17,1907,4
1260,CO,31.98,1246,1,8,1176,4
1261,CA,48.29,2000,1,13,1797,4
1262,CA,24.14,711,1,9,656,4
1263,CA,56.68,3263,1,19,3112,4
1264,OH,32.24,1630,1,14,1511,4
1265,TX,72.16,2501,1,14,2245,4
1266,SC,30.58,1570,1,9,1389,4
1267,OH,23.13,830,1,5,728,4
1268,CA,49.73,1804,1,5,1619,4
1269,NY,32.22,903,0,2,861,4
1270,SC,32.13,1836,0,11,1694,4
1271,IL,48.59,1509,1,10,1438,4
1272,SC,32.14,1407,0,5,1282,4
1273,CA,31.48,1025,0,7,914,4
1274,CA,33.23,1355,0,11,1253,4
1275,OK,31.65,1268,1,9,1172,4
1276,IL,21.1,801,1,3,732,4
1277,TN,24.96,1155,1,11,1104,4
1278,NY,31.96,1105,1,10,1032,4
1279,TN,49.97,2061,0,28,1907,4
1280,OH,23.85,1178,1,7,1138,4
1281,SC,15.87,1255,0,7,1183,4
1282,CA,31.81,1170,1,9,1056,4
1283,TX,25.88,1208,1,12,1182,4
1284,CA,24.21,923,1,10,849,4
1285,FL,23.97,738,1,8,681,4
1286,CA,47.38,2346,1,26,2198,4
1287,CA,49.73,1507,0,7,1270,4
1288,NY,32.46,1305,1,3,1239,4
1289,CA,31.51,1491,1,25,1398,4
1290,TX,18.67,657,0,5,613,4
1291,CA,63.02,2539,1,23,2343,4
1292,TX,27.78,1365,1,13,1312,4
1293,TX,32.24,1323,0,0,1214,4
1294,CA,15.62,508,1,9,497,4
1295,CA,49.05,2527,1,25,2451,4
1296,CA,50.43,1935,0,12,1809,4
1297,GA,81.48,3758,1,41,3515,4
1298,TN,51.57,2105,1,31,1969,4
1299,OH,24.37,1210,0,11,1135,4
1300,CO,31.34,1281,0,6,1241,4
1301,CA,45.99,2554,1,22,2408,4
1302,SC,31.77,1139,0,7,1028,4
1303,CA,10.45,343,0,2,331,4
1304,IL,33.48,1131,1,6,987,4
1305,GA,23.68,1538,1,19,1465,4
1306,CA,49.08,2000,1,20,1796,4
1307,IL,22.94,864,0,0,798,4
1308,NJ,37.68,1877,0,9,1782,4
1309,FL,16.39,786,1,19,735,4
1310,TX,40.29,1640,0,18,1580,4
1311,CO,32.49,1821,0,14,1721,4
1312,SC,34.36,2005,1,21,1895,4
1313,CA,32.52,1090,1,6,1021,4
1314,IL,36.96,1338,1,8,1239,4
1315,NJ,42.82,1760,1,8,1641,4
1316,NE,86.41,4607,1,25,4246,4
1317,TX,26.43,956,0,6,914,4
1318,OH,23.11,1533,0,7,1434,4
1319,OH,33.12,1874,0,9,1777,4
1320,VA,8.55,370,0,3,357,4
1321,NJ,40.95,1327,1,6,1249,4
1322,CA,47.1,1688,0,13,1488,4
1323,OK,32.96,1615,1,8,1554,4
1324,NE,76.0,4926,1,54,4690,4
1325,OH,23.67,1655,1,3,1587,4
1326,SC,15.62,967,0,0,898,4
1327,CA,32.7,963,1,6,884,4
1328,CA,48.8,1674,0,13,1499,4
1329,SC,33.94,1749,1,21,1650,4
1330,CA,83.15,2444,1,26,2232,4
1331,CO,33.84,1664,1,4,1581,4
1332,OH,24.18,945,0,1,881,4
1333,NJ,38.77,1424,0,5,1322,4
1334,IL,151.54,6670,1,43,6222,4
