,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
77996,CA,29.14,2608,0,4,2551,
77997,MA,0.0,0,0,0,0,
77998,ND,0.0,0,0,0,0,
77999,CO,17.05,759,0,2,730,
78000,MI,34.63,1602,1,27,1526,
78001,AZ,0.0,0,0,0,0,
78002,TX,0.0,0,0,0,0,
78003,FL,0.0,0,0,0,0,
78004,PA,47.68,2460,0,23,2349,
78005,KS,45.71,2356,1,9,2186,
78006,WA,6.07,334,0,2,321,
78007,TX,5.6,582,0,2,506,
78008,PA,32.3,2305,1,11,2235,
78009,TX,0.0,0,0,0,0,
78010,KS,0.98,93,0,0,92,
78011,MI,23.72,1347,0,4,1192,
78012,MO,48.94,2393,1,16,2234,
78013,IL,0.98,69,0,0,68,
78014,MO,71.86,4052,1,17,3776,
78015,TX,49.13,3376,1,36,3155,
78016,MI,2.0,677,0,2,628,
78017,TX,43.79,2046,1,11,1918,
78018,WI,14.42,821,0,0,737,
78019,IL,2.01,513,0,1,463,
78020,CT,32.12,2759,1,32,2630,
78021,FL,31.88,1822,0,4,1671,
78022,CA,29.2,2022,1,11,1951,
78023,AZ,2.74,169,0,0,167,
78024,NY,7.62,379,0,3,365,
78025,TX,34.38,2464,1,12,2316,
78026,MA,36.38,2514,1,14,2354,
78027,CO,0.0,0,0,0,0,
78028,PA,17.68,1371,0,5,1339,
78029,ND,60.26,4254,1,14,3728,
78030,TX,95.95,7596,1,37,7134,
78031,MO,23.23,1247,0,30,1163,
78032,TX,0.0,0,0,0,0,
78033,FL,41.69,2634,1,16,2547,
78034,PA,11.23,816,1,7,779,
78035,NJ,15.22,881,1,8,836,
78036,IL,0.96,79,0,1,78,
78037,IL,2.04,564,0,0,525,
78038,CA,32.4,2496,1,11,2407,
78039,TX,15.01,1042,1,4,963,
78040,PA,0.0,0,0,0,0,
78041,CA,34.02,1548,1,17,1505,
78042,OH,31.62,1449,0,12,1402,
78043,WA,0.0,0,0,0,0,
78044,MA,17.11,1194,1,15,1012,
78045,OR,0.0,0,0,0,0,
78046,WA,50.82,2913,1,8,2746,
78047,IL,5.74,391,0,1,380,
78048,TN,60.11,2965,1,49,2692,
78049,FL,46.33,2637,1,11,2605,
78050,MA,0.0,0,0,0,0,
78051,IL,31.73,1358,1,6,1275,
78052,KS,1.01,80,0,0,79,
78053,AZ,1.97,495,0,2,452,
78054,FL,36.71,2702,0,8,2639,
78055,IL,1.01,79,0,0,76,
78056,KS,2.05,440,0,0,413,
78057,MI,9.52,2051,0,0,1744,
78058,OR,1.97,796,0,0,729,
78059,IL,94.15,3465,1,25,3297,
78060,NY,16.52,977,1,4,909,
78061,AZ,0.78,24,0,0,23,
78062,WA,1.97,541,0,0,501,
78063,IL,0.0,0,0,0,0,
78064,AZ,7.01,407,1,2,398,
78065,IL,40.29,2029,0,14,1822,
78066,KS,0.99,108,0,0,107,
78067,MO,23.17,1037,1,18,977,
78068,PA,16.87,942,1,1,923,
78069,IL,47.61,2097,1,18,1857,
78070,MI,31.74,1873,0,20,1784,
78071,WA,23.97,1275,1,12,1189,
78072,MO,0.0,0,0,0,0,
78073,OR,49.42,2084,0,22,1969,
78074,MI,29.74,1793,1,7,1667,
78075,MO,48.06,5249,1,18,4950,
78076,VA,13.12,646,1,5,627,
78077,NJ,26.95,1505,1,10,1415,
78078,FL,45.14,2387,1,19,2326,
78079,FL,23.47,1797,1,16,1782,
78080,KS,15.93,803,1,5,786,
78081,IL,1.93,179,0,0,154,
78082,OR,80.49,3775,1,22,3688,
78083,IL,1.96,584,0,0,544,
78084,IL,25.77,1357,0,11,1331,
78085,MN,0.0,0,0,0,0,
78086,CO,34.92,1820,1,5,1755,
78087,MI,12.2,798,0,2,712,
78088,KS,47.92,2718,1,23,2423,
78089,PA,17.36,1069,1,5,969,
78090,MO,52.24,2251,0,8,2116,
78091,IL,0.0,0,0,0,0,
78092,IL,2.06,733,0,1,690,
78093,IL,11.7,695,0,10,654,
78094,AZ,0.96,62,0,0,61,
78095,WA,1.02,90,0,0,87,
78096,KS,53.94,4850,1,18,4477,
78097,MO,23.73,2024,0,22,1944,
78098,VA,48.56,2387,0,17,2237,
78099,OR,2.02,495,0,0,457,
78100,CO,15.39,850,0,4,804,
78101,PA,124.01,6278,1,34,5643,
78102,NY,44.58,1606,1,36,1530,
78103,FL,30.21,1868,1,9,1666,
78104,WA,1.0,98,0,1,97,
78105,NY,0.0,0,0,0,0,
78106,WI,35.58,2492,1,5,2322,
78107,ME,15.35,1213,0,4,1124,
78108,MI,1.0,89,0,0,88,
78109,MO,16.36,1005,1,6,931,
78110,CA,31.57,2497,1,10,2445,
78111,AZ,38.54,2005,1,4,1897,
78112,MA,36.72,2491,1,14,2300,
78113,MI,2.0,713,0,0,665,
78114,MA,36.73,3343,1,3,3234,
78115,MA,17.27,790,0,1,746,
78116,IL,5.12,375,1,4,353,
78117,KS,25.97,1631,1,18,1502,
78118,NY,69.83,4384,1,34,4250,
78119,OH,13.34,917,1,7,761,
78120,MO,0.0,0,0,0,0,
78121,MI,0.98,104,0,0,90,
78122,TX,30.44,1345,0,7,1126,
78123,FL,61.54,3998,1,30,3688,
78124,AZ,2.04,411,0,0,376,
78125,WA,47.72,3456,1,24,3251,
78126,ME,15.67,1231,0,0,1140,
78127,TX,0.0,0,0,0,0,
78128,MI,11.55,562,1,7,542,
78129,PA,35.08,1263,1,16,1151,
78130,OR,0.82,105,0,0,104,
78131,IL,30.34,1244,0,9,1188,
78132,MI,48.87,1486,0,3,1366,
78133,AZ,0.0,0,0,0,0,
78134,KS,0.95,109,0,1,108,
78135,ME,30.26,2506,1,17,2348,
78136,AZ,1.05,73,0,0,72,
78137,WA,2.02,425,0,0,380,
78138,AZ,12.91,582,0,6,557,
78139,OH,0.0,0,0,0,0,
78140,MI,25.21,927,0,21,878,
78141,MO,42.1,3501,1,21,3286,
78142,FL,42.67,3128,1,28,3015,
78143,FL,29.22,2040,1,13,1950,
78144,CT,47.29,3136,1,14,2879,
78145,KS,2.01,534,0,0,474,
78146,PA,50.32,2506,1,20,2243,
78147,GA,10.67,351,0,5,320,
78148,AZ,44.56,2298,1,10,2163,
78149,TX,5.35,229,0,0,217,
78150,MI,34.75,1874,0,27,1753,
78151,AZ,18.69,1274,1,8,1239,
78152,IL,31.05,1553,1,25,1499,
78153,FL,0.0,0,0,0,0,
78154,FL,0.0,0,0,0,0,
78155,KS,46.11,4089,1,11,3727,
78156,MO,0.0,0,0,0,0,
78157,OR,2.0,620,0,1,587,
78158,MA,21.7,818,0,2,783,
78159,PA,0.0,0,0,0,0,
78160,AZ,0.0,0,0,0,0,
78161,IL,0.0,0,0,0,0,
78162,AZ,0.0,0,0,0,0,
78163,CT,30.2,1651,1,7,1547,
78164,MI,0.0,0,0,0,0,
78165,CO,15.64,756,0,3,724,
78166,IL,2.09,336,0,0,299,
78167,KS,2.02,538,0,1,502,
78168,IN,0.0,0,0,0,0,
78169,TN,0.0,0,0,0,0,
78170,IN,23.64,1619,1,5,1501,
78171,TN,20.17,1405,1,9,1330,
78172,AZ,2.01,487,0,0,436,
78173,PA,0.0,0,0,0,0,
78174,PA,33.23,2358,0,25,2256,
78175,MA,19.77,929,1,3,877,
78176,OR,2.02,618,0,0,564,
78177,VA,0.0,0,0,0,0,
78178,CA,50.53,1896,1,10,1795,
78179,AZ,32.92,1899,1,8,1792,
78180,AZ,0.0,0,0,0,0,
78181,KS,0.96,29,0,0,29,
78182,FL,29.75,2106,1,5,1975,
78183,KS,1.97,302,0,0,267,
78184,TX,78.37,3254,1,16,2994,
78185,CA,33.6,3159,1,11,3103,
78186,CA,28.35,2614,1,5,2546,
78187,IN,3.5,150,0,0,145,
78188,NY,33.63,2180,1,16,2127,
78189,AZ,1.97,508,0,1,451,
78190,TN,0.0,0,0,0,0,
78191,SC,17.5,1145,1,4,1131,
78192,SC,16.5,1791,1,8,1738,
78193,NY,16.19,460,1,7,416,
78194,ME,29.06,1510,1,12,1436,
78195,RI,30.61,2194,0,4,2072,
78196,KS,2.04,406,0,0,362,
78197,AZ,7.14,1239,0,1,1106,
78198,KS,0.0,0,0,0,0,
78199,CO,33.45,1811,1,12,1707,
78200,MN,6.73,280,0,12,260,
78201,TX,23.31,1002,0,13,927,
78202,PA,30.42,1939,0,3,1844,
78203,NY,60.84,2762,0,13,2712,
78204,FL,32.03,1823,1,24,1685,
78205,MO,48.89,2411,0,9,2273,
78206,TN,16.49,1214,1,2,1066,
78207,VA,48.17,3233,1,33,2765,
78208,OH,16.4,638,0,11,594,
78209,ME,0.0,0,0,0,0,
78210,IL,10.69,452,0,1,439,
78211,MI,49.09,2219,1,28,2095,
78212,FL,36.02,2741,1,8,2530,
78213,KS,0.97,108,0,0,108,
78214,MA,14.32,544,0,5,516,
78215,OR,79.9,4250,1,15,4134,
78216,CA,36.02,3215,1,32,3084,
78217,VA,21.75,1196,0,9,1124,
78218,OH,0.0,0,0,0,0,
78219,OH,16.96,787,0,6,732,
78220,OR,1.0,94,0,0,94,
78221,OH,12.62,631,0,2,588,
78222,PA,50.71,5927,1,12,5506,
78223,WI,30.95,1746,1,12,1672,
78224,AZ,6.91,1229,0,2,1115,
78225,MN,31.96,1888,1,22,1799,
78226,MO,54.91,2593,1,9,2387,
78227,KS,2.07,488,0,0,446,
78228,CA,32.08,2116,1,15,2046,
78229,NY,17.2,762,1,6,739,
78230,OR,18.91,804,0,5,777,
78231,TN,11.15,591,0,6,558,
78232,MO,59.5,5466,1,28,4604,
78233,PA,87.62,4667,1,34,4522,
78234,MI,1.95,735,0,0,683,
78235,NY,59.96,2820,1,43,2686,
78236,OR,2.02,410,0,1,389,
78237,TX,31.5,2289,1,18,2214,
78238,CA,12.6,1014,0,4,1002,
78239,TX,9.48,700,1,6,677,
78240,AZ,52.61,2856,1,26,2713,
78241,CA,77.57,4999,1,9,4861,
78242,IN,22.61,1399,1,3,1259,
78243,IL,46.07,2142,1,27,1970,
78244,IN,26.12,1274,0,18,1176,
78245,IL,0.0,0,0,0,0,
78246,KS,6.69,296,0,3,288,
78247,OH,10.76,641,1,2,586,
78248,OR,23.46,1163,1,9,1095,
78249,MO,39.05,1960,1,6,1840,
78250,MI,0.19,5,0,0,5,
78251,TX,0.0,0,0,0,0,
78252,KS,52.82,4780,1,10,4490,
78253,PA,19.25,1564,1,5,1477,
78254,MI,1.96,643,0,0,600,
78255,CT,58.84,2573,1,22,2281,
78256,IL,43.11,1858,1,12,1708,
78257,KS,1.04,43,0,0,42,
78258,KS,0.96,80,0,0,79,
78259,KS,0.0,0,0,0,0,
78260,NY,0.0,0,0,0,0,
78261,MI,48.82,1516,0,16,1427,
78262,AZ,2.01,515,0,0,478,
78263,IL,32.58,1131,1,12,1089,
78264,MI,1.07,60,0,0,54,
78265,FL,31.09,2744,1,11,2548,
78266,IL,78.91,5237,0,15,4844,
78267,AR,32.21,1775,1,4,1671,
78268,MA,16.0,593,0,1,558,
78269,MN,32.62,1647,1,17,1524,
78270,OR,2.04,548,0,1,504,
78271,MI,48.2,3364,1,16,3199,
78272,TN,10.84,401,0,0,325,
78273,KS,1.99,409,0,0,367,
78274,IL,29.8,1610,1,11,1455,
78275,FL,32.41,3801,1,18,3482,
78276,IL,16.85,861,1,5,826,
78277,IL,48.56,1923,0,6,1720,
78278,FL,23.83,1726,1,6,1692,
78279,CA,22.87,1663,0,6,1586,
78280,MI,0.0,0,0,0,0,
78281,FL,42.27,3498,1,24,3428,
78282,AZ,0.0,0,0,0,0,
78283,TX,66.92,3606,1,24,3327,
78284,TX,16.18,779,0,0,725,
78285,AZ,2.06,500,0,0,461,
78286,IL,43.93,2759,1,16,2570,
78287,AZ,1.01,70,0,0,70,
78288,OH,24.08,1255,0,15,1181,
78289,AZ,1.05,72,0,0,71,
78290,MO,53.43,3237,1,6,2872,
78291,OR,1.99,371,0,0,331,
78292,IL,51.87,2968,0,8,2792,
78293,MO,66.51,5154,1,50,4620,
78294,IL,47.43,2806,1,18,2473,
78295,MA,28.06,2022,1,4,1952,
78296,MI,52.35,2935,1,15,2830,
78297,SC,0.0,0,0,0,0,
78298,SC,18.4,1788,1,6,1711,
78299,AZ,52.85,2085,1,19,1983,
78300,OR,9.06,2203,0,3,1839,
78301,OR,2.03,353,0,0,319,
78302,KS,22.1,1218,0,13,1150,
78303,KS,2.05,434,0,0,376,
78304,ND,23.42,1216,1,12,1111,
78305,AZ,46.89,2708,1,11,2550,
78306,NY,0.0,0,0,0,0,
78307,AZ,52.09,2472,1,27,2217,
78308,IL,1.06,69,0,0,68,
78309,FL,40.93,2966,1,10,2877,
78310,WA,0.95,94,0,0,94,
78311,TN,35.37,2473,1,13,2290,
78312,MO,2.95,1551,0,2,1509,
78313,MI,1.95,443,0,0,404,
78314,IL,0.99,79,0,0,77,
78315,TX,46.73,2725,1,18,2640,
78316,MO,18.23,1066,1,8,1017,
78317,CA,48.03,2264,1,26,2173,
78318,WI,0.0,0,0,0,0,
78319,PA,45.72,2430,0,2,2239,
78320,FL,4.83,2152,0,1,2148,
78321,MI,1.13,129,0,0,122,
78322,VA,15.22,701,0,2,675,
78323,WI,15.46,946,1,6,915,
78324,KS,52.67,2964,1,27,2761,
78325,WA,25.27,1006,1,19,968,
78326,IL,66.78,3726,1,18,3256,
78327,MA,12.73,707,1,17,638,
78328,MI,19.26,1016,0,11,925,
78329,FL,33.72,2223,1,10,2010,
78330,IL,0.0,0,0,0,0,
78331,CA,45.01,2747,1,8,2596,
78332,FL,0.0,0,0,0,0,
78333,IL,48.61,2958,1,16,2669,
78334,KS,31.28,1282,0,7,1210,
78335,TN,62.88,2962,1,12,2788,
78336,WA,2.03,559,0,1,518,
78337,ME,15.36,1260,0,4,1155,
78338,ND,11.14,420,0,6,391,
78339,MA,44.75,1788,1,17,1718,
78340,OR,1.97,535,0,1,476,
78341,PA,31.36,2413,1,10,2329,
78342,MO,49.42,3000,1,14,2735,
78343,MI,1.03,62,0,2,61,
78344,OR,13.54,652,1,7,613,
78345,IN,23.64,1216,0,2,1125,
78346,CT,60.66,3835,1,45,3620,
78347,ND,36.77,1950,1,16,1778,
78348,NY,0.0,0,0,0,0,
78349,NY,0.0,0,0,0,0,
78350,CA,27.78,2646,1,19,2588,
78351,FL,36.79,3265,1,33,3199,
78352,MA,17.68,1337,0,9,1257,
78353,CO,16.25,919,0,6,885,
78354,PA,46.88,2471,1,14,2392,
78355,NC,27.32,1352,1,5,1251,
78356,MO,48.06,3052,0,9,2763,
78357,TX,8.18,372,0,0,354,
78358,WI,70.83,4148,1,22,3869,
78359,FL,32.73,1861,1,17,1754,
78360,MO,27.1,1513,1,9,1459,
78361,MO,53.32,2152,1,11,2022,
78362,ME,9.64,703,1,9,543,
78363,IL,0.0,0,0,0,0,
78364,IL,0.0,0,0,0,0,
78365,FL,32.13,2839,1,11,2660,
78366,MI,31.6,1974,1,11,1907,
78367,VA,0.0,0,0,0,0,
78368,AZ,1.02,68,0,0,68,
78369,WI,28.92,2441,1,12,2355,
78370,CA,38.19,1882,1,11,1787,
78371,OH,15.73,1045,1,10,945,
78372,IL,81.69,4234,1,20,4007,
78373,MI,29.95,2025,1,8,1877,
78374,FL,11.91,837,1,8,785,
78375,AZ,1.98,422,0,0,400,
78376,NY,62.23,2468,1,26,2430,
78377,TX,32.32,2051,1,20,1978,
78378,WI,0.0,0,0,0,0,
78379,IL,10.12,1657,0,3,1409,
78380,MA,16.09,991,0,8,951,
78381,KS,1.03,95,0,0,94,
78382,MO,0.0,0,0,0,0,
78383,NY,0.0,0,0,0,0,
78384,CO,39.7,1625,1,8,1530,
78385,GA,29.23,1521,0,14,1431,
78386,ME,16.16,1170,1,7,1102,
78387,MA,31.05,2792,1,7,2601,
78388,FL,32.19,3236,1,21,2954,
78389,MI,74.45,3515,1,14,3276,
78390,PA,33.46,2109,1,5,1885,
78391,IL,43.75,1667,0,6,1509,
78392,PA,37.62,2701,1,12,2465,
78393,NY,23.55,1296,0,5,1270,
78394,AR,0.0,0,0,0,0,
78395,WI,21.56,1194,1,4,1136,
78396,TX,4.93,4806,0,4,4779,
78397,NC,35.62,2445,1,6,2352,
78398,CO,0.0,0,0,0,0,
78399,MA,16.06,730,0,2,678,
78400,FL,44.26,2647,1,16,2586,
78401,CO,17.95,767,0,2,740,
78402,WI,30.75,1555,1,3,1449,
78403,KS,1.02,89,0,0,89,
78404,IL,21.42,1101,1,10,1050,
78405,MO,50.03,3270,1,42,2896,
78406,NY,0.0,0,0,0,0,
78407,MO,48.55,3201,1,12,2836,
78408,MO,48.75,5279,1,19,4936,
78409,FL,12.27,353,1,3,340,
78410,NC,34.75,1814,1,8,1696,
78411,FL,52.72,4356,1,41,4141,
78412,PA,33.59,2474,0,4,2145,
78413,FL,36.79,2642,1,20,2553,
78414,WI,37.96,2304,1,18,2035,
78415,IN,8.03,423,0,0,400,
78416,AZ,30.48,1514,0,6,1473,
78417,AZ,1.04,78,0,0,74,
78418,OR,8.72,1335,0,2,1121,
78419,ND,36.56,2649,1,27,2240,
78420,MI,1.0,65,0,0,65,
78421,TN,0.0,0,0,0,0,
78422,MA,30.8,1914,1,22,1803,
78423,MA,72.88,3794,1,22,3528,
78424,OH,13.23,714,1,1,666,
78425,FL,36.3,3205,1,32,3135,
78426,CA,30.58,2255,0,3,2203,
78427,IL,22.39,1149,0,1,1112,
78428,OR,0.0,0,0,0,0,
78429,IL,19.79,1596,1,9,1489,
78430,KS,1.03,84,0,0,83,
78431,FL,17.44,1065,1,11,1019,
78432,TX,24.64,1564,1,3,1511,
78433,OR,28.78,2217,1,8,2053,
78434,MO,42.4,3862,1,20,3591,
78435,FL,12.48,463,1,4,440,
78436,TX,12.78,1242,0,1,1201,
78437,ND,28.17,1762,1,14,1624,
78438,TX,3.02,2559,0,1,2556,
78439,IL,30.9,1519,1,6,1376,
78440,TX,16.31,637,1,3,597,
78441,TX,0.0,0,0,0,0,
78442,CA,31.78,1415,1,6,1376,
78443,MO,68.82,4518,1,8,4198,
78444,TX,60.65,3756,1,43,3348,
78445,AZ,2.0,585,0,0,543,
78446,IL,2.0,548,0,0,496,
78447,AZ,0.98,66,0,0,66,
78448,MI,82.12,3899,1,21,3770,
78449,FL,35.72,2536,1,11,2229,
78450,IL,1.98,232,0,0,205,
78451,WI,38.0,2270,1,33,2138,
78452,CO,0.0,0,0,0,0,
78453,WA,11.51,542,0,0,523,
78454,TN,23.72,975,1,11,921,
78455,CT,19.68,815,0,12,733,
78456,MO,0.0,0,0,0,0,
78457,OR,12.04,2305,0,1,1962,
78458,MO,65.37,4525,1,18,4222,
78459,MA,38.49,2461,1,15,2303,
78460,NY,0.0,0,0,0,0,
78461,KS,48.42,3901,1,12,3600,
78462,WI,0.0,0,0,0,0,
78463,KS,0.0,0,0,0,0,
78464,TN,0.0,0,0,0,0,
78465,PA,28.51,1042,0,4,955,
78466,CO,0.0,0,0,0,0,
78467,WA,1.93,348,0,0,305,
78468,IL,42.37,1715,1,3,1535,
78469,FL,0.0,0,0,0,0,
78470,IL,47.2,3693,0,5,3422,
78471,IL,9.07,1831,0,1,1568,
78472,MI,0.9,65,0,0,64,
78473,TX,0.0,0,0,0,0,
78474,OH,1.67,123,1,2,121,
78475,OR,43.84,2792,1,10,2621,
78476,FL,15.91,1338,1,5,1301,
78477,MI,0.0,0,0,0,0,
78478,FL,0.0,0,0,0,0,
78479,MN,0.0,0,0,0,0,
78480,AZ,1.0,73,0,0,71,
78481,AZ,1.08,78,0,1,76,
78482,PA,32.3,2031,1,18,1563,
78483,PA,0.0,0,0,0,0,
78484,NY,47.79,3136,1,32,3050,
78485,AZ,16.8,1103,0,2,1039,
78486,AZ,16.52,464,0,2,454,
78487,RI,36.27,2562,1,26,2355,
78488,MI,46.86,2222,1,8,2102,
78489,WI,34.55,1543,1,7,1451,
78490,VA,53.07,2499,0,14,2261,
78491,NY,0.0,0,0,0,0,
78492,AZ,30.45,2037,1,50,1775,
78493,IN,9.59,503,0,1,488,
78494,IL,0.0,0,0,0,0,
78495,AZ,30.26,1916,1,4,1852,
78496,WA,24.34,1139,1,7,1103,
78497,PA,0.0,0,0,0,0,
78498,TX,0.0,0,0,0,0,
78499,KS,44.92,2147,0,12,1966,
78500,PA,19.43,1357,1,6,1210,
78501,CA,46.52,2248,1,12,2091,
78502,TX,31.1,2040,1,25,1926,
78503,PA,22.37,1430,1,5,1358,
78504,MO,49.27,3181,1,17,2907,
78505,TX,5.75,7047,0,3,7035,
78506,NY,31.97,1376,0,11,1274,
78507,FL,39.11,3028,1,26,2916,
78508,MN,8.02,437,0,7,408,
78509,KS,1.96,379,0,0,328,
78510,FL,30.86,2091,1,5,1932,
78511,CA,16.07,702,1,8,686,
78512,WA,2.0,444,0,0,405,
78513,OR,1.97,545,0,0,491,
78514,VA,10.15,529,0,5,514,
78515,FL,0.0,0,0,0,0,
78516,IL,0.0,0,0,0,0,
78517,IL,11.29,1327,0,0,1150,
78518,TX,7.89,371,1,5,360,
78519,IL,0.99,83,0,0,83,
78520,MA,34.72,2836,1,3,2680,
78521,ME,11.62,1041,1,11,999,
78522,SC,16.18,2550,1,15,2436,
78523,PA,30.42,1659,0,3,1530,
78524,KS,27.71,935,1,8,870,
78525,IL,0.98,72,0,0,72,
78526,NC,34.26,2283,1,12,2193,
78527,IL,46.85,2403,1,41,2070,
78528,AR,66.96,3815,1,28,3654,
78529,PA,29.86,2813,1,8,2567,
78530,MI,9.46,1933,0,7,1689,
78531,IL,0.0,0,0,0,0,
78532,OR,24.86,1036,1,9,1001,
78533,FL,42.98,3429,1,38,3336,
78534,NJ,26.71,1694,0,6,1606,
78535,WI,37.29,2081,1,9,1988,
78536,WA,0.0,0,0,0,0,
78537,NY,74.02,2941,1,34,2801,
78538,IL,0.0,0,0,0,0,
78539,MI,46.73,3133,1,13,3053,
78540,OR,43.46,2076,1,8,1918,
78541,FL,6.71,538,1,3,529,
78542,IL,1.03,68,0,0,64,
78543,MO,47.08,2958,1,21,2857,
78544,AZ,6.39,1027,0,1,918,
78545,AZ,0.0,0,0,0,0,
78546,MO,63.2,4108,1,15,3895,
78547,MI,32.26,1675,1,11,1534,
78548,AZ,0.0,0,0,0,0,
78549,FL,32.63,1918,1,8,1704,
78550,AZ,17.12,1308,1,7,1244,
78551,TX,33.95,2219,1,10,2014,
78552,WA,1.98,684,0,0,621,
78553,PA,43.22,2132,1,24,2018,
78554,CT,25.26,1162,1,8,1111,
78555,CA,50.87,3237,1,15,3103,
78556,CA,34.28,1471,1,11,1409,
78557,IL,1.01,72,0,0,71,
78558,TX,12.38,472,0,2,461,
78559,AZ,0.99,69,0,0,69,
78560,MI,48.5,3094,1,13,2743,
78561,MO,0.0,0,0,0,0,
78562,KS,49.61,3950,1,9,3738,
78563,TX,0.0,0,0,0,0,
78564,CO,47.37,2398,1,8,2279,
78565,AZ,1.03,86,0,0,85,
78566,OR,0.0,0,0,0,0,
78567,IL,1.0,91,0,0,91,
78568,MO,24.67,1485,1,6,1396,
78569,WA,12.17,572,1,21,548,
78570,AZ,32.81,2236,1,19,2108,
78571,IN,15.06,851,1,4,817,
78572,MI,18.63,1106,0,8,1043,
78573,WI,7.64,494,1,1,490,
78574,MI,0.0,0,0,0,0,
78575,CA,64.82,3519,1,31,3383,
78576,MN,29.21,1801,1,12,1689,
78577,MA,8.76,461,0,4,444,
78578,AZ,0.0,0,0,0,0,
78579,CA,34.39,1380,1,5,1312,
78580,NJ,32.51,3693,1,13,3486,
78581,PA,10.05,774,0,1,748,
78582,GA,0.0,0,0,0,0,
78583,MO,2.99,1716,0,2,1681,
78584,MO,35.46,1386,0,22,1293,
78585,WA,45.77,2963,1,25,2828,
78586,MI,32.24,2239,1,11,2149,
78587,WA,8.21,908,0,1,784,
78588,TX,34.54,2600,1,8,2476,
78589,OR,18.29,1054,1,10,1033,
78590,WI,0.0,0,0,0,0,
78591,IL,1.94,209,0,0,179,
78592,TX,36.61,1789,1,20,1689,
78593,WA,1.97,529,0,0,494,
78594,OR,2.02,577,0,1,540,
78595,MO,0.0,0,0,0,0,
78596,WA,2.01,541,0,0,506,
78597,TX,2.94,2784,0,1,2778,
78598,IL,75.87,3422,1,13,3280,
78599,AZ,48.8,3754,1,5,3524,
78600,FL,35.99,2205,1,15,2030,
78601,OR,1.0,87,0,0,86,
78602,IL,0.0,0,0,0,0,
78603,PA,96.95,6238,1,28,5963,
78604,MA,0.0,0,0,0,0,
78605,FL,67.65,3884,1,29,3518,
78606,MI,14.2,1192,0,11,1141,
78607,MI,14.31,1349,1,5,1291,
78608,FL,11.37,784,1,10,746,
78609,NY,28.74,2788,1,59,2515,
78610,MA,28.12,3082,1,18,2930,
78611,NY,28.2,2810,1,12,2722,
78612,NY,0.0,0,0,0,0,
78613,WI,0.0,0,0,0,0,
78614,WI,21.83,1596,1,29,1469,
78615,WI,21.6,1971,1,7,1887,
78616,TX,42.71,3225,1,46,2965,
78617,NY,0.0,0,0,0,0,
78618,WA,13.02,1136,0,3,1100,
78619,WA,12.49,814,1,3,778,
78620,WA,13.06,815,0,4,724,
78621,WA,14.39,1019,0,6,969,
78622,WA,12.47,626,0,1,588,
78623,IL,14.65,1148,1,7,1106,
78624,MI,24.29,1737,1,29,1692,
78625,MI,24.84,2179,1,21,2100,
78626,IL,50.89,3717,1,28,3358,
78627,IL,21.7,1405,1,7,1250,
78628,IL,0.0,0,0,0,0,
78629,IL,0.0,0,0,0,0,
78630,NY,27.99,2390,1,42,2286,
78631,NY,0.0,0,0,0,0,
78632,NY,0.0,0,0,0,0,
78633,IL,43.24,2108,1,24,1862,
78634,IL,0.0,0,0,0,0,
78635,MO,0.0,0,0,0,0,
78636,MO,41.92,4002,1,13,3790,
78637,MO,44.09,3231,1,13,3026,
78638,IL,0.0,0,0,0,0,
78639,IL,51.61,4162,1,22,3686,
78640,AZ,30.14,2761,1,9,2578,
78641,AZ,40.79,3012,1,17,2903,
78642,ID,10.97,914,1,9,855,
78643,ID,11.03,748,1,12,692,
78644,ID,0.0,0,0,0,0,
78645,OH,42.42,3287,1,19,3076,
78646,OH,0.0,0,0,0,0,
78647,OH,29.8,1864,0,27,1701,
78648,MO,0.0,0,0,0,0,
78649,MO,53.16,5624,1,24,5108,
78650,MO,0.0,0,0,0,0,
78651,ND,22.95,2255,1,20,2039,
78652,ND,0.0,0,0,0,0,
78653,NY,28.17,1767,1,15,1696,
78654,NY,0.0,0,0,0,0,
78655,WI,27.78,1516,1,7,1369,
78656,MI,8.05,602,0,3,562,
78657,MI,33.87,1732,1,10,1564,
78658,MI,7.53,487,0,0,478,
78659,MI,8.95,642,0,2,603,
78660,MI,7.15,340,0,5,334,
78661,NJ,0.0,0,0,0,0,
78662,NJ,0.0,0,0,0,0,
78663,NJ,11.92,1029,1,5,1013,
78664,WA,30.05,1987,1,20,1899,
78665,WA,10.57,871,1,9,810,
78666,FL,42.76,3957,1,26,3651,
78667,IL,43.14,3721,1,21,3445,
78668,IL,0.0,0,0,0,0,
78669,IL,0.0,0,0,0,0,
78670,MA,28.78,2848,1,30,2713,
78671,MA,0.0,0,0,0,0,
78672,CT,42.51,2918,1,13,2644,
78673,CT,0.0,0,0,0,0,
78674,OR,0.0,0,0,0,0,
78675,OR,27.37,1846,1,12,1781,
78676,OR,27.1,1838,0,5,1759,
78677,OR,0.0,0,0,0,0,
78678,OR,0.0,0,0,0,0,
78679,OR,0.0,0,0,0,0,
78680,OR,45.17,2953,1,13,2731,
78681,OR,0.0,0,0,0,0,
78682,FL,41.32,3528,1,32,3302,
78683,CT,0.0,0,0,0,0,
78684,CT,0.0,0,0,0,0,
78685,CT,40.75,2592,1,14,2320,
78686,NY,0.0,0,0,0,0,
78687,NY,30.16,1912,1,17,1849,
78688,NY,0.0,0,0,0,0,
