,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
5846,CA,31.59,1699,1,19,1651,
5847,CA,7.04,237,0,1,230,
5848,OK,49.88,2364,1,12,2217,
5849,WA,64.62,2528,1,20,2362,
5850,FL,37.36,1720,1,26,1661,
5851,NV,33.17,1295,1,12,1225,
5852,CA,49.32,1862,1,21,1756,
5853,IL,30.12,1206,1,11,1041,
5854,WA,65.76,1794,0,12,1558,
5855,NC,49.04,2347,1,8,2110,
5856,CA,58.28,2141,1,9,1956,
5857,TX,31.56,1504,1,11,1429,
5858,CA,64.38,3665,1,29,3524,
5859,IN,32.16,2314,1,10,2168,
5860,OK,48.27,2447,1,21,2239,
5861,MI,40.75,1058,0,6,985,
5862,CA,32.64,1117,0,9,1004,
5863,CA,6.93,235,0,2,224,
5864,CA,42.01,2113,1,18,2004,
5865,VA,40.77,2128,1,29,1766,
5866,TX,31.37,1532,0,11,1422,
5867,NV,55.15,2992,0,36,2803,
5868,IL,33.38,1260,1,12,1182,
5869,TX,54.45,2535,1,15,2337,
5870,IL,32.03,1669,1,11,1562,
5871,CA,30.93,1575,1,13,1502,
5872,CA,55.24,3118,1,35,2858,
5873,PA,26.09,1718,1,19,1641,
5874,KS,75.0,3602,1,14,3354,
5875,CA,48.21,2283,1,20,2183,
5876,CA,49.38,2541,1,23,2437,
5877,CA,16.42,928,0,4,880,
5878,IL,30.28,1098,0,5,1010,
5879,CA,7.67,423,0,2,388,
5880,CA,65.72,2677,1,11,2567,
5881,FL,49.4,1809,1,17,1707,
5882,NC,0.0,0,0,0,0,
5883,FL,61.61,3909,1,25,3795,
5884,NV,32.24,1956,1,22,1850,
5885,OR,41.36,1546,1,7,1461,
5886,UT,48.15,2207,0,15,2056,
5887,OK,48.5,2532,1,16,2333,
5888,IL,33.94,1165,1,6,1023,
5889,CA,16.18,666,1,5,633,
5890,CA,32.75,1625,1,12,1405,
5891,NM,32.13,1040,0,4,907,
5892,CA,37.82,1523,1,14,1412,
5893,CA,65.16,3487,1,22,3396,
5894,CA,31.43,1397,1,11,1330,
5895,CA,31.8,1546,1,14,1480,
5896,IL,31.28,1141,1,12,1094,
5897,OK,49.13,2244,1,17,2068,
5898,CA,7.25,241,1,2,235,
5899,CA,24.29,934,1,3,874,
5900,GA,47.56,2373,1,66,2160,
5901,CA,42.12,1319,0,17,1229,
5902,PA,40.54,2751,1,18,2596,
5903,CA,32.22,1295,1,17,1234,
5904,CA,7.31,259,0,1,251,
5905,TX,32.2,1491,1,19,1314,
5906,AZ,47.56,2378,1,22,2146,
5907,CA,16.15,628,1,7,606,
5908,VA,36.04,1656,1,6,1494,
5909,WA,80.13,3486,1,35,3250,
5910,IL,32.46,1518,1,27,1463,
5911,TX,19.52,1188,1,12,1132,
5912,OH,31.97,1756,1,34,1577,
5913,CA,65.24,3425,1,15,3300,
5914,CA,15.45,755,1,16,716,
5915,CA,64.81,2395,1,14,2269,
5916,TX,18.37,806,1,5,770,
5917,NC,19.02,864,1,12,779,
5918,CA,31.72,1968,1,14,1848,
5919,CA,50.49,2620,1,26,2464,
5920,CA,16.03,873,1,7,813,
5921,CA,63.22,3297,1,24,3122,
5922,VA,40.15,2236,1,25,2020,
5923,CA,62.03,2912,1,32,2604,
5924,IL,31.2,1214,1,4,1162,
5925,OH,31.37,1984,1,13,1878,
5926,CA,64.33,2156,1,30,1878,
5927,NC,49.16,2265,1,20,1971,
5928,OR,39.78,1389,1,12,1212,
5929,FL,53.86,2278,1,19,2148,
5930,TX,21.49,1063,1,8,983,
5931,CA,32.63,2307,1,20,2146,
5932,IL,31.17,1594,1,9,1511,
5933,TX,31.88,1439,1,12,1334,
5934,FL,41.63,2088,1,36,1970,
5935,NJ,62.65,2491,1,25,2255,
5936,TX,23.41,1257,0,15,1187,
5937,CA,32.05,1534,1,10,1476,
5938,OK,49.76,3050,1,19,2825,
5939,AZ,24.11,855,1,10,814,
5940,VA,32.16,1316,1,8,1226,
5941,OK,57.42,2013,0,17,1851,
5942,NM,62.01,2358,1,15,2232,
5943,IL,37.08,1955,1,6,1743,
5944,TX,18.59,1032,1,7,908,
5945,PA,32.95,2164,1,17,2051,
5946,OK,34.16,705,0,6,572,
5947,OK,51.32,2143,1,15,1968,
5948,TX,16.12,796,1,11,745,
5949,PA,41.28,2275,1,24,2143,
5950,FL,16.19,826,1,4,783,
5951,FL,66.38,3317,1,23,3139,
5952,OH,16.33,875,0,5,804,
5953,WA,48.04,2546,1,15,2445,
5954,CA,64.12,2640,1,28,2426,
5955,OR,40.74,1345,1,7,1262,
5956,OR,58.04,2164,1,13,2050,
5957,TX,31.79,1780,1,23,1685,
5958,WA,49.24,2332,1,15,2107,
5959,OK,29.82,868,0,9,822,
5960,FL,63.98,2963,1,20,2892,
5961,FL,40.8,1435,1,19,1354,
5962,FL,40.27,1114,1,10,1045,
5963,CA,65.33,4092,1,18,3874,
5964,WA,49.98,2205,1,19,2033,
5965,CA,15.92,545,1,6,531,
5966,GA,47.24,1993,1,63,1773,
5967,CA,65.74,3750,1,28,3613,
5968,PA,31.28,1203,1,10,1153,
5969,IL,33.38,1460,1,14,1390,
5970,CA,65.0,3912,1,37,3590,
5971,MI,24.9,1308,1,11,1150,
5972,NJ,78.44,2766,1,33,2422,
5973,CA,24.82,811,0,5,776,
5974,CA,31.4,1114,1,10,1075,
5975,WA,49.52,2154,1,28,1967,
5976,KS,51.55,2307,1,14,1988,
5977,FL,62.59,3955,1,19,3775,
5978,NC,32.18,1875,1,17,1791,
5979,PA,41.88,1957,1,19,1765,
5980,WA,48.46,1894,1,13,1788,
5981,FL,15.68,709,0,8,691,
5982,PA,41.34,2835,1,37,2615,
5983,NC,49.79,1982,1,11,1876,
5984,PA,41.2,2377,1,17,2192,
5985,VA,33.07,1408,1,11,1286,
5986,IL,34.49,1182,1,11,1077,
5987,CA,24.08,982,1,9,894,
5988,CA,31.96,2015,1,12,1913,
5989,CA,15.76,537,0,5,500,
5990,UT,49.28,3322,1,13,3123,
5991,CA,48.9,2049,1,22,1920,
5992,CA,75.99,3493,1,12,3072,
5993,TX,47.39,2985,0,15,2681,
5994,IN,31.86,2054,1,14,1977,
5995,TX,73.73,3213,1,20,3031,
5996,NC,15.76,759,0,2,735,
5997,PA,43.76,1796,1,15,1677,
5998,VA,33.41,1223,0,7,1109,
5999,TX,20.78,938,1,14,903,
6000,TX,31.27,1417,1,4,1265,
6001,FL,41.42,1688,1,24,1580,
6002,CA,15.61,620,0,7,607,
6003,CA,48.61,2587,0,20,2460,
6004,IL,29.33,1079,1,6,994,
6005,OR,47.84,1967,1,13,1854,
6006,FL,44.99,1519,1,17,1438,
6007,FL,41.67,1380,1,15,1280,
6008,TX,32.35,1862,1,12,1694,
6009,CA,6.82,292,1,1,285,
6010,CA,74.62,3893,1,53,3601,
6011,NC,49.69,1899,1,15,1732,
6012,CA,62.63,2698,1,14,2580,
6013,NC,45.32,1965,1,72,1778,
6014,CA,65.56,1989,1,19,1843,
6015,CA,32.94,1538,1,9,1470,
6016,FL,49.27,1865,1,11,1785,
6017,CA,42.17,1782,1,16,1600,
6018,IL,32.14,1486,0,13,1417,
6019,NC,15.55,877,0,5,858,
6020,CA,32.32,1770,1,10,1645,
6021,TX,30.52,1222,1,13,1173,
6022,FL,39.54,1986,1,34,1881,
6023,TX,24.18,1519,1,12,1425,
6024,TX,16.22,762,1,2,731,
6025,UT,48.4,2412,1,11,2196,
6026,TX,32.24,1756,1,21,1578,
6027,NM,32.35,1620,1,16,1500,
6028,NC,47.88,1658,0,6,1527,
6029,TX,31.07,992,1,15,878,
6030,AZ,39.99,2065,1,11,1970,
6031,FL,16.28,859,1,6,834,
6032,IL,32.5,1600,0,12,1478,
6033,TX,32.37,1395,0,10,1257,
6034,WA,49.25,2568,1,33,2322,
6035,NC,32.22,1719,0,11,1633,
6036,CA,32.65,1173,1,8,1127,
6037,OH,33.63,2694,1,19,2572,
6038,CA,33.07,683,0,4,617,
6039,TX,22.34,1171,0,2,1080,
6040,IL,63.95,2262,1,24,2129,
6041,PA,38.94,1958,0,21,1811,
6042,CA,32.94,1628,1,15,1551,
6043,IL,59.31,2186,1,5,2014,
6044,CA,32.45,2072,1,16,1939,
6045,WA,49.41,2085,0,12,1951,
6046,GA,47.8,2184,0,47,1983,
6047,CA,65.56,3077,1,29,2898,
6048,CA,61.93,3254,1,30,2953,
6049,TX,65.19,3591,0,13,3371,
6050,VA,32.4,1479,1,8,1378,
6051,CA,50.11,2160,1,37,1963,
6052,TX,17.2,998,1,27,944,
6053,VA,31.76,1411,1,11,1307,
6054,CA,67.26,2599,1,36,2412,
6055,IL,32.01,1534,1,5,1443,
6056,NV,31.85,1348,1,28,1245,
6057,WA,90.8,3791,1,43,3524,
6058,CA,54.93,2073,0,11,1841,
6059,VA,41.11,1737,1,9,1561,
6060,CA,48.02,1695,0,17,1504,
6061,CA,33.58,1101,0,15,1013,
6062,CA,42.9,1527,1,11,1405,
6063,GA,47.57,2295,1,63,2055,
6064,CA,47.52,1720,1,12,1504,
6065,OK,49.21,2796,1,12,2626,
6066,NM,2.11,130,0,0,126,
6067,PA,40.24,2995,1,36,2909,
6068,CA,97.85,4282,1,115,3836,
6069,FL,40.19,1521,1,14,1457,
6070,PA,41.82,2089,1,47,1972,
6071,FL,64.23,3784,1,25,3613,
6072,WA,30.31,1202,0,11,1069,
6073,NJ,47.76,1994,1,33,1719,
6074,CA,63.55,3585,1,23,3480,
6075,CA,48.27,2250,1,23,2107,
6076,VA,31.99,1082,0,12,995,
6077,TX,31.96,1642,0,2,1531,
6078,CA,49.34,1755,1,24,1655,
6079,TX,15.85,687,0,4,612,
6080,IL,32.02,1093,1,14,988,
6081,CA,0.0,0,0,0,0,
6082,TX,24.24,1429,1,5,1351,
6083,TX,23.9,1363,0,3,1303,
6084,VA,34.57,1731,1,6,1562,
6085,NM,65.68,2762,1,14,2437,
6086,CA,15.99,698,0,5,652,
6087,CA,50.15,2605,1,13,2492,
6088,CA,97.19,4682,1,30,4488,
6089,TX,31.41,1334,1,15,1214,
6090,NC,31.99,1242,1,8,1111,
6091,NJ,65.15,2074,1,10,1887,
6092,CA,16.46,404,0,2,378,
6093,FL,15.27,560,0,1,532,
6094,CA,32.48,1938,1,19,1835,
6095,NC,48.39,2323,1,13,2122,
6096,OK,24.77,492,0,2,435,
6097,PA,31.54,1864,1,15,1733,
6098,CA,7.09,489,1,5,471,
6099,TX,25.88,839,0,2,796,
6100,CA,6.93,230,0,3,218,
6101,FL,40.16,1637,1,6,1482,
6102,CA,40.72,1367,1,7,1301,
6103,CA,65.49,3782,1,43,3539,
6104,CA,6.93,211,0,0,205,
6105,CA,85.92,3740,1,33,3603,
6106,VA,32.3,1488,1,10,1385,
6107,CA,5.4,125,1,2,120,
6108,WA,47.88,2661,1,24,2550,
6109,CA,31.19,1556,0,17,1482,
6110,OR,57.71,1871,1,13,1628,
6111,CA,47.19,2151,1,35,1957,
6112,CA,55.01,1559,0,8,1426,
6113,NJ,63.1,1849,1,15,1668,
6114,CA,56.14,1703,0,14,1565,
6115,VA,32.7,1656,1,20,1512,
6116,PA,31.92,1146,0,12,1040,
6117,TX,32.19,1720,0,7,1601,
6118,PA,45.16,2133,1,25,1995,
6119,TX,32.78,1908,1,10,1781,
6120,NC,48.83,2806,1,15,2555,
6121,CA,65.02,2232,1,26,2086,
6122,CA,49.41,2244,1,23,2084,
6123,FL,15.6,713,1,7,687,
6124,WA,31.85,1612,1,7,1513,
6125,FL,49.1,2423,1,17,2265,
6126,NC,48.57,2030,1,14,1904,
6127,CA,31.58,1654,1,12,1535,
6128,CA,6.9,182,1,5,170,
6129,FL,41.77,1853,1,13,1741,
6130,PA,41.31,2623,1,17,2363,
6131,TX,17.05,948,1,10,885,
6132,CO,47.25,2254,0,5,2031,
6133,VA,32.68,1215,1,7,1087,
6134,NC,48.89,1429,0,26,1195,
6135,FL,15.97,1122,1,10,1084,
6136,NC,49.73,2236,1,16,2058,
6137,OH,31.39,917,1,4,867,
6138,WA,47.72,2546,1,13,2417,
6139,VA,32.16,1476,0,6,1385,
6140,CA,15.78,846,1,10,794,
6141,OR,46.79,2011,1,20,1947,
6142,FL,43.63,1681,1,18,1568,
6143,VA,37.49,1387,1,8,1308,
6144,CA,24.27,834,0,9,769,
6145,VA,40.99,2333,1,22,1966,
6146,WA,49.08,2518,1,14,2079,
6147,CO,47.72,2652,1,11,2454,
6148,CA,31.86,1503,1,9,1442,
6149,CA,7.26,292,1,5,277,
6150,MI,24.75,1227,1,12,1114,
6151,PA,32.06,1301,1,13,1233,
6152,IL,60.3,2963,1,25,2724,
6153,PA,47.48,2351,1,18,2272,
6154,FL,63.7,2235,1,21,2130,
6155,WA,64.32,2180,1,13,1871,
6156,VA,32.5,1674,1,22,1496,
6157,VA,31.4,1470,1,4,1360,
6158,CA,7.68,607,0,5,530,
6159,CA,64.59,3021,1,14,2853,
6160,CA,33.12,1157,1,14,1098,
6161,CA,32.91,1596,1,21,1533,
6162,VA,82.95,3857,1,30,3433,
6163,CA,58.17,2860,0,25,2672,
6164,FL,41.87,1415,1,14,1315,
6165,CA,47.05,2650,1,33,2271,
6166,TX,0.0,0,0,0,0,
6167,CA,30.58,1123,1,14,1096,
6168,CA,6.77,255,1,2,243,
6169,WA,49.47,1810,1,7,1699,
6170,CA,7.53,195,0,1,191,
6171,CA,65.2,1988,1,19,1794,
6172,VA,35.19,1457,1,16,1201,
6173,CA,41.27,1245,1,12,1092,
6174,NM,16.02,720,0,4,667,
6175,PA,31.53,1812,1,13,1658,
6176,WA,48.57,1884,1,11,1788,
6177,KS,32.05,1421,1,9,1328,
6178,OK,52.62,2169,1,11,1908,
6179,CA,50.05,2764,1,18,2653,
6180,CA,50.28,2017,1,12,1944,
6181,CA,37.22,1549,0,11,1419,
6182,VT,30.67,834,1,10,746,
6183,OH,31.87,2128,1,30,2026,
6184,FL,53.17,2669,1,25,2540,
6185,FL,41.46,1908,1,39,1818,
6186,TX,32.69,1377,1,12,1237,
6187,KS,79.16,3155,0,21,2984,
6188,NJ,63.34,1839,1,10,1698,
6189,CA,64.99,2076,1,12,1939,
6190,IL,30.65,1158,0,11,1032,
6191,TX,32.47,1558,1,3,1459,
6192,CA,6.91,200,0,1,184,
6193,TX,32.4,1682,0,9,1579,
6194,IL,32.85,1378,0,11,1310,
6195,VA,32.21,1834,1,14,1734,
6196,CA,50.69,2484,1,17,2327,
6197,NM,31.83,943,1,9,827,
6198,NC,55.12,2224,1,8,1889,
6199,NM,32.58,1057,1,5,1007,
6200,CA,64.78,2654,1,19,2537,
6201,CA,48.45,2627,0,2,2439,
6202,TX,31.74,1402,1,16,1314,
6203,NC,15.64,600,0,1,567,
6204,IL,31.2,1499,1,13,1344,
6205,OH,32.13,1958,1,17,1864,
6206,TX,64.65,3854,1,20,3591,
6207,CA,31.18,1735,1,15,1652,
6208,CA,32.61,1436,1,13,1359,
6209,OK,48.97,2422,0,12,2141,
6210,FL,47.85,1999,1,13,1909,
6211,CO,51.75,2098,0,6,2009,
6212,CA,49.46,2166,1,14,2024,
6213,AZ,48.84,2297,1,18,2141,
6214,CA,48.62,3275,1,34,3009,
6215,CA,63.23,1873,1,8,1760,
6216,VA,32.03,1230,1,19,1182,
6217,CA,58.47,3331,1,23,3240,
6218,FL,38.68,1390,1,17,1303,
6219,TX,34.35,1765,1,19,1602,
6220,CA,100.91,4397,0,24,4248,
6221,GA,48.51,2434,1,13,2267,
6222,OH,31.98,2429,1,37,2114,
6223,OK,56.71,2167,1,16,1908,
6224,FL,67.02,2024,1,20,1916,
6225,CA,31.45,1309,1,18,1258,
6226,NC,18.81,1176,1,26,1097,
6227,CA,7.06,296,0,3,273,
6228,OH,17.64,913,1,18,850,
6229,OH,31.06,1746,1,12,1626,
6230,WA,49.9,2741,1,14,2604,
6231,NC,50.19,1730,0,11,1544,
6232,WA,32.07,1541,1,19,1473,
6233,PA,41.12,2348,1,21,2207,
6234,CA,0.0,0,0,0,0,
6235,WA,49.41,1619,0,5,1468,
6236,FL,71.41,2875,1,16,2773,
6237,OR,48.94,2747,1,17,2502,
6238,IN,32.18,1302,0,7,1205,
6239,NC,24.01,1269,1,21,1139,
6240,NC,48.9,2085,1,15,1893,
6241,TX,32.91,2104,1,14,1951,
6242,NC,31.9,1391,1,9,1336,
6243,OK,51.85,2362,1,13,2191,
6244,OH,39.29,2228,1,25,2099,
6245,IL,34.27,1483,1,15,1321,
6246,CA,7.05,266,0,3,254,
6247,OK,47.42,2949,1,11,2762,
6248,OH,27.78,1468,1,12,1358,
6249,NM,65.8,2832,1,8,2637,
6250,VT,33.65,2004,1,22,1844,
6251,CA,0.01,1,0,0,1,
6252,WA,76.16,3125,0,20,2297,
6253,WA,50.57,1818,1,12,1726,
6254,CA,40.02,1743,1,19,1669,
6255,TX,52.26,2362,1,17,2229,
6256,NC,15.69,619,1,2,569,
6257,PA,96.98,3469,1,21,3164,
6258,CA,40.68,1757,1,15,1632,
6259,FL,16.68,644,0,5,603,
6260,FL,63.36,2121,1,15,1956,
6261,FL,63.74,2439,0,11,2260,
6262,CA,96.07,3687,1,20,3481,
6263,CA,31.98,1136,1,5,1124,
6264,TX,32.35,2144,0,11,2026,
6265,CA,31.34,1416,0,8,1282,
6266,TX,31.38,1889,1,20,1791,
6267,NC,47.96,2688,1,18,2504,
6268,OK,58.01,2241,1,22,1942,
6269,CA,15.19,543,0,5,523,
6270,GA,49.13,1971,1,50,1737,
6271,NJ,64.48,1970,1,12,1820,
6272,IL,30.62,1613,0,12,1517,
6273,VA,31.56,1591,1,5,1430,
6274,FL,40.51,1381,1,21,1325,
6275,NC,50.31,1637,1,15,1401,
6276,TX,31.87,1124,1,13,1056,
6277,CA,52.72,2128,1,45,2055,
6278,UT,40.6,1806,0,9,1601,
6279,PA,40.61,2160,1,26,1952,
6280,CA,64.33,2789,1,22,2676,
6281,NC,48.82,1616,1,40,1402,
6282,PA,43.3,1940,0,18,1760,
6283,IL,30.74,1580,1,11,1442,
6284,OH,39.66,2094,1,15,2004,
6285,CA,32.37,1210,1,16,1130,
6286,FL,64.28,3044,1,17,2814,
6287,IL,32.67,1293,1,8,1152,
6288,FL,40.72,1822,1,11,1748,
6289,CA,64.96,2684,1,17,2466,
6290,KS,33.24,1439,1,9,1360,
6291,CA,63.95,2879,1,15,2699,
6292,CA,32.53,2332,1,7,2218,
6293,IN,32.18,1152,0,4,1078,
6294,CA,41.77,1488,1,22,1358,
6295,UT,31.37,1164,0,9,1093,
6296,CA,7.26,244,1,5,230,
6297,VA,32.49,1302,1,10,1163,
6298,OH,18.1,1244,0,6,1150,
6299,CA,6.97,305,0,2,296,
6300,CA,48.4,1821,1,29,1759,
6301,TX,23.04,1122,0,10,1050,
6302,NJ,63.64,2037,1,22,1855,
6303,CO,47.79,2375,1,8,2160,
6304,WA,53.96,2260,1,14,2073,
6305,UT,48.29,3166,1,18,3037,
6306,NJ,69.51,2363,1,13,2216,
6307,OH,16.11,662,1,6,621,
6308,CA,24.54,691,0,5,659,
6309,CA,33.37,1078,1,7,944,
6310,CA,7.43,168,0,4,160,
6311,UT,30.48,1336,0,3,1243,
6312,CA,32.19,1092,1,13,1009,
6313,AZ,41.14,2421,1,19,2284,
6314,OR,49.25,2400,1,13,2251,
6315,CA,55.92,2131,0,14,1951,
6316,AZ,41.33,1857,1,20,1803,
6317,TX,15.67,1112,1,12,1024,
6318,IL,32.06,1357,1,18,1262,
6319,IN,31.26,1423,1,15,1322,
6320,CA,32.59,1068,1,17,1020,
6321,OR,87.74,3531,1,47,3272,
6322,CA,64.39,2938,1,15,2796,
6323,TX,50.34,2636,1,15,2496,
6324,CA,47.24,2499,1,11,2382,
6325,CA,49.6,2254,0,36,2157,
6326,CA,33.65,1177,1,21,1094,
6327,CA,32.19,1245,1,8,1183,
6328,VA,31.81,1224,0,8,1028,
6329,CA,23.82,842,1,4,795,
6330,TX,27.66,1182,1,4,1045,
6331,WA,48.41,2360,1,18,1962,
6332,PA,22.39,1180,1,19,1096,
6333,CA,109.06,3607,1,24,3385,
6334,WA,31.02,1111,0,7,955,
6335,CA,105.13,5988,1,57,5576,
6336,FL,41.71,1555,1,23,1471,
6337,TX,32.43,1637,1,8,1476,
6338,VA,30.82,1459,0,19,1357,
6339,OK,56.42,1698,0,2,1523,
6340,CA,16.13,452,1,7,447,
6341,CA,35.02,2088,0,6,1946,
6342,CO,0.0,0,0,0,0,
6343,IL,73.45,2974,0,20,2729,
6344,OR,48.5,1819,1,9,1741,
6345,OK,51.62,2424,1,17,2082,
6346,TX,47.07,2835,0,17,2575,
6347,CA,97.28,4275,1,19,4114,
6348,TX,19.06,813,0,4,769,
6349,AZ,51.44,2239,1,24,2095,
6350,CA,56.37,3112,1,33,2854,
6351,OR,42.44,1346,0,4,1247,
6352,TX,30.71,1400,1,22,1308,
6353,VA,32.51,1170,1,15,1090,
6354,CA,6.88,634,0,2,583,
6355,WA,49.09,2704,1,10,2521,
6356,NV,32.08,1973,1,18,1856,
6357,CA,7.27,217,0,1,202,
6358,CO,58.52,2460,1,9,2271,
6359,IN,32.37,1466,1,15,1351,
6360,FL,41.73,2158,1,20,2049,
6361,CA,16.01,751,1,5,714,
6362,FL,53.92,2974,1,35,2779,
6363,WA,47.54,1897,0,6,1810,
6364,OK,47.64,2323,1,13,2154,
6365,FL,63.8,2906,1,22,2747,
6366,CO,51.15,1938,0,7,1767,
6367,CA,65.42,2964,1,33,2743,
6368,OH,17.86,1105,1,5,1055,
6369,TX,32.01,1488,1,9,1369,
6370,WA,77.7,3679,1,34,3482,
6371,CO,49.6,2561,1,10,2171,
6372,CA,57.39,2646,1,21,2435,
6373,NJ,54.39,1651,1,18,1546,
6374,OH,18.91,863,1,7,804,
6375,WA,61.36,2144,1,17,1994,
6376,OH,16.02,752,0,9,710,
6377,OH,32.06,1221,1,11,1168,
6378,TX,36.75,1790,1,28,1624,
6379,NM,30.57,1629,1,7,1522,
6380,CA,32.06,1309,1,10,1216,
6381,FL,16.99,705,0,6,683,
6382,OH,31.84,998,0,7,959,
6383,TX,33.03,797,1,15,722,
6384,WA,52.06,2180,1,13,2036,
6385,CA,48.69,2567,1,22,2381,
6386,IL,32.58,1148,1,8,1107,
6387,IL,31.71,1349,1,9,1262,
6388,OK,48.61,1671,0,3,1539,
6389,CA,32.08,1060,0,9,965,
6390,OK,50.22,2126,1,15,1974,
6391,AZ,48.22,2565,0,21,2425,
6392,GA,46.28,2071,1,33,1796,
6393,WA,83.03,3149,1,26,2645,
6394,OH,32.19,1142,1,13,1097,
6395,NC,23.24,1196,1,19,1113,
6396,UT,41.57,1573,1,9,1442,
6397,CA,41.91,2169,1,16,2007,
6398,TX,30.16,1227,1,15,1156,
6399,TX,31.91,1523,1,12,1376,
6400,IL,33.32,1292,1,15,1253,
6401,NV,32.18,1702,1,16,1620,
6402,GA,48.25,1915,1,69,1755,
6403,FL,63.59,3716,1,29,3545,
6404,CA,32.59,1181,1,11,1084,
6405,CA,31.97,1056,0,12,941,
6406,IL,37.24,1480,1,14,1396,
6407,NV,32.63,2178,0,20,2092,
6408,CO,56.98,1712,1,11,1488,
6409,UT,48.83,2331,1,10,2130,
6410,FL,39.73,1541,1,22,1450,
6411,TX,32.27,1541,1,7,1458,
6412,MI,41.09,1242,0,5,1164,
6413,TX,31.5,1780,1,12,1683,
6414,CA,31.92,2443,1,22,2373,
6415,NV,55.07,3750,1,31,3531,
6416,CA,43.39,1105,1,15,994,
6417,VA,32.4,1217,1,15,1105,
6418,WA,81.01,3399,1,29,3120,
6419,CA,25.17,1339,1,9,1305,
6420,CA,31.96,1143,0,8,1071,
6421,VA,31.32,1003,0,10,927,
6422,TX,23.62,828,0,2,788,
6423,CA,65.14,3272,1,30,3129,
6424,TX,32.01,1188,1,7,1082,
6425,CA,47.71,2071,0,19,1880,
6426,OR,47.87,1789,0,5,1701,
6427,WA,25.0,1215,0,9,1119,
6428,FL,41.38,1562,1,12,1423,
6429,CA,15.02,685,0,4,650,
6430,CA,66.01,2662,1,20,2429,
6431,CA,40.54,1375,1,11,1257,
6432,OR,48.65,2285,1,14,2182,
6433,CA,50.07,2537,1,24,2428,
6434,OH,18.06,1036,1,13,951,
6435,VA,20.04,1279,1,16,1145,
6436,FL,50.05,2182,1,19,2020,
6437,CA,32.41,1763,1,12,1568,
6438,WA,48.15,1932,1,13,1698,
6439,VA,31.81,1703,1,13,1605,
6440,AZ,53.26,2161,1,21,2039,
6441,TX,32.31,1452,1,7,1337,
6442,UT,49.1,2637,1,30,2430,
6443,UT,42.5,1787,0,9,1685,
6444,FL,39.96,1416,1,9,1328,
6445,TX,31.68,1388,1,20,1293,
6446,IL,38.32,1461,1,9,1409,
6447,TX,24.69,770,1,6,737,
6448,UT,27.84,978,1,7,936,
6449,CA,32.53,1521,1,16,1334,
6450,CA,23.22,643,0,3,596,
6451,CA,32.19,1424,0,6,1361,
6452,CA,40.59,1235,1,7,1092,
6453,OR,49.03,2117,1,17,2050,
6454,WA,24.07,778,0,7,754,
6455,IL,30.19,1161,0,9,993,
6456,CA,64.56,2696,1,22,2581,
6457,TX,24.1,961,1,12,852,
6458,TX,32.91,1443,1,4,1321,
6459,CA,49.34,2042,1,25,1958,
6460,CA,31.3,2030,1,12,1981,
6461,WA,50.06,1713,0,15,1608,
6462,WA,49.71,2822,1,18,2709,
6463,OR,50.35,2121,1,13,2018,
6464,CO,58.14,2807,1,14,2538,
6465,WA,52.14,2089,1,15,1929,
6466,CA,61.75,1775,1,10,1581,
6467,TX,15.5,708,0,4,656,
6468,NC,49.64,1390,0,17,1181,
6469,FL,41.5,1971,1,25,1894,
6470,FL,39.87,1576,1,17,1492,
6471,CA,16.18,699,1,3,673,
6472,UT,31.1,1098,0,6,1001,
6473,UT,49.63,2701,1,11,2437,
6474,IL,28.01,940,1,7,882,
6475,CA,38.78,1834,1,7,1687,
6476,OR,48.64,2411,1,9,2314,
6477,AZ,49.36,2275,1,38,2108,
6478,TX,19.21,987,1,16,938,
6479,WA,49.19,1879,1,17,1749,
6480,CA,33.92,1949,1,8,1778,
6481,CA,14.18,743,1,7,719,
6482,WA,63.36,2120,0,13,1962,
6483,NC,32.88,1828,0,6,1703,
6484,OK,47.05,2537,0,11,2340,
6485,PA,31.8,1868,1,11,1733,
6486,CA,49.45,2114,1,31,1908,
6487,OR,57.99,2474,1,23,2258,
6488,CA,100.27,2823,1,18,2678,
6489,TX,46.98,3074,1,13,2912,
6490,IL,32.39,2187,1,21,1985,
6491,CO,23.1,917,0,3,842,
6492,CA,64.78,2842,1,12,2696,
6493,OK,48.1,2490,1,22,2283,
6494,IN,31.86,1420,1,8,1317,
6495,CA,54.94,1744,0,18,1607,
6496,TX,17.15,1044,1,12,973,
6497,OR,22.75,838,1,2,786,
6498,OH,20.84,894,0,9,841,
6499,CA,31.89,1662,1,9,1552,
6500,VA,42.55,1692,0,10,1516,
6501,WA,49.88,2134,1,23,1949,
6502,CA,48.02,1656,0,17,1532,
6503,VA,37.23,2408,1,28,2257,
6504,WA,47.71,1793,1,12,1666,
6505,TX,31.9,1514,1,9,1344,
6506,PA,41.83,1747,1,8,1644,
6507,WA,32.44,1935,1,23,1876,
6508,TX,32.87,1618,1,12,1436,
6509,CA,31.94,1307,0,5,1254,
6510,IL,37.43,1530,0,15,1418,
6511,NM,82.33,3242,1,17,2879,
6512,WA,53.18,2550,1,10,2375,
6513,TX,32.04,1636,0,6,1547,
6514,VA,30.71,1038,1,7,936,
6515,WA,83.26,3670,0,12,3085,
6516,TX,16.77,939,1,13,867,
6517,PA,31.67,1666,1,12,1521,
6518,IL,33.29,1357,1,16,1230,
6519,FL,63.64,3345,1,14,3159,
