,state,brand,spend,Impressions,leads,link_clicks,reach,agency,Agency Tiers
12008,CA,B2,21.25,1122,1,9,1087,Agency 3,4
12009,CA,B2,7.95,326,0,11,309,Agency 3,4
12010,CA,B2,29.93,1866,0,11,1802,Agency 3,4
12011,CA,B2,31.28,1719,1,7,1619,Agency 3,4
12012,CA,B2,31.25,2399,1,45,2261,Agency 3,4
12013,CA,B2,11.98,383,1,3,372,Agency 3,4
12014,CA,B2,12.2,386,1,3,373,Agency 3,4
12015,CA,B2,0.63,42,0,0,42,Agency 3,4
12016,CA,B2,6.91,346,0,1,336,Agency 3,4
12017,CA,B2,7.83,445,0,0,429,Agency 3,4
12018,CA,B2,8.34,442,0,5,433,Agency 3,4
12019,CA,B2,17.26,809,0,3,781,Agency 3,4
12020,CA,B2,5.94,234,0,1,229,Agency 3,4
12021,CA,B2,11.95,470,0,1,458,Agency 3,4
12022,CA,B2,12.06,407,1,2,398,Agency 3,4
12023,CA,B2,26.09,1406,1,11,1351,Agency 3,4
12024,CA,B2,25.58,1321,0,5,1267,Agency 3,4
12025,CA,B2,6.76,335,0,1,331,Agency 3,4
12026,CA,B2,9.38,407,1,6,393,Agency 3,4
12027,CA,B2,8.15,445,0,1,436,Agency 3,4
12028,CA,B2,6.03,216,0,0,211,Agency 3,4
12029,CA,B2,17.66,732,1,5,712,Agency 3,4
12030,CA,B2,36.51,2291,1,22,2147,Agency 3,4
